Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Ермишинская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19					
		0.46%	0.26%	0.00%	0.00%	0.00%	0.43%	0.61%	0.71%	0.00%	1.19%	2.73%	0.55%	0.00%	0.00%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	0	0	0	2	3	2	0	0	0	0	1	1	2	2	0	0	0	1					
		0.28%	0.00%	0.00%	0.00%	0.00%	0.29%	0.30%	0.47%	0.00%	0.00%	0.00%	0.00%	0.55%	0.35%	2.44%	1.77%	0.00%	0.00%	0.00%	0.68%					
24	7.Политическая партия «Либерально-демократическая партия России»	468	35	6	5	8	87	118	51	15	10	6	29	6	19	11	10	16	1	10	25					
		9.39%	8.93%	3.70%	3.29%	6.40%	12.43%	11.96%	12.06%	6.05%	11.90%	2.73%	8.01%	3.30%	6.64%	13.41%	8.85%	10.26%	2.70%	7.87%	16.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	473	20	11	10	12	90	102	32	44	5	18	20	21	32	17	15	5	2	11	6					
		9.49%	5.10%	6.79%	6.58%	9.60%	12.86%	10.33%	7.57%	17.74%	5.95%	8.18%	5.52%	11.54%	11.19%	20.73%	13.27%	3.21%	5.41%	8.66%	4.05%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	36	3	0	0	1	10	7	0	3	0	1	2	3	1	1	0	0	2	1	1					
		0.72%	0.77%	0.00%	0.00%	0.80%	1.43%	0.71%	0.00%	1.21%	0.00%	0.45%	0.55%	1.65%	0.35%	1.22%	0.00%	0.00%	5.41%	0.79%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2936	244	126	106	88	354	535	246	125	41	145	229	114	184	44	65	105	26	73	86					
		58.88%	62.24%	77.78%	69.74%	70.40%	50.57%	54.20%	58.16%	50.40%	48.81%	65.91%	63.26%	62.64%	64.34%	53.66%	57.52%	67.31%	70.27%	57.48%	58.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	2	0	1	0	4	3	2	1	0	2	1	1	0	0	0	1	0	0	0					
		0.36%	0.51%	0.00%	0.66%	0.00%	0.57%	0.30%	0.47%	0.40%	0.00%	0.91%	0.28%	0.55%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
