		1.94%	0.87%	5.38%	4.13%	1.13%	4.94%	3.15%	1.43%	3.23%	1.92%	0.00%	1.91%	2.16%	1.54%	0.00%	0.61%	1.87%	0.95%	0.00%	1.23%	1.56%	0.00%	0.87%	0.92%	9.95%	0.37%	0.00%	0.26%	0.00%	0.66%	0.00%	0.91%	0.62%	0.65%	0.70%	1.87%	2.58%	1.27%	0.89%	0.00%	0.00%	0.91%	0.00%	0.00%	1.62%	1.47%	1.27%	0.00%	0.36%	1.62%	1.80%	0.00%	0.72%	0.94%	0.85%	0.53%					
19	Жириновский Владимир Вольфович	4908	288	467	439	177	315	330	333	405	77	19	82	17	18	9	26	55	45	24	64	57	3	124	74	116	31	68	26	0	30	4	61	54	66	98	111	45	4	155	13	3	69	14	7	13	17	18	13	16	285	27	1	36	7	26	26					
		15.23%	20.78%	29.92%	27.45%	11.73%	21.03%	23.08%	23.82%	26.13%	7.38%	7.25%	11.19%	3.67%	13.85%	6.08%	15.85%	9.35%	8.52%	5.23%	9.86%	14.84%	3.90%	18.05%	9.76%	26.24%	11.57%	13.96%	6.79%	0.00%	6.56%	4.55%	13.86%	8.37%	14.35%	8.63%	10.36%	7.73%	2.53%	19.65%	9.85%	1.84%	12.52%	6.90%	8.54%	4.22%	5.01%	5.71%	3.99%	5.71%	28.79%	8.08%	1.41%	12.90%	1.10%	7.34%	6.84%					
20	Зюганов Геннадий Андреевич	2862	209	176	105	184	236	164	274	180	77	13	85	15	20	3	13	35	25	34	37	26	2	24	77	24	10	71	34	0	22	6	40	17	19	63	84	54	13	52	9	7	66	11	3	19	16	18	11	19	66	21	2	7	25	15	24					
		8.88%	15.08%	11.27%	6.57%	12.19%	15.75%	11.47%	19.60%	11.61%	7.38%	4.96%	11.60%	3.24%	15.38%	2.03%	7.93%	5.95%	4.73%	7.41%	5.70%	6.77%	2.60%	3.49%	10.16%	5.43%	3.73%	14.58%	8.88%	0.00%	4.81%	6.82%	9.09%	2.64%	4.13%	5.55%	7.84%	9.28%	8.23%	6.59%	6.82%	4.29%	11.98%	5.42%	3.66%	6.17%	4.72%	5.71%	3.37%	6.79%	6.67%	6.29%	2.82%	2.51%	3.94%	4.24%	6.32%					
21	Медведев Дмитрий Анатольевич	22886	830	785	852	1114	824	845	727	877	839	214	531	418	88	132	123	473	437	387	520	289	72	511	576	245	220	341	310	77	388	76	329	551	360	932	830	457	137	560	106	148	410	171	72	262	291	266	293	237	594	273	66	226	578	299	317					
		71.00%	59.88%	50.29%	53.28%	73.82%	55.01%	59.09%	52.00%	56.58%	80.36%	81.68%	72.44%	90.28%	67.69%	89.19%	75.00%	80.44%	82.77%	84.31%	80.12%	75.26%	93.51%	74.38%	75.99%	55.43%	82.09%	70.02%	80.94%	96.25%	84.90%	86.36%	74.77%	85.43%	78.26%	82.04%	77.50%	78.52%	86.71%	70.98%	80.30%	90.80%	74.41%	84.24%	87.80%	85.06%	85.84%	84.44%	89.88%	84.64%	60.00%	81.74%	92.96%	81.00%	91.02%	84.46%	83.42%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
