Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Промышленновская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467					
11	Число полученных открепительных  удостоверений	580	25	25	25	25	25	25	25	39	15	10	15	10	14	10	24	5	5	5	10	5	10	5	8	10	15	5	15	15	5	5	5	10	10	5	5	5	5	20	10	5	10	10	10	5	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	399	15	15	9	14	23	15	9	36	15	10	13	7	11	10	22	3	0	1	10	5	6	0	7	6	14	2	14	15	1	0	4	8	5	2	0	2	0	20	7	5	10	10	10	4	3	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	251	12	9	6	3	21	9	5	6	5	1	12	1	8	3	9	0	0	44	3	1	3	2	3	0	8	4	13	8	3	6	3	4	0	2	1	4	5	1	3	3	0	1	6	1	0	4	1	0	1	3					
14	Число неиспользованных открепительных удостоверений	181	10	10	16	11	2	10	16	3	0	0	2	3	3	0	2	2	5	4	0	0	4	5	1	4	1	3	1	0	4	5	1	2	5	3	5	3	5	0	3	0	0	0	0	1	2	5	5	5	5	4					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	572	39	27	23	27	32	23	40	55	7	0	17	3	8	2	13	2	5	3	11	2	0	2	9	2	13	6	25	35	7	12	2	14	21	2	1	9	0	14	0	0	15	4	9	2	5	8	0	6	9	1					
		2.14%	3.55%	2.73%	2.40%	2.88%	3.02%	2.50%	3.80%	4.90%	1.46%	0.00%	1.81%	1.18%	1.15%	0.71%	2.99%	1.64%	3.40%	0.47%	2.08%	0.67%	0.00%	1.01%	1.69%	0.48%	1.66%	1.02%	2.60%	3.41%	1.66%	2.24%	0.49%	2.88%	3.29%	0.50%	0.42%	1.88%	0.00%	1.81%	0.00%	0.00%	1.89%	1.15%	1.43%	0.62%	1.59%	2.89%	0.00%	1.99%	1.84%	0.56%					
19	. Малышкин Олег Александрович	1039	48	33	51	51	47	46	57	66	7	4	56	9	16	9	23	7	12	4	28	10	8	6	29	17	25	21	18	54	20	19	11	15	9	15	7	11	8	26	4	7	35	6	33	9	5	5	0	11	14	7					
		3.88%	4.36%	3.33%	5.32%	5.43%	4.44%	5.00%	5.42%	5.88%	1.46%	3.96%	5.95%	3.53%	2.30%	3.20%	5.29%	5.74%	8.16%	0.63%	5.29%	3.33%	2.99%	3.02%	5.45%	4.09%	3.18%	3.55%	1.87%	5.26%	4.74%	3.55%	2.68%	3.09%	1.41%	3.77%	2.93%	2.29%	1.62%	3.37%	3.05%	4.32%	4.42%	1.73%	5.23%	2.80%	1.59%	1.81%	0.00%	3.64%	2.87%	3.93%					
20	. Миронов Сергей Михайлович	202	18	9	10	7	17	12	9	7	0	0	3	1	6	1	5	0	3	0	6	0	0	0	7	1	5	4	5	3	3	6	0	8	7	2	2	3	1	5	2	1	5	2	0	7	0	3	0	3	1	2					
		0.76%	1.64%	0.91%	1.04%	0.75%	1.61%	1.30%	0.86%	0.62%	0.00%	0.00%	0.32%	0.39%	0.86%	0.36%	1.15%	0.00%	2.04%	0.00%	1.13%	0.00%	0.00%	0.00%	1.32%	0.24%	0.64%	0.68%	0.52%	0.29%	0.71%	1.12%	0.00%	1.65%	1.10%	0.50%	0.84%	0.62%	0.20%	0.65%	1.53%	0.62%	0.63%	0.58%	0.00%	2.18%	0.00%	1.08%	0.00%	0.99%	0.20%	1.12%					
21	. Путин Владимир Владимирович	19979	756	686	648	643	671	597	708	748	360	88	725	232	565	227	335	86	114	583	429	259	242	174	377	347	619	500	757	752	339	416	360	341	403	296	175	293	426	587	108	86	561	304	517	247	260	221	82	206	391	132					
		74.69%	68.73%	69.29%	67.57%	68.48%	63.42%	64.89%	67.30%	66.61%	75.16%	87.13%	77.05%	90.98%	81.06%	80.78%	77.01%	70.49%	77.55%	91.52%	81.10%	86.33%	90.30%	87.44%	70.86%	83.41%	78.85%	84.60%	78.77%	73.29%	80.33%	77.76%	87.80%	70.16%	63.17%	74.37%	73.22%	61.04%	86.23%	76.04%	82.44%	53.09%	70.83%	87.61%	81.93%	76.95%	82.54%	79.78%	91.11%	68.21%	80.12%	74.16%					
22	. Хакамада Ирина Муцуовна	472	19	23	14	21	25	25	29	20	3	0	12	1	8	5	3	2	1	4	7	1	2	1	14	7	17	2	21	32	7	19	7	10	5	6	3	5	1	26	1	11	19	4	7	1	1	5	0	2	9	4					
		1.76%	1.73%	2.32%	1.46%	2.24%	2.36%	2.72%	2.76%	1.78%	0.63%	0.00%	1.28%	0.39%	1.15%	1.78%	0.69%	1.64%	0.68%	0.63%	1.32%	0.33%	0.75%	0.50%	2.63%	1.68%	2.17%	0.34%	2.19%	3.12%	1.66%	3.55%	1.71%	2.06%	0.78%	1.51%	1.26%	1.04%	0.20%	3.37%	0.76%	6.79%	2.40%	1.15%	1.11%	0.31%	0.32%	1.81%	0.00%	0.66%	1.84%	2.25%					
23	. Харитонов Николай Михайлович	3413	183	166	165	147	200	152	152	164	55	4	108	7	80	27	40	21	7	26	44	19	9	7	82	36	77	47	108	90	30	53	25	76	171	63	47	144	29	48	10	55	133	20	54	47	26	27	0	50	52	30					
		12.76%	16.64%	16.77%	17.21%	15.65%	18.90%	16.52%	14.45%	14.60%	11.48%	3.96%	11.48%	2.75%	11.48%	9.61%	9.20%	17.21%	4.76%	4.08%	8.32%	6.33%	3.36%	3.52%	15.41%	8.65%	9.81%	7.95%	11.24%	8.77%	7.11%	9.91%	6.10%	15.64%	26.80%	15.83%	19.67%	30.00%	5.87%	6.22%	7.63%	33.95%	16.79%	5.76%	8.56%	14.64%	8.25%	9.75%	0.00%	16.56%	10.66%	16.85%					
																																																									
24	Против всех	684	30	41	39	37	48	51	50	47	8	0	11	0	11	5	10	4	4	3	4	7	4	2	7	1	19	8	18	53	9	6	5	16	17	11	3	8	8	16	5	2	16	4	10	5	5	4	0	2	8	2					
		2.56%	2.73%	4.14%	4.07%	3.94%	4.54%	5.54%	4.75%	4.19%	1.67%	0.00%	1.17%	0.00%	1.58%	1.78%	2.30%	3.28%	2.72%	0.47%	0.76%	2.33%	1.49%	1.01%	1.32%	0.24%	2.42%	1.35%	1.87%	5.17%	2.13%	1.12%	1.22%	3.29%	2.66%	2.76%	1.26%	1.67%	1.62%	2.07%	3.82%	1.23%	2.02%	1.15%	1.58%	1.56%	1.59%	1.44%	0.00%	0.66%	1.64%	1.12%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
