7	Число избирательных бюллетеней в переносных ящиках для голосования	10110	225	181	164	269	397	41	80	129	91	95	123	250	189	184	218	196	221	87	119	158	105	130	149	78	54	75	90	80	213	153	171	194	122	135	138	185	169	241	288	80	159	242	134	124	220	263	164	232	234	166	325	225	461	165	121	265	126	82	135									
8	Число бюллетеней в стационарных ящиках для голосования	95485	1907	1550	1872	1578	1082	1951	1518	1649	1924	1718	1629	1590	1732	1658	1195	1398	1435	1844	1670	1820	1984	1471	1586	1714	1879	1430	1517	1478	1828	1459	1646	1959	1521	1717	2036	1603	2232	2039	1908	1600	1280	1518	1374	1567	1636	1575	1853	1756	1469	1867	1497	1349	285	1916	1640	1449	811	1368	1948									
9	Число недействительных избирательных бюллетеней	1206	22	22	14	14	10	29	26	27	13	31	32	15	10	22	19	16	15	60	21	32	17	15	17	24	10	13	20	25	36	20	23	22	22	22	11	16	19	18	29	25	13	10	9	24	13	30	19	15	26	27	17	20	10	13	15	20	28	10	33									
10	Число действительных избирательных бюллетеней	104389	2110	1709	2022	1833	1469	1963	1572	1751	2002	1782	1720	1825	1911	1820	1394	1578	1641	1871	1768	1946	2072	1586	1718	1768	1923	1492	1587	1533	2005	1592	1794	2131	1621	1830	2163	1772	2382	2262	2167	1655	1426	1750	1499	1667	1843	1808	1998	1973	1677	2006	1805	1554	736	2068	1746	1694	909	1440	2050									
11	Число полученных открепительных  удостоверений	6408	93	100	122	105	90	100	105	130	115	105	110	85	115	115	100	90	90	110	121	99	102	117	110	110	110	110	132	96	120	112	85	100	87	80	110	120	120	150	110	120	120	105	107	130	128	120	120	115	143	110	110	105	0	101	155	133	80	120	105									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	6403	93	100	122	105	90	100	105	130	115	105	110	85	115	115	100	85	90	110	121	99	102	117	110	110	110	110	132	96	120	112	85	100	87	80	110	120	120	150	110	120	120	105	107	130	128	120	120	115	143	110	110	105	0	101	155	133	80	120	105									
13	Число избирателей, проголосовавших по открепительным удостоверениям	5566	164	129	159	65	38	27	67	96	201	75	46	151	111	21	59	247	92	148	76	175	379	166	87	250	150	55	29	47	77	24	54	54	28	105	156	79	200	20	37	88	13	108	44	107	43	30	143	24	46	132	40	23	298	40	34	43	26	25	115									
14	Число неиспользованных открепительных удостоверений	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	942	1	3	6	3	2	2	4	1	5	8	3	6	1	9	9	8	6	26	27	26	11	27	26	17	20	34	22	20	33	13	16	13	15	36	17	24	20	11	25	21	30	49	40	12	12	19	15	20	24	13	17	12	0	20	23	16	2	21	20									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	5077	100	110	115	102	23	100	70	80	111	123	94	86	102	86	79	98	90	82	121	49	106	95	55	118	124	99	95	80	101	61	92	99	87	79	131	54	100	92	25	102	87	32	86	106	54	36	76	64	76	82	102	83	42	68	93	135	56	47	136									
		4.81%	4.69%	6.35%	5.65%	5.52%	1.56%	5.02%	4.38%	4.50%	5.51%	6.78%	5.37%	4.67%	5.31%	4.67%	5.59%	6.15%	5.43%	4.25%	6.76%	2.48%	5.07%	5.93%	3.17%	6.58%	6.41%	6.58%	5.91%	5.13%	4.95%	3.78%	5.06%	4.60%	5.30%	4.27%	6.03%	3.02%	4.16%	4.04%	1.14%	6.07%	6.05%	1.82%	5.70%	6.27%	2.91%	1.96%	3.77%	3.22%	4.46%	4.03%	5.60%	5.27%	5.63%	3.27%	5.28%	7.88%	5.98%	3.24%	6.53%									
20	Зюганов Геннадий Андреевич	19618	430	326	375	217	168	388	327	311	361	362	448	353	364	337	302	344	304	350	431	313	422	240	364	392	402	260	362	393	373	296	380	358	342	326	238	121	499	413	238	336	305	543	347	375	344	180	389	192	319	351	316	357	115	426	274	297	158	344	420									
		18.58%	20.17%	18.83%	18.42%	11.75%	11.36%	19.48%	20.46%	17.49%	17.92%	19.97%	25.57%	19.18%	18.95%	18.30%	21.37%	21.58%	18.36%	18.13%	24.09%	15.82%	20.20%	14.99%	20.98%	21.88%	20.80%	17.28%	22.53%	25.22%	18.28%	18.36%	20.91%	16.63%	20.82%	17.60%	10.95%	6.77%	20.78%	18.11%	10.84%	20.00%	21.20%	30.85%	23.01%	22.18%	18.53%	9.79%	19.29%	9.66%	18.73%	17.27%	17.34%	22.68%	15.42%	20.47%	15.56%	17.33%	16.86%	23.72%	20.16%									
21	Миронов Сергей Михайлович	4155	95	80	82	37	17	62	78	80	86	82	97	52	78	66	59	72	63	95	86	59	112	81	79	69	95	80	84	75	103	65	76	75	78	67	64	85	100	93	36	103	48	16	71	79	56	82	61	35	51	85	63	47	24	80	79	68	43	21	100									
		3.93%	4.46%	4.62%	4.03%	2.00%	1.15%	3.11%	4.88%	4.50%	4.27%	4.52%	5.54%	2.83%	4.06%	3.58%	4.18%	4.52%	3.80%	4.92%	4.81%	2.98%	5.36%	5.06%	4.55%	3.85%	4.91%	5.32%	5.23%	4.81%	5.05%	4.03%	4.18%	3.48%	4.75%	3.62%	2.94%	4.75%	4.16%	4.08%	1.64%	6.13%	3.34%	0.91%	4.71%	4.67%	3.02%	4.46%	3.02%	1.76%	2.99%	4.18%	3.46%	2.99%	3.22%	3.84%	4.49%	3.97%	4.59%	1.45%	4.80%									
22	Прохоров Михаил Дмитриевич	9779	215	235	200	18	29	181	217	191	150	237	284	173	183	172	190	187	196	150	202	78	261	98	90	201	219	139	167	213	260	178	180	202	259	209	98	81	185	219	246	228	49	51	183	192	69	72	161	60	178	131	130	103	66	108	216	249	94	187	259									
		9.26%	10.08%	13.58%	9.82%	0.97%	1.96%	9.09%	13.58%	10.74%	7.44%	13.07%	16.21%	9.40%	9.53%	9.34%	13.45%	11.73%	11.84%	7.77%	11.29%	3.94%	12.49%	6.12%	5.19%	11.22%	11.33%	9.24%	10.39%	13.67%	12.74%	11.04%	9.91%	9.38%	15.76%	11.29%	4.51%	4.53%	7.71%	9.61%	11.20%	13.57%	3.41%	2.90%	12.14%	11.35%	3.72%	3.92%	7.98%	3.02%	10.45%	6.44%	7.14%	6.54%	8.85%	5.19%	12.27%	14.53%	10.03%	12.90%	12.43%									
23	Путин Владимир Владимирович	65760	1270	958	1250	1459	1232	1232	880	1089	1294	978	797	1161	1184	1159	764	877	988	1194	928	1447	1171	1072	1130	988	1083	914	879	772	1168	992	1066	1397	855	1149	1632	1431	1498	1445	1622	886	937	1108	812	915	1320	1438	1311	1622	1053	1357	1194	964	489	1386	1084	945	558	841	1135									
		62.28%	59.57%	55.34%	61.39%	78.99%	83.30%	61.85%	55.07%	61.25%	64.22%	53.94%	45.49%	63.10%	61.63%	62.92%	54.07%	55.02%	59.66%	61.83%	51.87%	73.15%	56.06%	66.96%	65.13%	55.13%	56.03%	60.73%	54.70%	49.55%	57.23%	61.54%	58.67%	64.89%	52.04%	62.04%	75.07%	80.03%	62.39%	63.38%	73.86%	52.74%	65.11%	62.95%	53.85%	54.11%	71.12%	78.24%	64.99%	81.59%	61.83%	66.75%	65.53%	61.25%	65.55%	66.60%	61.56%	55.13%	59.55%	58.00%	54.49%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
