Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Борская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	693	10	11	40	40	40	40	40	30	10	15	10	10	10	20	20	10	15	35	45	40	10	20	58	25	10	10	10	10	10	20	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	401	7	5	11	17	16	23	25	30	10	11	5	3	0	3	10	0	3	35	34	11	0	2	58	22	1	4	6	10	10	20	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	150	3	6	31	6	7	4	10	5	3	3	2	4	2	5	6	3	2	5	6	7	2	2	6	3	1	3	1	3	2	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	292	3	6	29	23	24	17	15	0	0	4	5	7	10	17	10	10	12	0	11	29	10	18	0	3	9	6	4	0	0	0	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	221	5	0	11	17	18	11	12	8	2	0	0	13	4	8	13	3	8	7	9	19	3	23	4	5	3	1	4	2	3	3	2					
		1.93%	2.37%	0.00%	1.47%	2.23%	2.27%	1.33%	1.61%	2.20%	1.41%	0.00%	0.00%	4.76%	2.74%	2.43%	3.64%	2.01%	1.60%	1.11%	0.96%	3.61%	2.33%	6.35%	0.87%	2.23%	1.62%	0.45%	2.48%	1.68%	2.05%	1.95%	0.58%					
19	2.Всероссийская политическая партия «Гражданская Сила»	51	0	1	7	5	4	6	5	2	0	0	0	0	1	2	1	0	0	3	3	1	1	0	1	0	3	1	0	1	1	2	0					
		0.45%	0.00%	0.79%	0.94%	0.65%	0.51%	0.73%	0.67%	0.55%	0.00%	0.00%	0.00%	0.00%	0.68%	0.61%	0.28%	0.00%	0.00%	0.48%	0.32%	0.19%	0.78%	0.00%	0.22%	0.00%	1.62%	0.45%	0.00%	0.84%	0.68%	1.30%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	1	0	0	3	0	1	0	0	0	0	0	1	1	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0					
		0.10%	0.00%	0.00%	0.13%	0.00%	0.00%	0.36%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.28%	0.00%	0.20%	0.16%	0.21%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1699	36	18	143	143	146	157	143	28	7	17	11	23	16	75	63	19	67	64	159	64	32	28	42	43	20	28	27	9	22	19	30					
		14.83%	17.06%	14.17%	19.12%	18.72%	18.43%	18.98%	19.14%	7.71%	4.93%	10.30%	5.02%	8.42%	10.96%	22.80%	17.65%	12.75%	13.40%	10.17%	16.93%	12.17%	24.81%	7.73%	9.13%	19.20%	10.81%	12.67%	16.77%	7.56%	15.07%	12.34%	8.75%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	137	9	1	4	14	4	1	0	1	3	4	0	6	2	9	6	5	5	4	9	0	1	9	16	0	2	2	4	9	2	0	5					
		1.20%	4.27%	0.79%	0.53%	1.83%	0.51%	0.12%	0.00%	0.28%	2.11%	2.42%	0.00%	2.20%	1.37%	2.74%	1.68%	3.36%	1.00%	0.64%	0.96%	0.00%	0.78%	2.49%	3.48%	0.00%	1.08%	0.90%	2.48%	7.56%	1.37%	0.00%	1.46%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	0	1	1	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0					
		0.11%	0.47%	0.00%	0.13%	0.13%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.19%	0.00%	0.28%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	762	11	11	63	42	68	63	46	23	4	4	4	34	15	31	19	4	42	37	77	39	7	30	13	14	11	13	4	3	2	8	20					
		6.65%	5.21%	8.66%	8.42%	5.50%	8.59%	7.62%	6.16%	6.34%	2.82%	2.42%	1.83%	12.45%	10.27%	9.42%	5.32%	2.68%	8.40%	5.88%	8.20%	7.41%	5.43%	8.29%	2.83%	6.25%	5.95%	5.88%	2.48%	2.52%	1.37%	5.19%	5.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1138	16	14	62	75	65	75	47	36	28	7	11	41	11	50	37	10	40	148	65	58	4	52	21	15	9	26	11	26	25	14	39					
		9.93%	7.58%	11.02%	8.29%	9.82%	8.21%	9.07%	6.29%	9.92%	19.72%	4.24%	5.02%	15.02%	7.53%	15.20%	10.36%	6.71%	8.00%	23.53%	6.92%	11.03%	3.10%	14.36%	4.57%	6.70%	4.86%	11.76%	6.83%	21.85%	17.12%	9.09%	11.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	56	0	2	3	5	4	2	5	1	1	2	0	0	1	1	0	0	2	0	7	1	2	4	1	0	2	0	1	1	0	1	7					
		0.49%	0.00%	1.57%	0.40%	0.65%	0.51%	0.24%	0.67%	0.28%	0.70%	1.21%	0.00%	0.00%	0.68%	0.30%	0.00%	0.00%	0.40%	0.00%	0.75%	0.19%	1.55%	1.10%	0.22%	0.00%	1.08%	0.00%	0.62%	0.84%	0.00%	0.65%	2.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7222	127	79	448	451	466	496	474	255	97	131	184	152	96	146	212	104	326	357	605	333	77	213	361	145	134	146	109	68	90	104	236					
		63.04%	60.19%	62.20%	59.89%	59.03%	58.84%	59.98%	63.45%	70.25%	68.31%	79.39%	84.02%	55.68%	65.75%	44.38%	59.38%	69.80%	65.20%	56.76%	64.43%	63.31%	59.69%	58.84%	78.48%	64.73%	72.43%	66.06%	67.70%	57.14%	61.64%	67.53%	68.80%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	1	1	0	6	13	4	5	1	0	0	2	0	0	0	0	2	3	0	3	2	1	0	1	0	0	3	0	0	0	0	0					
		0.42%	0.47%	0.79%	0.00%	0.79%	1.64%	0.48%	0.67%	0.28%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	1.34%	0.60%	0.00%	0.32%	0.38%	0.78%	0.00%	0.22%	0.00%	0.00%	1.36%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
