Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Кропоткинская городская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	596	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	125	0	2	1	3	4	5	0	0	7	3	1	3	4	6	1	3	4	10	15	11	5	3	5	5	4	1	2	0	5	4	1	0	1	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	143	0	0	2	2	3	0	4	4	1	2	3	1	6	4	3	1	74	8	0	5	4	3	0	1	0	0	0	0	4	2	2	0	1	1	2					
14	Число погашенных открепительных удостоверений	471	17	15	16	14	13	12	17	17	10	14	16	14	13	11	16	14	13	7	2	6	12	14	12	12	13	16	15	17	12	13	16	17	16	13	16					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	267	2	12	13	8	6	6	9	8	9	7	16	5	6	9	3	5	16	9	6	4	3	12	3	6	7	7	12	9	11	13	10	2	4	3	6					
		0.82%	0.33%	0.98%	1.64%	0.58%	0.51%	0.66%	1.08%	1.24%	0.82%	0.81%	1.06%	0.56%	0.56%	0.73%	0.38%	0.54%	1.21%	0.73%	0.54%	0.75%	0.40%	1.16%	0.37%	0.72%	0.61%	1.23%	1.15%	1.51%	0.71%	0.98%	1.77%	0.44%	0.69%	0.47%	0.96%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	416	7	11	10	18	14	8	11	2	7	12	19	8	12	23	13	12	36	18	8	10	9	13	11	11	10	7	9	3	24	26	4	6	5	13	6					
		1.28%	1.18%	0.89%	1.26%	1.31%	1.20%	0.88%	1.32%	0.31%	0.64%	1.40%	1.26%	0.90%	1.12%	1.88%	1.65%	1.29%	2.72%	1.46%	0.73%	1.87%	1.20%	1.25%	1.35%	1.32%	0.88%	1.23%	0.86%	0.50%	1.56%	1.97%	0.71%	1.34%	0.87%	2.04%	0.96%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	554	16	23	15	21	17	18	16	11	15	12	16	16	23	15	12	22	18	21	7	13	16	21	22	13	18	11	12	13	23	18	10	5	19	11	15					
		1.70%	2.69%	1.88%	1.89%	1.53%	1.46%	1.99%	1.92%	1.70%	1.37%	1.40%	1.06%	1.80%	2.15%	1.22%	1.52%	2.37%	1.36%	1.71%	0.64%	2.43%	2.13%	2.03%	2.71%	1.56%	1.59%	1.94%	1.15%	2.18%	1.49%	1.36%	1.77%	1.11%	3.31%	1.72%	2.42%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	880	14	25	13	30	32	14	15	17	28	15	53	10	36	19	24	44	52	35	41	17	21	22	29	24	31	21	26	15	62	39	0	5	15	14	22					
		2.71%	2.36%	2.04%	1.64%	2.19%	2.75%	1.55%	1.80%	2.63%	2.57%	1.75%	3.52%	1.12%	3.38%	1.55%	3.05%	4.75%	3.93%	2.85%	3.75%	3.18%	2.80%	2.12%	3.58%	2.88%	2.74%	3.71%	2.50%	2.51%	4.03%	2.95%	0.0%	1.11%	2.61%	2.19%	3.55%					
22	"5. ""За Русь Святую"""	161	2	4	2	9	2	6	2	4	2	2	11	8	15	7	4	3	7	6	4	3	0	14	2	2	6	0	11	1	5	7	2	2	2	2	2					
		0.49%	0.33%	0.32%	0.25%	0.65%	0.17%	0.66%	0.24%	0.62%	0.18%	0.23%	0.73%	0.90%	1.40%	0.57%	0.50%	0.32%	0.52%	0.48%	0.36%	0.56%	0.0%	1.35%	0.24%	0.24%	0.53%	0.0%	1.06%	0.16%	0.32%	0.53%	0.35%	0.44%	0.34%	0.31%	0.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	1	4	3	3	0	1	0	0	1	0	10	2	0	3	1	4	1	6	0	1	3	3	0	2	4	2	2	1	2	0	2	2	1	0	0					
		0.20%	0.16%	0.32%	0.37%	0.21%	0.0%	0.11%	0.0%	0.0%	0.09%	0.0%	0.66%	0.22%	0.0%	0.24%	0.12%	0.43%	0.07%	0.48%	0.0%	0.18%	0.40%	0.29%	0.0%	0.24%	0.35%	0.35%	0.19%	0.16%	0.13%	0.0%	0.35%	0.44%	0.17%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	240	0	16	4	7	7	5	9	1	6	6	11	9	4	10	3	6	16	13	3	6	2	6	7	8	8	9	7	8	12	9	4	2	3	1	12					
		0.73%	0.0%	1.30%	0.50%	0.51%	0.60%	0.55%	1.08%	0.15%	0.55%	0.70%	0.73%	1.01%	0.37%	0.81%	0.38%	0.64%	1.21%	1.05%	0.27%	1.12%	0.26%	0.58%	0.86%	0.96%	0.70%	1.59%	0.67%	1.34%	0.78%	0.68%	0.71%	0.44%	0.52%	0.15%	1.93%					
25	"8. ""Народно-республиканская партия России"""	44	1	1	2	3	0	0	1	0	1	0	3	2	2	1	0	0	1	2	3	2	1	0	1	0	0	0	1	0	1	8	3	0	2	1	1					
		0.13%	0.16%	0.08%	0.25%	0.21%	0.0%	0.0%	0.12%	0.0%	0.09%	0.0%	0.19%	0.22%	0.18%	0.08%	0.0%	0.0%	0.07%	0.16%	0.27%	0.37%	0.13%	0.0%	0.12%	0.0%	0.0%	0.0%	0.09%	0.0%	0.06%	0.60%	0.53%	0.0%	0.34%	0.15%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	103	2	4	0	0	4	2	1	1	5	1	5	1	4	4	5	4	10	5	1	2	3	5	2	1	5	1	7	2	7	3	1	0	1	3	1					
		0.31%	0.33%	0.32%	0.0%	0.0%	0.34%	0.22%	0.12%	0.15%	0.45%	0.11%	0.33%	0.11%	0.37%	0.32%	0.63%	0.43%	0.75%	0.40%	0.09%	0.37%	0.40%	0.48%	0.24%	0.12%	0.44%	0.17%	0.67%	0.33%	0.45%	0.22%	0.17%	0.0%	0.17%	0.47%	0.16%					
27	"10. ""Аграрная партия России"""	717	9	18	30	31	21	31	19	15	28	26	41	26	23	23	20	23	28	24	13	8	14	19	21	17	31	5	19	10	27	24	8	23	9	16	17					
		2.20%	1.51%	1.47%	3.78%	2.26%	1.80%	3.43%	2.28%	2.32%	2.57%	3.03%	2.72%	2.93%	2.15%	1.88%	2.54%	2.48%	2.11%	1.95%	1.19%	1.50%	1.86%	1.83%	2.59%	2.04%	2.74%	0.88%	1.83%	1.67%	1.75%	1.81%	1.42%	5.14%	1.56%	2.51%	2.74%					
28	"11. ""Истинные патриоты России"""	59	0	0	0	0	1	1	0	0	1	2	2	2	2	1	0	11	12	9	0	0	0	2	0	1	4	0	1	2	4	0	0	0	0	1	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.08%	0.11%	0.0%	0.0%	0.09%	0.23%	0.13%	0.22%	0.18%	0.08%	0.0%	1.18%	0.90%	0.73%	0.0%	0.0%	0.0%	0.19%	0.0%	0.12%	0.35%	0.0%	0.09%	0.33%	0.26%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	290	7	9	1	17	18	9	6	5	6	4	13	10	9	23	3	6	18	19	9	3	5	11	1	10	6	5	5	4	16	0	4	7	8	8	5					
		0.89%	1.18%	0.73%	0.12%	1.24%	1.54%	0.99%	0.72%	0.77%	0.55%	0.46%	0.86%	1.12%	0.84%	1.88%	0.38%	0.64%	1.36%	1.54%	0.82%	0.56%	0.66%	1.06%	0.12%	1.20%	0.53%	0.88%	0.48%	0.67%	1.04%	0.0%	0.71%	1.56%	1.39%	1.25%	0.80%					
30	"13. ""Демократическая партия России"""	47	1	0	2	1	0	1	0	0	3	0	2	3	3	2	4	1	0	2	1	0	0	0	2	1	3	0	3	1	2	3	3	0	2	0	1					
		0.14%	0.16%	0.0%	0.25%	0.07%	0.0%	0.11%	0.0%	0.0%	0.27%	0.0%	0.13%	0.33%	0.28%	0.16%	0.50%	0.10%	0.0%	0.16%	0.09%	0.0%	0.0%	0.0%	0.24%	0.12%	0.26%	0.0%	0.28%	0.16%	0.13%	0.22%	0.53%	0.0%	0.34%	0.0%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	0	1	0	2	3	2	2	0	0	1	2	1	0	1	0	1	2	1	1	0	2	2	0	1	1	0	1	1	4	1	0	1	0	3	1					
		0.11%	0.0%	0.08%	0.0%	0.14%	0.25%	0.22%	0.24%	0.0%	0.0%	0.11%	0.13%	0.11%	0.0%	0.08%	0.0%	0.10%	0.15%	0.08%	0.09%	0.0%	0.26%	0.19%	0.0%	0.12%	0.08%	0.0%	0.09%	0.16%	0.26%	0.07%	0.0%	0.22%	0.0%	0.47%	0.16%					
32	"15. ""Партия СЛОН"""	36	2	3	0	2	0	2	1	0	1	0	0	2	3	2	1	0	0	1	1	0	0	1	2	1	1	0	2	0	3	0	0	1	0	2	2					
		0.11%	0.33%	0.24%	0.0%	0.14%	0.0%	0.22%	0.12%	0.0%	0.09%	0.0%	0.0%	0.22%	0.28%	0.16%	0.12%	0.0%	0.0%	0.08%	0.09%	0.0%	0.0%	0.09%	0.24%	0.12%	0.08%	0.0%	0.19%	0.0%	0.19%	0.0%	0.0%	0.22%	0.0%	0.31%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3719	57	151	90	182	128	91	81	49	93	90	167	98	139	154	99	143	130	156	145	54	101	84	101	114	150	45	110	61	177	187	70	45	33	67	77					
		11.45%	9.61%	12.34%	11.36%	13.31%	11.01%	10.08%	9.73%	7.60%	8.55%	10.51%	11.09%	11.04%	13.05%	12.61%	12.59%	15.45%	9.84%	12.71%	13.27%	10.13%	13.48%	8.12%	12.46%	13.70%	13.27%	7.96%	10.61%	10.23%	11.50%	14.17%	12.43%	10.06%	5.74%	10.51%	12.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	2	3	3	2	0	2	2	4	2	1	3	5	1	3	1	1	7	2	0	2	0	3	1	3	1	0	2	0	4	3	2	1	0	3	1					
		0.21%	0.33%	0.24%	0.37%	0.14%	0.0%	0.22%	0.24%	0.62%	0.18%	0.11%	0.19%	0.56%	0.09%	0.24%	0.12%	0.10%	0.52%	0.16%	0.0%	0.37%	0.0%	0.29%	0.12%	0.36%	0.08%	0.0%	0.19%	0.0%	0.26%	0.22%	0.35%	0.22%	0.0%	0.47%	0.16%					
35	"18. ""ЛДПР"""	5893	104	216	108	240	191	167	148	100	202	196	345	160	181	230	127	149	270	222	161	72	91	225	155	122	172	87	187	111	326	239	182	99	75	107	126					
		18.14%	17.53%	17.66%	13.63%	17.55%	16.43%	18.51%	17.78%	15.52%	18.58%	22.89%	22.92%	18.03%	16.99%	18.83%	16.15%	16.10%	20.43%	18.09%	14.74%	13.50%	12.14%	21.76%	19.13%	14.66%	15.22%	15.39%	18.05%	18.62%	21.19%	18.11%	32.32%	22.14%	13.06%	16.79%	20.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	381	8	12	12	20	9	10	6	7	16	11	11	16	9	11	10	8	14	16	11	9	7	18	8	16	14	5	16	15	20	12	2	2	7	8	5					
		1.17%	1.34%	0.98%	1.51%	1.46%	0.77%	1.10%	0.72%	1.08%	1.47%	1.28%	0.73%	1.80%	0.84%	0.90%	1.27%	0.86%	1.05%	1.30%	1.00%	1.68%	0.93%	1.74%	0.98%	1.92%	1.23%	0.88%	1.54%	2.51%	1.30%	0.90%	0.35%	0.44%	1.21%	1.25%	0.80%					
37	"20. ""Политическая партия ""Единая Россия"""	11637	226	448	311	472	398	309	352	262	443	312	452	337	400	436	304	303	435	387	377	205	281	393	276	277	385	236	367	242	546	451	168	158	263	243	182					
		35.84%	38.11%	36.63%	39.26%	34.52%	34.25%	34.25%	42.30%	40.68%	40.75%	36.44%	30.03%	37.99%	37.55%	35.70%	38.67%	32.75%	32.92%	31.54%	34.52%	38.46%	37.51%	38.00%	34.07%	33.29%	34.07%	41.76%	35.42%	40.60%	35.50%	34.19%	29.84%	35.34%	45.81%	38.14%	29.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	98	1	2	1	2	3	2	1	3	2	1	22	3	2	2	1	0	0	21	3	1	2	3	0	2	1	0	2	2	7	1	1	0	0	3	1					
		0.30%	0.16%	0.16%	0.12%	0.14%	0.25%	0.22%	0.12%	0.46%	0.18%	0.11%	1.46%	0.33%	0.18%	0.16%	0.12%	0.0%	0.0%	1.71%	0.27%	0.18%	0.26%	0.29%	0.0%	0.24%	0.08%	0.0%	0.19%	0.33%	0.45%	0.07%	0.17%	0.0%	0.0%	0.47%	0.16%					
39	"22. ""Развитие предпринимательства"""	104	1	4	1	7	6	3	5	4	0	3	2	3	5	6	1	3	5	2	5	5	3	1	0	1	1	3	2	0	8	4	1	0	2	4	3					
		0.32%	0.16%	0.32%	0.12%	0.51%	0.51%	0.33%	0.60%	0.62%	0.0%	0.35%	0.13%	0.33%	0.46%	0.49%	0.12%	0.32%	0.37%	0.16%	0.45%	0.93%	0.40%	0.09%	0.0%	0.12%	0.08%	0.53%	0.19%	0.0%	0.52%	0.30%	0.17%	0.0%	0.34%	0.62%	0.48%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4978	100	189	132	228	236	176	99	118	154	105	215	118	137	170	113	142	151	179	229	81	157	136	128	143	214	91	186	65	173	198	49	62	98	97	109					
		15.33%	16.86%	15.45%	16.66%	16.67%	20.30%	19.51%	11.89%	18.32%	14.16%	12.26%	14.28%	13.30%	12.86%	13.92%	14.37%	15.35%	11.43%	14.58%	20.97%	15.19%	20.96%	13.15%	15.80%	17.18%	18.93%	16.10%	17.95%	10.90%	11.24%	15.01%	8.70%	13.87%	17.07%	15.22%	17.60%					
																																										
41	Против всех	1380	27	51	22	52	59	30	39	27	52	37	72	32	43	53	36	31	76	60	55	29	28	28	33	50	48	22	36	23	66	63	27	17	21	25	10					
		4.25%	4.55%	4.17%	2.77%	3.80%	5.07%	3.32%	4.68%	4.19%	4.78%	4.32%	4.78%	3.60%	4.03%	4.34%	4.58%	3.35%	5.75%	4.88%	5.03%	5.44%	3.73%	2.70%	4.07%	6.00%	4.24%	3.89%	3.47%	3.85%	4.29%	4.77%	4.79%	3.80%	3.65%	3.92%	1.61%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
