Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Свободненская городская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	453	4	3	8	7	13	20	14	8	17	8	26	25	15	15	31	24	20	16	19	13	18	25	11	6	19	8	32	28					
		1.83%	2.23%	1.14%	0.65%	0.70%	1.74%	1.48%	2.01%	2.13%	1.71%	1.59%	1.90%	2.01%	3.27%	1.66%	2.41%	1.78%	1.67%	3.25%	1.81%	2.44%	1.76%	1.97%	1.38%	1.29%	2.29%	1.75%	2.17%	2.38%					
37	"20. ""Политическая партия ""Единая Россия"""	8520	65	84	437	392	299	510	285	127	357	196	441	422	162	308	430	459	356	181	322	200	361	413	258	161	280	151	496	367					
		34.58%	36.31%	32.06%	35.76%	39.35%	40.02%	37.86%	41.06%	33.95%	35.98%	39.12%	32.37%	34.00%	35.37%	34.10%	33.54%	34.17%	29.89%	36.86%	30.84%	37.59%	35.39%	32.62%	32.49%	34.77%	33.81%	33.11%	33.69%	31.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	0	2	5	1	3	1	2	1	1	4	3	2	0	5	1	0	2	1	0	1	0	1	0	0	2	4	4					
		0.18%	0.0%	0.0%	0.16%	0.50%	0.13%	0.22%	0.14%	0.53%	0.10%	0.19%	0.29%	0.24%	0.43%	0.0%	0.39%	0.07%	0.0%	0.40%	0.09%	0.0%	0.09%	0.0%	0.12%	0.0%	0.0%	0.43%	0.27%	0.34%					
39	"22. ""Развитие предпринимательства"""	61	1	0	6	4	1	2	0	1	4	2	3	1	3	7	1	3	0	0	0	1	0	2	3	0	5	2	7	2					
		0.24%	0.55%	0.0%	0.49%	0.40%	0.13%	0.14%	0.0%	0.26%	0.40%	0.39%	0.22%	0.08%	0.65%	0.77%	0.07%	0.22%	0.0%	0.0%	0.0%	0.18%	0.0%	0.15%	0.37%	0.0%	0.60%	0.43%	0.47%	0.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2804	18	31	57	87	67	114	66	45	133	52	222	171	41	111	186	158	169	30	118	49	97	192	76	68	90	39	153	164					
		11.38%	10.05%	11.83%	4.66%	8.73%	8.96%	8.46%	9.51%	12.03%	13.40%	10.37%	16.29%	13.77%	8.95%	12.29%	14.50%	11.76%	14.18%	6.10%	11.30%	9.21%	9.50%	15.16%	9.57%	14.68%	10.86%	8.55%	10.39%	13.96%					
																																			
41	Против всех	984	2	23	68	36	19	54	30	11	41	19	57	53	31	34	39	48	50	16	34	21	38	40	31	15	49	23	58	44					
		3.99%	1.11%	8.77%	5.56%	3.61%	2.54%	4.00%	4.32%	2.94%	4.13%	3.79%	4.18%	4.27%	6.76%	3.76%	3.04%	3.57%	4.19%	3.25%	3.25%	3.94%	3.72%	3.15%	3.90%	3.23%	5.91%	5.04%	3.94%	3.74%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
