15	Число открепительных удостоверений, выданных избирателям ТИК	66	1	2	2	4	0	2	0	1	5	2	2	0	1	7	2	0	0	0	1	2	2	1	1	1	2	0	1	2	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	2	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	2	1	3	0	0	0									
16	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																	
19	Жириновский Владимир Вольфович	5523	92	100	125	74	106	114	82	77	116	179	140	99	99	117	90	78	101	111	123	141	107	92	92	90	93	76	86	67	78	65	123	46	45	35	57	43	47	25	64	53	70	14	12	120	72	88	37	69	121	16	18	46	8	118	97	103	37	87	79	89	67	63	45	109	38	77	144	43	55	33									
		8.03%	9.10%	8.23%	9.75%	7.61%	7.92%	8.14%	8.37%	6.92%	7.81%	10.33%	9.54%	9.86%	6.98%	8.99%	8.01%	6.70%	8.38%	9.98%	7.67%	9.49%	6.37%	6.74%	6.22%	7.59%	6.86%	7.95%	6.46%	8.00%	8.59%	6.23%	9.43%	5.38%	6.63%	5.61%	5.93%	5.31%	7.23%	6.61%	7.62%	6.80%	7.32%	10.14%	9.68%	7.53%	9.52%	9.39%	10.72%	8.06%	8.44%	8.47%	10.71%	9.29%	5.63%	7.73%	8.74%	7.35%	5.76%	11.93%	8.75%	8.20%	9.05%	7.39%	6.89%	10.23%	9.05%	7.97%	9.90%	9.49%	5.59%	16.58%									
20	Зюганов Геннадий Андреевич	12846	141	222	253	178	210	251	200	248	259	368	294	202	288	232	199	215	215	255	299	239	266	225	253	231	282	200	317	188	184	235	301	136	167	120	186	178	137	59	139	126	209	17	33	293	160	156	58	182	257	28	25	119	20	267	168	223	85	100	187	231	81	169	155	213	61	208	162	80	156	45									
		18.68%	13.95%	18.27%	19.73%	18.29%	15.70%	17.92%	20.41%	22.30%	17.43%	21.25%	20.03%	20.12%	20.31%	17.83%	17.72%	18.45%	17.84%	22.93%	18.65%	16.08%	15.83%	16.50%	17.11%	19.48%	20.81%	20.92%	23.82%	22.46%	20.26%	22.53%	23.07%	15.91%	24.59%	19.23%	19.33%	21.98%	21.08%	15.61%	16.55%	16.17%	21.86%	12.32%	26.61%	18.38%	21.16%	16.65%	16.81%	21.26%	17.92%	14.81%	14.88%	24.04%	14.08%	17.49%	15.14%	15.91%	13.24%	13.72%	20.71%	21.29%	10.95%	19.84%	23.74%	20.00%	14.52%	21.53%	11.13%	17.66%	15.85%	22.61%									
21	Миронов Сергей Михайлович	3031	48	60	64	43	64	70	44	57	67	56	63	44	72	55	61	50	52	54	74	62	63	54	73	55	57	40	73	56	45	47	61	42	23	26	41	44	36	17	21	35	54	3	9	66	34	34	14	44	79	11	3	22	1	53	54	56	35	31	34	46	22	33	23	42	13	37	45	15	41	8									
		4.41%	4.75%	4.94%	4.99%	4.42%	4.78%	4.99%	4.49%	5.13%	4.51%	3.23%	4.29%	4.38%	5.08%	4.23%	5.43%	4.29%	4.32%	4.86%	4.62%	4.17%	3.75%	3.96%	4.94%	4.64%	4.21%	4.18%	5.48%	6.69%	4.96%	4.51%	4.67%	4.91%	3.39%	4.17%	4.26%	5.43%	5.54%	4.50%	2.50%	4.49%	5.65%	2.17%	7.26%	4.14%	4.50%	3.63%	4.06%	5.14%	5.51%	5.82%	1.79%	4.44%	0.70%	3.47%	4.86%	3.99%	5.45%	4.25%	3.77%	4.24%	2.97%	3.87%	3.52%	3.94%	3.10%	3.83%	3.09%	3.31%	4.17%	4.02%									
22	Прохоров Михаил Дмитриевич	7600	78	124	133	118	215	179	95	158	169	160	179	93	154	136	126	181	148	149	217	138	106	258	292	123	148	121	165	89	82	119	158	76	45	95	103	91	32	57	117	82	50	15	8	170	70	68	36	80	123	14	9	39	22	143	98	172	104	64	46	78	47	85	90	114	41	98	113	31	242	21									
		11.05%	7.72%	10.21%	10.37%	12.13%	16.07%	12.78%	9.69%	14.21%	11.37%	9.24%	12.19%	9.26%	10.86%	10.45%	11.22%	15.54%	12.28%	13.40%	13.54%	9.29%	6.31%	18.91%	19.74%	10.37%	10.92%	12.66%	12.40%	10.63%	9.03%	11.41%	12.11%	8.89%	6.63%	15.22%	10.71%	11.23%	4.92%	15.08%	13.93%	10.53%	5.23%	10.87%	6.45%	10.66%	9.26%	7.26%	10.43%	9.35%	8.58%	7.41%	5.36%	7.88%	15.49%	9.36%	8.83%	12.27%	16.20%	8.78%	5.09%	7.19%	6.35%	9.98%	13.78%	10.70%	9.76%	10.14%	7.77%	6.84%	24.59%	10.55%									
23	Путин Владимир Владимирович	38700	637	687	693	543	726	773	546	560	848	946	770	554	770	751	633	626	671	530	861	886	1113	707	753	667	752	500	668	422	498	561	644	543	390	339	564	436	389	219	490	472	551	88	61	919	407	574	192	466	829	115	110	259	90	925	677	823	377	439	547	626	508	484	329	562	260	531	969	280	475	89									
		56.29%	63.01%	56.54%	54.06%	55.81%	54.26%	55.17%	55.71%	50.36%	57.07%	54.62%	52.45%	55.18%	54.30%	57.72%	56.37%	53.73%	55.68%	47.66%	53.71%	59.62%	66.25%	51.83%	50.91%	56.24%	55.50%	52.30%	50.19%	50.42%	54.85%	53.79%	49.35%	63.51%	57.44%	54.33%	58.63%	53.83%	59.85%	57.94%	58.33%	60.59%	57.64%	63.77%	49.19%	57.65%	53.84%	61.26%	55.65%	54.44%	57.81%	60.85%	65.48%	52.32%	63.38%	60.58%	60.99%	58.70%	58.72%	60.22%	60.58%	57.70%	68.65%	56.81%	50.38%	52.77%	61.90%	54.97%	66.60%	61.81%	48.27%	44.72%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
