Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Алексеевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164					
		2.37%	2.60%	1.87%	2.52%	3.34%	0.64%	0.88%	2.11%	0.00%	1.24%	1.54%	1.50%	0.00%	2.83%	2.70%	2.75%	4.09%	2.13%	1.61%	1.40%	2.80%	0.60%	2.47%	1.67%	4.29%	2.26%	5.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	4	0	2	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0					
		0.19%	0.55%	0.00%	0.31%	0.00%	0.00%	0.00%	0.70%	0.00%	0.62%	0.22%	0.50%	0.00%	0.00%	0.39%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0					
		0.10%	0.27%	0.17%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	768	73	87	68	44	13	8	20	5	11	61	23	2	5	27	26	36	24	3	10	7	14	45	42	33	60	21					
		11.02%	9.99%	14.80%	10.69%	8.64%	8.28%	3.51%	14.08%	4.46%	6.83%	13.38%	11.50%	2.78%	4.72%	10.42%	11.93%	9.81%	12.77%	4.84%	4.65%	6.54%	8.43%	15.90%	23.33%	10.89%	16.95%	12.43%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	101	4	2	1	1	2	9	0	0	2	18	0	0	11	2	0	3	1	2	2	0	5	9	14	9	1	3					
		1.45%	0.55%	0.34%	0.16%	0.20%	1.27%	3.95%	0.00%	0.00%	1.24%	3.95%	0.00%	0.00%	10.38%	0.77%	0.00%	0.82%	0.53%	3.23%	0.93%	0.00%	3.01%	3.18%	7.78%	2.97%	0.28%	1.78%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	4	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0					
		0.17%	0.00%	0.68%	0.16%	0.39%	0.64%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.35%	0.56%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	498	54	38	44	41	15	8	19	15	7	35	20	3	3	17	16	18	7	5	12	12	13	26	12	17	23	18					
		7.15%	7.39%	6.46%	6.92%	8.06%	9.55%	3.51%	13.38%	13.39%	4.35%	7.68%	10.00%	4.17%	2.83%	6.56%	7.34%	4.90%	3.72%	8.06%	5.58%	11.21%	7.83%	9.19%	6.67%	5.61%	6.50%	10.65%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	785	93	48	75	60	33	17	13	11	22	45	14	9	13	31	20	51	29	8	22	18	12	42	11	47	25	16					
		11.26%	12.72%	8.16%	11.79%	11.79%	21.02%	7.46%	9.15%	9.82%	13.66%	9.87%	7.00%	12.50%	12.26%	11.97%	9.17%	13.90%	15.43%	12.90%	10.23%	16.82%	7.23%	14.84%	6.11%	15.51%	7.06%	9.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	3	3	3	5	0	0	1	1	1	6	0	2	1	2	3	0	1	1	0	0	2	1	3	0	0	1					
		0.57%	0.41%	0.51%	0.47%	0.98%	0.00%	0.00%	0.70%	0.89%	0.62%	1.32%	0.00%	2.78%	0.94%	0.77%	1.38%	0.00%	0.53%	1.61%	0.00%	0.00%	1.20%	0.35%	1.67%	0.00%	0.00%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4481	462	381	419	332	90	181	78	79	115	270	138	55	70	170	146	237	119	39	162	66	113	150	92	182	235	100					
		64.30%	63.20%	64.80%	65.88%	65.23%	57.32%	79.39%	54.93%	70.54%	71.43%	59.21%	69.00%	76.39%	66.04%	65.64%	66.97%	64.58%	63.30%	62.90%	75.35%	61.68%	68.07%	53.00%	51.11%	60.07%	66.38%	59.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	1	3	1	3	0	1	0	1	0	3	0	0	0	0	0	4	1	0	1	0	1	0	0	0	0	0					
		0.29%	0.14%	0.51%	0.16%	0.59%	0.00%	0.44%	0.00%	0.89%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.53%	0.00%	0.47%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
