Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Исетская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353					
14	Число погашенных открепительных удостоверений	102	3	0	4	6	5	3	2	2	10	3	2	0	0	3	2	0	4	6	1	0	0	0	17	3	0	2	1	2	10	1	2	4	0	0	2	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	151	6	12	7	5	2	3	0	1	4	2	1	14	4	4	6	0	2	2	4	7	10	5	10	6	3	4	2	0	8	0	0	8	6	0	3	0					
		1.18%	0.70%	1.26%	0.60%	1.29%	1.12%	0.66%	0.0%	1.38%	1.57%	1.35%	1.36%	1.49%	4.30%	4.08%	3.0%	0.0%	0.71%	0.63%	1.55%	1.50%	1.89%	0.98%	1.56%	0.98%	1.17%	3.73%	2.53%	0.0%	2.01%	0.0%	0.0%	3.36%	0.98%	0.0%	2.43%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	96	12	25	13	1	0	0	0	0	2	1	0	5	1	0	1	3	0	2	2	2	2	1	2	4	5	0	1	0	2	0	2	1	3	1	2	0					
		0.75%	1.41%	2.63%	1.11%	0.25%	0.0%	0.0%	0.0%	0.0%	0.78%	0.67%	0.0%	0.53%	1.07%	0.0%	0.5%	0.33%	0.0%	0.63%	0.77%	0.43%	0.37%	0.19%	0.31%	0.65%	1.95%	0.0%	1.26%	0.0%	0.50%	0.0%	1.72%	0.42%	0.49%	0.97%	1.62%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	202	18	14	15	6	3	2	0	0	5	1	3	32	8	1	9	12	3	2	5	7	5	2	17	8	4	3	0	1	1	4	0	2	5	2	2	0					
		1.58%	2.12%	1.47%	1.28%	1.55%	1.69%	0.44%	0.0%	0.0%	1.96%	0.67%	4.10%	3.41%	8.60%	1.02%	4.5%	1.35%	1.07%	0.63%	1.94%	1.50%	0.94%	0.39%	2.66%	1.31%	1.56%	2.80%	0.0%	0.76%	0.25%	3.50%	0.0%	0.84%	0.81%	1.94%	1.62%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	136	16	15	35	5	2	6	0	0	1	0	0	3	1	3	3	0	2	0	4	11	0	4	2	6	1	0	0	1	5	2	1	2	4	0	0	1					
		1.06%	1.89%	1.58%	3.00%	1.29%	1.12%	1.32%	0.0%	0.0%	0.39%	0.0%	0.0%	0.31%	1.07%	3.06%	1.5%	0.0%	0.71%	0.0%	1.55%	2.36%	0.0%	0.78%	0.31%	0.98%	0.39%	0.0%	0.0%	0.76%	1.25%	1.75%	0.86%	0.84%	0.65%	0.0%	0.0%	1.35%					
22	"5. ""За Русь Святую"""	37	5	3	1	1	0	2	0	0	0	0	0	3	0	1	2	2	0	0	2	2	0	2	1	0	0	0	0	1	1	1	1	0	4	0	2	0					
		0.29%	0.59%	0.31%	0.08%	0.25%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.02%	1.0%	0.22%	0.0%	0.0%	0.77%	0.43%	0.0%	0.39%	0.15%	0.0%	0.0%	0.0%	0.0%	0.76%	0.25%	0.87%	0.86%	0.0%	0.65%	0.0%	1.62%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	0	1	1	2	1	2	0	0	0	0	0	2	0	0	1	0	1	2	0	1	0	1	4	0	0	0	1	1	0	1	0	0	0	0	0	0					
		0.17%	0.0%	0.10%	0.08%	0.51%	0.56%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.5%	0.0%	0.35%	0.63%	0.0%	0.21%	0.0%	0.19%	0.62%	0.0%	0.0%	0.0%	1.26%	0.76%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	52	1	5	3	3	0	1	0	0	1	0	0	5	1	0	0	6	0	1	0	4	2	1	1	3	3	1	1	1	1	0	0	1	6	0	0	0					
		0.40%	0.11%	0.52%	0.25%	0.77%	0.0%	0.22%	0.0%	0.0%	0.39%	0.0%	0.0%	0.53%	1.07%	0.0%	0.0%	0.67%	0.0%	0.31%	0.0%	0.86%	0.37%	0.19%	0.15%	0.49%	1.17%	0.93%	1.26%	0.76%	0.25%	0.0%	0.0%	0.42%	0.98%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	2	0	1	0	2	1	1	0	0	0	0	1	0	0	2	0	1	0					
		0.13%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	2.04%	0.0%	0.11%	0.0%	0.31%	0.77%	0.0%	0.18%	0.0%	0.31%	0.16%	0.39%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.32%	0.0%	0.81%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	3	1	5	0	0	0	1	0	0	0	0	2	0	0	1	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0					
		0.17%	0.35%	0.10%	0.42%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.5%	0.0%	0.35%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	665	47	33	37	12	16	16	8	3	17	7	10	47	2	14	8	61	20	19	8	8	11	58	36	29	12	7	2	3	24	5	6	14	33	15	17	0					
		5.21%	5.55%	3.48%	3.17%	3.11%	9.03%	3.53%	12.5%	4.16%	6.69%	4.72%	13.69%	5.01%	2.15%	14.28%	4.0%	6.89%	7.14%	6.01%	3.11%	1.72%	2.08%	11.37%	5.63%	4.77%	4.68%	6.54%	2.53%	2.30%	6.04%	4.38%	5.17%	5.88%	5.40%	14.56%	13.82%	0.0%					
28	"11. ""Истинные патриоты России"""	14	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	1	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.10%	0.11%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	1.02%	0.0%	0.11%	0.35%	0.0%	0.38%	0.0%	0.18%	0.39%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	359	25	42	45	12	5	20	0	1	6	8	0	29	4	5	4	16	8	5	7	11	13	8	25	24	5	1	2	2	3	2	1	3	12	1	3	1					
		2.81%	2.95%	4.43%	3.86%	3.11%	2.82%	4.41%	0.0%	1.38%	2.36%	5.40%	0.0%	3.09%	4.30%	5.10%	2.0%	1.80%	2.85%	1.58%	2.72%	2.36%	2.46%	1.56%	3.91%	3.95%	1.95%	0.93%	2.53%	1.53%	0.75%	1.75%	0.86%	1.26%	1.96%	0.97%	2.43%	1.35%					
30	"13. ""Демократическая партия России"""	26	2	1	1	0	0	0	0	0	2	0	0	4	1	0	0	1	0	0	2	2	0	1	1	2	0	1	0	0	0	3	1	1	0	0	0	0					
		0.20%	0.23%	0.10%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.42%	1.07%	0.0%	0.0%	0.11%	0.0%	0.0%	0.77%	0.43%	0.0%	0.19%	0.15%	0.32%	0.0%	0.93%	0.0%	0.0%	0.0%	2.63%	0.86%	0.42%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	2	1	0	2	0	0	0	1	1	0	0	1	0	1	1	1	0	3	0	1	4	0	2	0	0	0	0	0	2	0	0	0	5	0	0	0					
		0.21%	0.23%	0.10%	0.0%	0.51%	0.0%	0.0%	0.0%	1.38%	0.39%	0.0%	0.0%	0.10%	0.0%	1.02%	0.5%	0.11%	0.0%	0.94%	0.0%	0.21%	0.75%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	1	0	1	0	0	0	1	0	0	0					
		0.10%	0.11%	0.10%	0.08%	0.0%	0.56%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.38%	0.0%	0.0%	0.19%	0.0%	0.0%	0.78%	0.0%	1.26%	0.0%	0.25%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	338	32	34	51	6	8	3	0	0	2	2	2	35	1	3	8	9	5	2	4	10	8	15	30	11	4	5	2	2	8	6	3	1	24	0	0	2					
		2.65%	3.78%	3.59%	4.38%	1.55%	4.51%	0.66%	0.0%	0.0%	0.78%	1.35%	2.73%	3.73%	1.07%	3.06%	4.0%	1.01%	1.78%	0.63%	1.55%	2.15%	1.51%	2.94%	4.69%	1.81%	1.56%	4.67%	2.53%	1.53%	2.01%	5.26%	2.58%	0.42%	3.92%	0.0%	0.0%	2.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	0	2	2	1	0	2	0	0	0	1	0	2	0	0	4	0	1	0	2	1	1	3	3	2	0	1	0	1	0	1	0	0	4	0	3	0					
		0.29%	0.0%	0.21%	0.17%	0.25%	0.0%	0.44%	0.0%	0.0%	0.0%	0.67%	0.0%	0.21%	0.0%	0.0%	2.0%	0.0%	0.35%	0.0%	0.77%	0.21%	0.18%	0.58%	0.46%	0.32%	0.0%	0.93%	0.0%	0.76%	0.0%	0.87%	0.0%	0.0%	0.65%	0.0%	2.43%	0.0%					
35	"18. ""ЛДПР"""	1767	116	132	209	44	26	42	6	8	36	23	12	148	14	12	22	114	31	31	35	73	56	83	117	69	25	14	15	9	57	18	15	12	104	13	18	8					
		13.86%	13.71%	13.93%	17.95%	11.42%	14.68%	9.27%	9.37%	11.11%	14.17%	15.54%	16.43%	15.77%	15.05%	12.24%	11.0%	12.88%	11.07%	9.81%	13.61%	15.69%	10.62%	16.27%	18.30%	11.36%	9.76%	13.08%	18.98%	6.92%	14.35%	15.78%	12.93%	5.04%	17.02%	12.62%	14.63%	10.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	172	11	13	15	5	4	2	0	1	0	1	0	12	1	3	9	13	4	0	5	8	0	12	11	7	6	3	0	8	3	1	0	0	10	2	2	0					
		1.34%	1.30%	1.37%	1.28%	1.29%	2.25%	0.44%	0.0%	1.38%	0.0%	0.67%	0.0%	1.27%	1.07%	3.06%	4.5%	1.46%	1.42%	0.0%	1.94%	1.72%	0.0%	2.35%	1.72%	1.15%	2.34%	2.80%	0.0%	6.15%	0.75%	0.87%	0.0%	0.0%	1.63%	1.94%	1.62%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6771	407	465	511	241	95	313	39	53	136	73	37	385	37	32	82	558	161	201	139	232	348	234	307	359	146	56	43	85	221	58	76	161	303	63	55	59					
		53.12%	48.10%	49.10%	43.90%	62.59%	53.67%	69.09%	60.93%	73.61%	53.54%	49.32%	50.68%	41.04%	39.78%	32.65%	41.0%	63.05%	57.49%	63.60%	54.08%	49.89%	66.03%	45.88%	48.04%	59.14%	57.03%	52.33%	54.43%	65.38%	55.66%	50.87%	65.51%	67.64%	49.59%	61.16%	44.71%	79.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	2	3	3	0	0	2	0	0	0	0	0	1	0	0	1	5	0	0	0	4	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1					
		0.22%	0.23%	0.31%	0.25%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.5%	0.56%	0.0%	0.0%	0.0%	0.86%	0.18%	0.0%	0.15%	0.16%	0.39%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.16%	0.0%	0.81%	1.35%					
39	"22. ""Развитие предпринимательства"""	25	2	7	1	0	0	3	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.19%	0.23%	0.73%	0.08%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.21%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1225	91	94	149	20	10	21	9	1	28	19	5	162	5	9	29	66	31	29	18	50	54	51	40	49	25	11	6	9	41	6	4	26	46	4	6	1					
		9.61%	10.75%	9.92%	12.80%	5.19%	5.64%	4.63%	14.06%	1.38%	11.02%	12.83%	6.84%	17.27%	5.37%	9.18%	14.5%	7.45%	11.07%	9.17%	7.00%	10.75%	10.24%	9.99%	6.25%	8.07%	9.76%	10.28%	7.59%	6.92%	10.32%	5.26%	3.44%	10.92%	7.52%	3.88%	4.87%	1.35%					
																																											
41	Против всех	430	35	42	50	16	4	7	1	2	11	6	3	29	8	3	6	11	7	11	10	29	9	18	19	18	9	0	3	4	11	2	5	5	29	2	4	1					
		3.37%	4.13%	4.43%	4.29%	4.15%	2.25%	1.54%	1.56%	2.77%	4.33%	4.05%	4.10%	3.09%	8.60%	3.06%	3.0%	1.24%	2.49%	3.48%	3.89%	6.23%	1.70%	3.52%	2.97%	2.96%	3.51%	0.0%	3.79%	3.07%	2.77%	1.75%	4.31%	2.10%	4.74%	1.94%	3.25%	1.35%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
