Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Убинская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	10	10	13	1	2	4	4	4	3	1	4	1	5	5	4	4	3	5	3	3	5	5	5	2	5	3	5	4	4	2	10	4	3	1	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	30	7	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	12	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	1	0	1	0	0	0	1					
14	Число погашенных открепительных удостоверений	120	3	5	3	1	2	4	4	4	3	1	4	1	5	5	4	4	3	5	3	3	3	5	5	2	2	3	4	4	4	2	10	4	3	0	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	145	7	9	8	2	1	15	4	4	1	0	0	0	6	10	5	2	1	7	3	0	6	2	6	1	10	0	7	2	4	1	9	6	3	0	3					
		1.54%	0.68%	1.02%	0.97%	1.05%	1.88%	5.68%	2.81%	2.02%	2.22%	0.0%	0.0%	0.0%	2.08%	1.80%	2.17%	1.32%	1.06%	1.62%	2.97%	0.0%	1.82%	0.69%	2.32%	1.13%	3.09%	0.0%	1.71%	1.69%	1.23%	1.47%	1.30%	2.23%	3.0%	0.0%	2.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	72	19	5	10	0	0	2	0	1	0	0	0	0	1	3	0	0	0	5	1	2	3	2	1	2	1	0	0	1	2	0	8	2	0	0	1					
		0.76%	1.86%	0.57%	1.21%	0.0%	0.0%	0.75%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.34%	0.54%	0.0%	0.0%	0.0%	1.16%	0.99%	1.98%	0.91%	0.69%	0.38%	2.27%	0.30%	0.0%	0.0%	0.84%	0.61%	0.0%	1.15%	0.74%	0.0%	0.0%	0.87%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	162	14	9	4	8	0	4	2	2	0	0	0	0	12	11	1	0	3	10	3	3	9	6	2	0	7	0	12	3	7	3	15	8	0	0	4					
		1.72%	1.37%	1.02%	0.48%	4.21%	0.0%	1.51%	1.40%	1.01%	0.0%	0.0%	0.0%	0.0%	4.16%	1.98%	0.43%	0.0%	3.19%	2.32%	2.97%	2.97%	2.73%	2.09%	0.77%	0.0%	2.16%	0.0%	2.94%	2.54%	2.16%	4.41%	2.17%	2.98%	0.0%	0.0%	3.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	65	11	7	3	1	0	0	2	0	0	0	10	0	1	2	0	0	0	2	0	0	2	0	1	0	5	0	1	0	1	1	12	0	0	2	1					
		0.69%	1.08%	0.80%	0.36%	0.52%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	4.97%	0.0%	0.34%	0.36%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.60%	0.0%	0.38%	0.0%	1.54%	0.0%	0.24%	0.0%	0.30%	1.47%	1.73%	0.0%	0.0%	3.63%	0.87%					
22	"5. ""За Русь Святую"""	52	8	6	15	2	0	3	0	0	0	0	0	0	1	0	2	0	2	3	1	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0					
		0.55%	0.78%	0.68%	1.82%	1.05%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.86%	0.0%	2.12%	0.69%	0.99%	1.98%	0.60%	0.34%	0.38%	0.0%	0.30%	0.0%	0.24%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	0	0	0	1	0	0	0	1	0	4	0	0	1	1	1	3	0	7	1	0	0	2	2	0	2	0	0	0	0	0	3	0	1	0	0					
		0.31%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.50%	0.0%	11.11%	0.0%	0.0%	0.34%	0.18%	0.43%	1.98%	0.0%	1.62%	0.99%	0.0%	0.0%	0.69%	0.77%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	1.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	48	12	4	7	6	0	2	2	0	0	0	0	0	3	0	0	0	1	4	0	0	0	0	0	1	1	0	0	0	0	0	3	2	0	0	0					
		0.51%	1.17%	0.45%	0.85%	3.15%	0.0%	0.75%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	1.06%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.74%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	2	1	1	0	0	0	0	1	0	0	0	2	0	2	1	0	1	1	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0					
		0.19%	0.19%	0.11%	0.12%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	6.66%	0.0%	0.36%	0.43%	0.0%	1.06%	0.23%	0.0%	0.0%	0.60%	0.34%	0.0%	0.0%	0.30%	0.0%	0.24%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	2	0	2	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0					
		0.13%	0.19%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	2.77%	0.0%	0.0%	0.0%	0.18%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	672	40	55	35	4	1	5	11	10	6	0	21	0	15	21	9	26	3	70	6	8	39	21	35	9	39	16	33	0	36	14	30	20	7	14	13					
		7.16%	3.92%	6.29%	4.26%	2.10%	1.88%	1.89%	7.74%	5.05%	13.33%	0.0%	10.44%	0.0%	5.20%	3.79%	3.91%	17.21%	3.19%	16.24%	5.94%	7.92%	11.85%	7.31%	13.56%	10.22%	12.07%	12.8%	8.08%	0.0%	11.14%	20.58%	4.34%	7.46%	7.0%	25.45%	11.40%					
28	"11. ""Истинные патриоты России"""	19	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	5	0	1	0	0	0	3	0	0	0	0					
		0.20%	0.0%	0.11%	0.12%	0.52%	1.88%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.12%	0.23%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	1.54%	0.0%	0.24%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	81	11	4	8	1	0	4	1	1	0	0	0	3	0	11	3	2	1	2	0	1	3	3	3	0	0	0	0	2	4	0	7	4	2	0	0					
		0.86%	1.08%	0.45%	0.97%	0.52%	0.0%	1.51%	0.70%	0.50%	0.0%	0.0%	0.0%	10.0%	0.0%	1.98%	1.30%	1.32%	1.06%	0.46%	0.0%	0.99%	0.91%	1.04%	1.16%	0.0%	0.0%	0.0%	0.0%	1.69%	1.23%	0.0%	1.01%	1.49%	2.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	27	3	3	2	1	0	1	0	1	0	0	0	0	1	2	0	1	1	0	0	1	1	2	2	0	0	0	0	0	3	0	1	1	0	0	0					
		0.28%	0.29%	0.34%	0.24%	0.52%	0.0%	0.37%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.34%	0.36%	0.0%	0.66%	1.06%	0.0%	0.0%	0.99%	0.30%	0.69%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.14%	0.37%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	3	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	3	0	3	0	0	0	1	0	0	0	0	0	1					
		0.18%	0.29%	0.0%	0.12%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.43%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.92%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%					
32	"15. ""Партия СЛОН"""	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	0					
		0.08%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.38%	0.0%	0.61%	0.8%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	337	47	39	41	7	0	10	4	1	6	0	7	0	23	12	0	4	4	14	8	0	9	16	11	1	11	5	14	2	15	1	11	9	1	0	4					
		3.59%	4.61%	4.46%	4.99%	3.68%	0.0%	3.78%	2.81%	0.50%	13.33%	0.0%	3.48%	0.0%	7.98%	2.16%	0.0%	2.64%	4.25%	3.24%	7.92%	0.0%	2.73%	5.57%	4.26%	1.13%	3.40%	4.0%	3.43%	1.69%	4.64%	1.47%	1.59%	3.35%	1.0%	0.0%	3.50%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	5	1	1	3	0	1	0	1	0	0	3	0	0	6	0	0	1	2	0	0	2	0	0	0	2	0	1	1	0	0	1	1	0	0	0					
		0.34%	0.49%	0.11%	0.12%	1.57%	0.0%	0.37%	0.0%	0.50%	0.0%	0.0%	1.49%	0.0%	0.0%	1.08%	0.0%	0.0%	1.06%	0.46%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.61%	0.0%	0.24%	0.84%	0.0%	0.0%	0.14%	0.37%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1609	209	183	142	36	27	34	21	27	7	15	48	0	48	91	75	30	14	41	5	8	31	43	45	22	28	27	46	23	85	13	91	61	18	4	11					
		17.16%	20.53%	20.93%	17.29%	18.94%	50.94%	12.87%	14.78%	13.63%	15.55%	41.66%	23.88%	0.0%	16.66%	16.45%	32.60%	19.86%	14.89%	9.51%	4.95%	7.92%	9.42%	14.98%	17.44%	25.0%	8.66%	21.6%	11.27%	19.49%	26.31%	19.11%	13.16%	22.76%	18.0%	7.27%	9.64%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	172	14	17	19	5	0	6	0	2	0	0	2	2	4	9	3	3	2	14	4	3	12	5	2	1	7	0	5	1	2	0	20	6	2	0	0					
		1.83%	1.37%	1.94%	2.31%	2.63%	0.0%	2.27%	0.0%	1.01%	0.0%	0.0%	0.99%	6.66%	1.38%	1.62%	1.30%	1.98%	2.12%	3.24%	3.96%	2.97%	3.64%	1.74%	0.77%	1.13%	2.16%	0.0%	1.22%	0.84%	0.61%	0.0%	2.89%	2.23%	2.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3718	397	321	343	67	11	91	57	112	6	4	56	15	121	288	91	58	28	166	50	38	98	85	91	42	115	46	161	58	101	27	372	59	58	29	56					
		39.65%	38.99%	36.72%	41.77%	35.26%	20.75%	34.46%	40.14%	56.56%	13.33%	11.11%	27.86%	50.0%	42.01%	52.07%	39.56%	38.41%	29.78%	38.51%	49.50%	37.62%	29.78%	29.61%	35.27%	47.72%	35.60%	36.8%	39.46%	49.15%	31.26%	39.70%	53.83%	22.01%	58.0%	52.72%	49.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	5	1	1	0	0	2	2	0	0	0	0	0	0	1	0	0	0	4	0	0	0	1	1	0	2	0	1	1	1	0	5	1	2	0	0					
		0.33%	0.49%	0.11%	0.12%	0.0%	0.0%	0.75%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.34%	0.38%	0.0%	0.61%	0.0%	0.24%	0.84%	0.30%	0.0%	0.72%	0.37%	2.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0					
		0.10%	0.19%	0.11%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1635	168	153	138	34	9	75	30	27	18	12	38	8	32	52	30	18	25	56	16	28	100	84	46	2	61	29	107	9	47	4	82	70	6	5	16					
		17.43%	16.50%	17.50%	16.80%	17.89%	16.98%	28.40%	21.12%	13.63%	40.0%	33.33%	18.90%	26.66%	11.11%	9.40%	13.04%	11.92%	26.59%	12.99%	15.84%	27.72%	30.39%	29.26%	17.82%	2.27%	18.88%	23.2%	26.22%	7.62%	14.55%	5.88%	11.86%	26.11%	6.0%	9.09%	14.03%					
																																										
41	Против всех	225	23	28	26	6	2	5	5	6	1	0	2	0	10	23	5	3	3	11	2	1	5	4	4	5	4	1	10	3	6	1	8	8	0	0	4					
		2.39%	2.25%	3.20%	3.16%	3.15%	3.77%	1.89%	3.52%	3.03%	2.22%	0.0%	0.99%	0.0%	3.47%	4.15%	2.17%	1.98%	3.19%	2.55%	1.98%	0.99%	1.51%	1.39%	1.55%	5.68%	1.23%	0.8%	2.45%	2.54%	1.85%	1.47%	1.15%	2.98%	0.0%	0.0%	3.50%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
