Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Ирбейская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329					
19	2.Всероссийская политическая партия «Гражданская Сила»	14	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.73%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0					
		0.11%	0.00%	0.60%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.26%	0.00%	0.00%	0.00%	0.00%	0.00%	1.49%	0.00%	0.98%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1152	36	15	2	5	6	43	9	47	42	23	35	6	200	76	31	29	11	57	3	8	10	10	18	61	32	7	9	6	29	23	8	35	14	21	1	0	8	19	57	18	39	43					
		15.48%	13.38%	8.98%	9.52%	4.35%	28.57%	16.41%	12.00%	23.62%	20.49%	16.20%	12.37%	7.41%	15.77%	13.94%	18.90%	21.64%	10.00%	26.51%	3.61%	47.06%	10.75%	26.32%	22.22%	19.18%	11.94%	13.73%	20.45%	8.96%	9.51%	22.55%	8.42%	9.83%	10.14%	15.44%	1.72%	0.00%	3.88%	25.00%	17.01%	17.82%	44.32%	52.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	102	5	1	0	2	0	2	0	0	6	1	11	0	12	2	9	5	1	1	4	1	1	0	0	2	0	3	0	2	10	0	1	3	0	1	0	0	1	0	9	5	1	0					
		1.37%	1.86%	0.60%	0.00%	1.74%	0.00%	0.76%	0.00%	0.00%	2.93%	0.70%	3.89%	0.00%	0.95%	0.37%	5.49%	3.73%	0.91%	0.47%	4.82%	5.88%	1.08%	0.00%	0.00%	0.63%	0.00%	5.88%	0.00%	2.99%	3.28%	0.00%	1.05%	0.84%	0.00%	0.74%	0.00%	0.00%	0.49%	0.00%	2.69%	4.95%	1.14%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.33%	0.00%	0.49%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	933	43	18	0	17	2	26	14	15	25	36	38	11	161	76	23	10	24	16	7	5	15	5	13	27	27	7	5	12	23	7	21	39	29	16	18	4	15	21	35	5	18	4					
		12.54%	15.99%	10.78%	0.00%	14.78%	9.52%	9.92%	18.67%	7.54%	12.20%	25.35%	13.43%	13.58%	12.70%	13.94%	14.02%	7.46%	21.82%	7.44%	8.43%	29.41%	16.13%	13.16%	16.05%	8.49%	10.07%	13.73%	11.36%	17.91%	7.54%	6.86%	22.11%	10.96%	21.01%	11.76%	31.03%	14.81%	7.28%	27.63%	10.45%	4.95%	20.45%	4.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	415	8	8	0	0	2	12	10	4	13	9	26	2	97	32	2	0	6	13	5	2	2	2	4	20	18	0	6	2	20	1	8	33	10	12	0	0	4	2	9	10	1	0					
		5.58%	2.97%	4.79%	0.00%	0.00%	9.52%	4.58%	13.33%	2.01%	6.34%	6.34%	9.19%	2.47%	7.65%	5.87%	1.22%	0.00%	5.45%	6.05%	6.02%	11.76%	2.15%	5.26%	4.94%	6.29%	6.72%	0.00%	13.64%	2.99%	6.56%	0.98%	8.42%	9.27%	7.25%	8.82%	0.00%	0.00%	1.94%	2.63%	2.69%	9.90%	1.14%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	4	0	0	0	0	0	0	4	0	0	2	2	1	4	1	1	0	3	0	0	1	0	1	3	2	0	0	1	1	2	0	1	1	0	0	0	1	0	5	1	0	0					
		0.56%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.01%	0.00%	0.00%	0.71%	2.47%	0.08%	0.73%	0.61%	0.75%	0.00%	1.40%	0.00%	0.00%	1.08%	0.00%	1.23%	0.94%	0.75%	0.00%	0.00%	1.49%	0.33%	1.96%	0.00%	0.28%	0.72%	0.00%	0.00%	0.00%	0.49%	0.00%	1.49%	0.99%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4449	164	115	19	91	9	162	37	122	103	66	166	57	754	328	85	81	58	109	60	1	49	18	42	192	171	34	21	37	213	66	50	229	79	83	38	23	167	32	199	58	29	32					
		59.79%	60.97%	68.86%	90.48%	79.13%	42.86%	61.83%	49.33%	61.31%	50.24%	46.48%	58.66%	70.37%	59.46%	60.18%	51.83%	60.45%	52.73%	50.70%	72.29%	5.88%	52.69%	47.37%	51.85%	60.38%	63.81%	66.67%	47.73%	55.22%	69.84%	64.71%	52.63%	64.33%	57.25%	61.03%	65.52%	85.19%	81.07%	42.11%	59.40%	57.43%	32.95%	39.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.61%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.75%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
