7	Число избирательных бюллетеней в переносных ящиках для голосования	622	13	11	4	0	3	0	0	0	0	34	46	9	17	23	7	13	9	11	45	11	19	20	12	3	7	2	12	0	15	1	14	7	39	0	6	6	22	5	0	1	4	11	5	25	11	18	24	10	6	5	3	5	0	0	5	24	4	0	11	4									
8	Число бюллетеней в стационарных ящиках для голосования	19176	191	168	74	69	68	238	104	50	80	764	626	509	814	1523	367	451	300	313	973	360	521	817	484	52	59	71	138	332	676	168	368	213	495	212	111	201	582	184	75	180	95	86	308	679	149	310	441	122	80	157	173	118	585	320	343	594	140	183	236	76									
9	Число недействительных избирательных бюллетеней	186	1	2	1	6	1	5	0	1	0	7	11	10	7	0	0	1	3	4	16	5	3	11	0	0	0	0	1	0	12	2	3	1	4	0	0	0	9	0	1	1	0	0	2	5	4	3	3	3	0	1	1	0	10	1	0	19	0	2	2	1									
10	Число действительных избирательных бюллетеней	19612	203	177	77	63	70	233	104	49	80	791	661	508	824	1546	374	463	306	320	1002	366	537	826	496	55	66	73	149	332	679	167	379	219	530	212	117	207	595	189	74	180	99	97	311	699	156	325	462	129	86	161	175	123	575	319	348	599	144	181	245	79									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
13	Бабурин Сергей Николаевич	113	1	1	0	0	0	1	0	0	0	3	3	6	3	7	4	0	0	1	5	7	1	8	3	0	0	0	0	3	6	0	3	0	2	0	0	0	8	0	0	3	0	0	0	9	2	2	3	0	3	1	1	0	3	0	4	4	0	0	1	1									
		0.57%	0.49%	0.56%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.38%	0.45%	1.16%	0.36%	0.45%	1.07%	0.00%	0.00%	0.31%	0.49%	1.89%	0.19%	0.96%	0.60%	0.00%	0.00%	0.00%	0.00%	0.90%	0.87%	0.00%	0.79%	0.00%	0.37%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%	1.66%	0.00%	0.00%	0.00%	1.28%	1.25%	0.61%	0.65%	0.00%	3.49%	0.62%	0.57%	0.00%	0.51%	0.00%	1.15%	0.65%	0.00%	0.00%	0.40%	1.25%									
14	Грудинин Павел Николаевич	2516	23	37	5	13	13	26	10	3	13	142	50	85	95	196	61	31	63	37	158	39	88	130	85	6	5	4	14	24	99	19	42	11	60	19	15	11	73	26	7	18	10	18	68	59	11	28	88	15	20	17	5	4	94	24	22	59	15	14	76	13									
		12.71%	11.27%	20.67%	6.41%	18.84%	18.31%	10.92%	9.62%	6.00%	16.25%	17.79%	7.44%	16.41%	11.43%	12.68%	16.31%	6.68%	20.39%	11.42%	15.52%	10.51%	16.30%	15.53%	17.14%	10.91%	7.58%	5.48%	9.33%	7.23%	14.33%	11.24%	10.99%	5.00%	11.24%	8.96%	12.82%	5.31%	12.09%	13.76%	9.33%	9.94%	10.10%	18.56%	21.73%	8.38%	6.88%	8.54%	18.92%	11.36%	23.26%	10.49%	2.84%	3.25%	16.07%	7.50%	6.32%	9.55%	10.42%	7.65%	30.77%	16.25%									
15	Жириновский Владимир Вольфович	780	6	1	2	0	4	3	3	3	6	27	18	15	32	34	19	12	17	12	48	21	6	58	26	0	3	4	5	6	52	7	17	6	35	6	10	9	44	5	5	8	1	3	7	30	9	12	11	6	0	3	5	6	16	18	13	25	4	3	11	2									
		3.94%	2.94%	0.56%	2.56%	0.00%	5.63%	1.26%	2.88%	6.00%	7.50%	3.38%	2.68%	2.90%	3.85%	2.20%	5.08%	2.59%	5.50%	3.70%	4.72%	5.66%	1.11%	6.93%	5.24%	0.00%	4.55%	5.48%	3.33%	1.81%	7.53%	4.14%	4.45%	2.73%	6.55%	2.83%	8.55%	4.35%	7.28%	2.65%	6.67%	4.42%	1.01%	3.09%	2.24%	4.26%	5.63%	3.66%	2.37%	4.55%	0.00%	1.85%	2.84%	4.88%	2.74%	5.63%	3.74%	4.05%	2.78%	1.64%	4.45%	2.50%									
16	Путин Владимир Владимирович	15719	169	130	70	45	50	193	91	43	58	602	562	381	671	1272	282	416	220	266	764	293	432	600	376	49	58	64	125	293	508	132	310	197	425	180	85	182	463	152	60	146	87	75	229	578	128	275	350	103	61	135	162	109	436	272	300	504	124	162	153	61									
		79.40%	82.84%	72.63%	89.74%	65.22%	70.42%	81.09%	87.50%	86.00%	72.50%	75.44%	83.63%	73.55%	80.75%	82.28%	75.40%	89.66%	71.20%	82.10%	75.05%	78.98%	80.00%	71.68%	75.81%	89.09%	87.88%	87.67%	83.33%	88.25%	73.52%	78.11%	81.15%	89.55%	79.59%	84.91%	72.65%	87.92%	76.66%	80.42%	80.00%	80.66%	87.88%	77.32%	73.16%	82.10%	80.00%	83.84%	75.27%	78.03%	70.93%	83.33%	92.05%	88.62%	74.53%	85.00%	86.21%	81.55%	86.11%	88.52%	61.94%	76.25%									
17	Собчак Ксения Анатольевна	169	1	5	0	4	2	6	0	0	1	3	3	10	6	11	4	1	2	3	12	0	5	2	1	0	0	1	0	5	4	2	1	3	2	4	0	1	2	1	1	2	0	1	7	10	4	6	3	1	1	0	0	1	10	2	6	3	1	1	0	1									
		0.85%	0.49%	2.79%	0.00%	5.80%	2.82%	2.52%	0.00%	0.00%	1.25%	0.38%	0.45%	1.93%	0.72%	0.71%	1.07%	0.22%	0.65%	0.93%	1.18%	0.00%	0.93%	0.24%	0.20%	0.00%	0.00%	1.37%	0.00%	1.51%	0.58%	1.18%	0.26%	1.36%	0.37%	1.89%	0.00%	0.48%	0.33%	0.53%	1.33%	1.10%	0.00%	1.03%	2.24%	1.42%	2.50%	1.83%	0.65%	0.76%	1.16%	0.00%	0.00%	0.81%	1.71%	0.63%	1.72%	0.49%	0.69%	0.55%	0.00%	1.25%									
18	Сурайкин Максим Александрович	194	3	1	0	0	0	2	0	0	2	6	9	8	10	18	2	3	2	1	10	4	2	19	2	0	0	0	5	1	6	7	6	1	4	0	7	4	5	2	1	2	0	0	0	7	1	0	5	3	1	3	2	1	8	1	2	3	0	0	2	0									
		0.98%	1.47%	0.56%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	2.50%	0.75%	1.34%	1.54%	1.20%	1.16%	0.53%	0.65%	0.65%	0.31%	0.98%	1.08%	0.37%	2.27%	0.40%	0.00%	0.00%	0.00%	3.33%	0.30%	0.87%	4.14%	1.57%	0.45%	0.75%	0.00%	5.98%	1.93%	0.83%	1.06%	1.33%	1.10%	0.00%	0.00%	0.00%	0.99%	0.63%	0.00%	1.08%	2.27%	1.16%	1.85%	1.14%	0.81%	1.37%	0.31%	0.57%	0.49%	0.00%	0.00%	0.81%	0.00%									
19	Титов Борис Юрьевич	63	0	1	0	1	0	0	0	0	0	3	11	1	7	7	0	0	0	0	3	0	0	7	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	1	0	2	3	1	1	1	0	0	2	0									
		0.32%	0.00%	0.56%	0.00%	1.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	1.64%	0.19%	0.84%	0.45%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.84%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.22%	0.00%	0.00%	0.62%	0.00%	1.63%	0.51%	0.31%	0.29%	0.16%	0.00%	0.00%	0.81%	0.00%									
20	Явлинский Григорий Алексеевич	58	0	1	0	0	1	2	0	0	0	5	5	2	0	1	2	0	2	0	2	2	3	2	1	0	0	0	0	0	2	0	0	0	2	3	0	0	0	3	0	0	1	0	0	2	1	2	1	1	0	1	0	0	5	1	0	0	0	1	0	1									
		0.29%	0.00%	0.56%	0.00%	0.00%	1.41%	0.84%	0.00%	0.00%	0.00%	0.63%	0.74%	0.39%	0.00%	0.06%	0.53%	0.00%	0.65%	0.00%	0.20%	0.54%	0.56%	0.24%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.37%	1.42%	0.00%	0.00%	0.00%	1.59%	0.00%	0.00%	1.01%	0.00%	0.00%	0.28%	0.63%	0.61%	0.22%	0.76%	0.00%	0.62%	0.00%	0.00%	0.85%	0.31%	0.00%	0.00%	0.00%	0.55%	0.00%	1.25%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
