Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Майминская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
18	. Глазьев Сергей Юрьевич	497	27	29	33	13	32	40	30	34	30	13	14	29	11	4	20	19	11	9	0	6	7	24	34	10	5	0	1	0	12					
		4.28%	5.11%	4.36%	5.21%	2.34%	6.99%	6.08%	5.74%	8.31%	5.25%	3.75%	3.89%	8.45%	6.29%	2.00%	4.01%	4.11%	4.06%	2.74%	0.00%	2.69%	3.15%	3.47%	5.14%	3.12%	2.73%	0.00%	0.71%	0.00%	2.10%					
19	. Малышкин Олег Александрович	236	6	11	14	5	3	10	16	6	6	6	10	9	5	4	12	5	4	7	6	10	10	22	9	8	5	2	1	6	18					
		2.03%	1.14%	1.65%	2.21%	0.90%	0.66%	1.52%	3.06%	1.47%	1.05%	1.73%	2.78%	2.62%	2.86%	2.00%	2.40%	1.08%	1.48%	2.13%	2.33%	4.48%	4.50%	3.18%	1.36%	2.49%	2.73%	0.95%	0.71%	3.97%	3.15%					
20	. Миронов Сергей Михайлович	108	4	11	11	5	1	15	4	4	4	1	7	7	0	0	4	5	4	3	3	1	0	6	3	2	1	0	0	0	2					
		0.93%	0.76%	1.65%	1.74%	0.90%	0.22%	2.28%	0.76%	0.98%	0.70%	0.29%	1.94%	2.04%	0.00%	0.00%	0.80%	1.08%	1.48%	0.91%	1.16%	0.45%	0.00%	0.87%	0.45%	0.62%	0.55%	0.00%	0.00%	0.00%	0.35%					
21	. Путин Владимир Владимирович	8436	385	463	433	395	309	449	372	247	421	254	247	219	113	154	387	332	197	265	192	164	182	518	469	255	158	190	128	129	409					
		72.61%	72.92%	69.62%	68.40%	71.17%	67.47%	68.24%	71.13%	60.39%	73.73%	73.20%	68.61%	63.85%	64.57%	77.00%	77.56%	71.86%	72.69%	80.79%	74.42%	73.54%	81.98%	74.86%	70.95%	79.44%	86.34%	90.48%	90.78%	85.43%	71.63%					
22	. Хакамада Ирина Муцуовна	332	23	20	25	12	21	26	16	12	23	16	18	17	3	2	11	5	4	5	1	15	1	10	13	4	3	3	3	2	18					
		2.86%	4.36%	3.01%	3.95%	2.16%	4.59%	3.95%	3.06%	2.93%	4.03%	4.61%	5.00%	4.96%	1.71%	1.00%	2.20%	1.08%	1.48%	1.52%	0.39%	6.73%	0.45%	1.45%	1.97%	1.25%	1.64%	1.43%	2.13%	1.32%	3.15%					
23	. Харитонов Николай Михайлович	1673	73	120	95	86	78	99	63	91	74	50	52	49	30	30	50	87	49	35	50	20	12	85	119	34	9	13	7	13	100					
		14.40%	13.83%	18.05%	15.01%	15.50%	17.03%	15.05%	12.05%	22.25%	12.96%	14.41%	14.44%	14.29%	17.14%	15.00%	10.02%	18.83%	18.08%	10.67%	19.38%	8.97%	5.41%	12.28%	18.00%	10.59%	4.92%	6.19%	4.96%	8.61%	17.51%					
																																				
24	Против всех	268	8	9	18	38	14	18	19	12	13	7	12	13	8	4	4	7	2	2	4	6	4	20	9	5	1	1	1	1	8					
		2.31%	1.52%	1.35%	2.84%	6.85%	3.06%	2.74%	3.63%	2.93%	2.28%	2.02%	3.33%	3.79%	4.57%	2.00%	0.80%	1.52%	0.74%	0.61%	1.55%	2.69%	1.80%	2.89%	1.36%	1.56%	0.55%	0.48%	0.71%	0.66%	1.40%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
