Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Красногвардейская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	232	9	5	0	0	14	1	1	1	14	3	4	2	1	2	7	4	7	0	8	7	2	3	5	7	11	8	5	3	3	2	1	18	7	5	4	4	8	8	9	10	5	0	4	1	9					
		1.97%	2.23%	3.14%	0.0%	0.0%	4.33%	2.22%	1.07%	0.97%	4.14%	1.63%	1.89%	1.40%	0.77%	1.09%	0.85%	1.79%	2.45%	0.0%	3.26%	2.62%	1.90%	1.70%	1.77%	2.73%	3.20%	1.56%	5.49%	1.37%	0.83%	1.00%	1.0%	4.36%	3.78%	1.47%	3.17%	4.08%	3.47%	1.56%	2.20%	1.12%	0.71%	0.0%	2.48%	0.62%	2.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	104	2	1	0	1	1	0	1	0	6	0	0	1	0	0	14	4	1	0	3	1	1	1	3	0	3	6	1	1	1	5	0	5	0	3	0	1	4	5	5	14	5	0	2	1	1					
		0.88%	0.49%	0.62%	0.0%	0.64%	0.30%	0.0%	1.07%	0.0%	1.77%	0.0%	0.0%	0.70%	0.0%	0.0%	1.70%	1.79%	0.35%	0.0%	1.22%	0.37%	0.95%	0.56%	1.06%	0.0%	0.87%	1.17%	1.09%	0.45%	0.27%	2.51%	0.0%	1.21%	0.0%	0.88%	0.0%	1.02%	1.73%	0.97%	1.22%	1.58%	0.71%	0.0%	1.24%	0.62%	0.33%					
22	"5. ""За Русь Святую"""	50	7	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	1	1	2	1	0	2	1	2	1	5	0	0	0	0	0	1	0	0	0	0	0	8	4	5	2	1	0	0	1					
		0.42%	1.74%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.35%	1.66%	0.81%	0.37%	0.0%	1.13%	0.35%	0.78%	0.29%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.98%	0.56%	0.28%	0.54%	0.0%	0.0%	0.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	3	0	0	1	0	0	0	0	0	0	1	0	1	0	6	2	1	0	5	2	0	0	0	1	2	3	0	0	1	0	0	0	1	1	0	0	0	1	1	2	2	0	0	1	0					
		0.32%	0.74%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.77%	0.0%	0.73%	0.89%	0.35%	0.0%	2.04%	0.74%	0.0%	0.0%	0.0%	0.39%	0.58%	0.58%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.54%	0.29%	0.0%	0.0%	0.0%	0.19%	0.24%	0.22%	0.28%	0.0%	0.0%	0.62%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	0	0	0	0	1	1	0	1	1	1	0	0	1	3	1	1	1	0	1	1	0	1	3	0	2	0	0	0	0	0	0	0	0	1	2	0	0	4	2	2	6	0	1	0	0					
		0.32%	0.0%	0.0%	0.0%	0.0%	0.30%	2.22%	0.0%	0.97%	0.29%	0.54%	0.0%	0.0%	0.77%	1.63%	0.12%	0.44%	0.35%	0.0%	0.40%	0.37%	0.0%	0.56%	1.06%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	1.58%	0.0%	0.0%	0.78%	0.49%	0.22%	0.86%	0.0%	0.62%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	2	0	0	0	1					
		0.15%	0.0%	0.62%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.71%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.0%	0.0%	0.24%	0.11%	0.28%	0.0%	0.0%	0.0%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	1	0	3	1	2	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.59%	0.79%	0.0%	0.0%	0.19%	0.0%	0.33%	0.14%	1.09%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1952	66	21	10	26	34	4	1	23	74	40	35	14	17	20	60	20	25	1	56	45	45	41	85	95	56	104	23	90	95	17	17	97	27	49	28	21	24	49	31	111	96	11	37	35	76					
		16.62%	16.41%	13.20%	26.31%	16.66%	10.52%	8.88%	1.07%	22.33%	21.89%	21.73%	16.58%	9.85%	13.17%	10.92%	7.32%	8.96%	8.77%	1.66%	22.85%	16.85%	42.85%	23.29%	30.24%	37.10%	16.32%	20.35%	25.27%	41.28%	26.53%	8.54%	17.0%	23.54%	14.59%	14.49%	22.22%	21.42%	10.43%	9.57%	7.59%	12.54%	13.79%	6.04%	22.98%	21.87%	25.08%					
28	"11. ""Истинные патриоты России"""	25	0	1	0	0	2	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	3	0	2	3	0	0	0	0	0	0	0	0	2	1	2	2	0	0	0	0					
		0.21%	0.0%	0.62%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.54%	0.47%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.29%	0.58%	0.0%	0.91%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.24%	0.22%	0.28%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	1	2	0	1	0	0	0	0	4	0	3	1	1	1	8	1	5	1	1	2	1	2	2	2	4	0	0	3	1	1	2	3	5	1	2	0	0	5	0	5	2	0	0	0	5					
		0.66%	0.24%	1.25%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	1.42%	0.70%	0.77%	0.54%	0.97%	0.44%	1.75%	1.66%	0.40%	0.74%	0.95%	1.13%	0.71%	0.78%	1.16%	0.0%	0.0%	1.37%	0.27%	0.50%	2.0%	0.72%	2.70%	0.29%	1.58%	0.0%	0.0%	0.97%	0.0%	0.56%	0.28%	0.0%	0.0%	0.0%	1.65%					
30	"13. ""Демократическая партия России"""	29	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0	1	2	1	0	1	1	1	0	3	0	0	0	1	0	1	1	2	3	1	0	0	1					
		0.24%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	2.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.44%	0.35%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.39%	0.58%	0.19%	0.0%	0.45%	0.27%	0.50%	0.0%	0.72%	0.0%	0.0%	0.0%	1.02%	0.0%	0.19%	0.24%	0.22%	0.43%	0.54%	0.0%	0.0%	0.33%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	1	0	0	0	0	0	1	0	2	1	0	2	0	0	0	0	1	0	0	0	2	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1					
		0.15%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.59%	0.54%	0.0%	1.40%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	1.90%	0.56%	0.0%	0.39%	0.0%	0.0%	0.0%	0.45%	0.27%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%					
32	"15. ""Партия СЛОН"""	29	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	4	0	0	0	1	1	2	0	0	0	0	0	0	3	0	0	0	1	1	0	0	1	1	4	2	3	0	0	0	0					
		0.24%	0.24%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.12%	1.79%	0.0%	0.0%	0.0%	0.37%	0.95%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.54%	0.29%	0.0%	0.0%	0.43%	0.19%	0.98%	0.22%	0.43%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	471	17	6	0	4	8	1	1	4	15	4	9	5	5	8	41	4	10	0	6	4	0	3	16	2	8	12	2	2	12	10	0	14	8	13	4	4	16	25	35	60	34	15	14	3	7					
		4.01%	4.22%	3.77%	0.0%	2.56%	2.47%	2.22%	1.07%	3.88%	4.43%	2.17%	4.26%	3.52%	3.87%	4.37%	5.00%	1.79%	3.50%	0.0%	2.44%	1.49%	0.0%	1.70%	5.69%	0.78%	2.33%	2.34%	2.19%	0.91%	3.35%	5.02%	0.0%	3.39%	4.32%	3.84%	3.17%	4.08%	6.95%	4.88%	8.57%	6.77%	4.88%	8.24%	8.69%	1.87%	2.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	1	0	2	1	0	0	0	2	0	3	0	2	0	3	0	3	1	0	1	0	1	1	5					
		0.28%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	1.34%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.35%	0.0%	0.58%	0.19%	0.0%	0.0%	0.0%	1.00%	0.0%	0.72%	0.0%	0.59%	0.0%	3.06%	0.0%	0.58%	0.24%	0.0%	0.14%	0.0%	0.62%	0.62%	1.65%					
35	"18. ""ЛДПР"""	1732	49	29	0	38	39	3	24	5	23	32	11	19	26	41	142	8	42	33	51	47	10	11	45	46	73	71	11	9	42	24	10	47	32	47	3	7	47	85	74	122	111	50	14	6	73					
		14.75%	12.18%	18.23%	0.0%	24.35%	12.07%	6.66%	25.80%	4.85%	6.80%	17.39%	5.21%	13.38%	20.15%	22.40%	17.33%	3.58%	14.73%	55.0%	20.81%	17.60%	9.52%	6.25%	16.01%	17.96%	21.28%	13.89%	12.08%	4.12%	11.73%	12.06%	10.0%	11.40%	17.29%	13.90%	2.38%	7.14%	20.43%	16.60%	18.13%	13.78%	15.94%	27.47%	8.69%	3.75%	24.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	247	21	6	1	2	7	0	0	2	6	1	3	5	11	2	25	7	3	2	3	6	2	1	1	4	10	7	0	1	8	4	4	5	6	4	3	3	3	16	10	20	6	6	4	0	6					
		2.10%	5.22%	3.77%	2.63%	1.28%	2.16%	0.0%	0.0%	1.94%	1.77%	0.54%	1.42%	3.52%	8.52%	1.09%	3.05%	3.13%	1.05%	3.33%	1.22%	2.24%	1.90%	0.56%	0.35%	1.56%	2.91%	1.36%	0.0%	0.45%	2.23%	2.01%	4.0%	1.21%	3.24%	1.18%	2.38%	3.06%	1.30%	3.12%	2.45%	2.25%	0.86%	3.29%	2.48%	0.0%	1.98%					
37	"20. ""Политическая партия ""Единая Россия"""	3639	140	61	16	22	98	18	28	21	98	61	48	60	47	65	300	50	72	8	65	80	10	50	52	75	86	155	24	29	76	111	42	102	44	139	44	14	87	184	143	303	288	66	41	62	54					
		30.99%	34.82%	38.36%	42.10%	14.10%	30.34%	40.0%	30.10%	20.38%	28.99%	33.15%	22.74%	42.25%	36.43%	35.51%	36.63%	22.42%	25.26%	13.33%	26.53%	29.96%	9.52%	28.40%	18.50%	29.29%	25.07%	30.33%	26.37%	13.30%	21.22%	55.77%	42.0%	24.75%	23.78%	41.12%	34.92%	14.28%	37.82%	35.93%	35.04%	34.23%	41.37%	36.26%	25.46%	38.75%	17.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	0	0	0	2	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	2	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1					
		0.16%	0.24%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.13%	0.0%	0.39%	0.0%	0.19%	1.09%	0.45%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.33%					
39	"22. ""Развитие предпринимательства"""	30	2	0	0	2	0	0	0	1	1	0	0	0	0	1	2	1	0	0	0	0	0	2	1	1	0	0	0	0	2	1	0	1	0	0	0	1	2	4	3	1	0	1	0	0	0					
		0.25%	0.49%	0.0%	0.0%	1.28%	0.0%	0.0%	0.0%	0.97%	0.29%	0.0%	0.0%	0.0%	0.0%	0.54%	0.24%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.35%	0.39%	0.0%	0.0%	0.0%	0.0%	0.55%	0.50%	0.0%	0.24%	0.0%	0.0%	0.0%	1.02%	0.86%	0.78%	0.73%	0.11%	0.0%	0.54%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2039	49	21	8	51	79	13	19	37	67	22	76	25	9	24	145	97	93	10	22	44	24	33	34	8	45	87	17	65	93	10	20	85	44	40	22	21	14	67	50	139	86	18	26	42	38					
		17.36%	12.18%	13.20%	21.05%	32.69%	24.45%	28.88%	20.43%	35.92%	19.82%	11.95%	36.01%	17.60%	6.97%	13.11%	17.70%	43.49%	32.63%	16.66%	8.97%	16.47%	22.85%	18.75%	12.09%	3.12%	13.11%	17.02%	18.68%	29.81%	25.97%	5.02%	20.0%	20.63%	23.78%	11.83%	17.46%	21.42%	6.08%	13.08%	12.25%	15.70%	12.35%	9.89%	16.14%	26.25%	12.54%					
																																																				
41	Против всех	324	8	1	0	3	6	1	4	5	7	1	7	0	4	6	27	6	7	2	8	12	0	3	9	1	19	13	3	6	4	8	1	17	3	17	2	2	9	15	11	26	14	6	9	2	9					
		2.76%	1.99%	0.62%	0.0%	1.92%	1.85%	2.22%	4.30%	4.85%	2.07%	0.54%	3.31%	0.0%	3.10%	3.27%	3.29%	2.69%	2.45%	3.33%	3.26%	4.49%	0.0%	1.70%	3.20%	0.39%	5.53%	2.54%	3.29%	2.75%	1.11%	4.02%	1.0%	4.12%	1.62%	5.02%	1.58%	2.04%	3.91%	2.92%	2.69%	2.93%	2.01%	3.29%	5.59%	1.25%	2.97%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
