Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Тавдинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3012	92	58	30	57	54	78	48	182	185	60	119	126	85	90	144	141	170	148	22	145	65	151	72	120	19	5	23	90	32	63	15	39	77	43	29	135					
		16.96%	22.01%	21.09%	12.50%	15.20%	22.98%	20.91%	20.87%	19.76%	19.83%	14.81%	14.02%	17.21%	14.03%	15.65%	13.50%	14.49%	15.11%	14.34%	16.06%	19.49%	17.66%	16.80%	19.05%	15.85%	18.81%	18.52%	28.75%	24.59%	14.61%	22.74%	14.85%	28.26%	20.53%	15.14%	13.55%	14.56%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	193	2	3	5	4	1	3	2	13	8	6	11	9	5	6	15	7	9	8	0	4	5	8	9	14	1	0	0	6	1	5	0	2	8	2	3	8					
		1.09%	0.48%	1.09%	2.08%	1.07%	0.43%	0.80%	0.87%	1.41%	0.86%	1.48%	1.30%	1.23%	0.83%	1.04%	1.41%	0.72%	0.80%	0.78%	0.00%	0.54%	1.36%	0.89%	2.38%	1.85%	0.99%	0.00%	0.00%	1.64%	0.46%	1.81%	0.00%	1.45%	2.13%	0.70%	1.40%	0.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2636	52	40	35	56	26	45	46	131	124	59	125	125	75	74	191	153	182	179	16	117	50	148	49	122	13	2	18	41	36	24	9	19	45	27	17	165					
		14.85%	12.44%	14.55%	14.58%	14.93%	11.06%	12.06%	20.00%	14.22%	13.29%	14.57%	14.72%	17.08%	12.38%	12.87%	17.90%	15.72%	16.18%	17.34%	11.68%	15.73%	13.59%	16.46%	12.96%	16.12%	12.87%	7.41%	22.50%	11.20%	16.44%	8.66%	8.91%	13.77%	12.00%	9.51%	7.94%	17.80%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	370	4	2	6	7	5	8	2	19	25	10	19	21	18	12	36	25	20	34	0	10	9	17	7	7	0	1	0	6	5	4	4	1	5	1	0	20					
		2.08%	0.96%	0.73%	2.50%	1.87%	2.13%	2.14%	0.87%	2.06%	2.68%	2.47%	2.24%	2.87%	2.97%	2.09%	3.37%	2.57%	1.78%	3.29%	0.00%	1.34%	2.45%	1.89%	1.85%	0.92%	0.00%	3.70%	0.00%	1.64%	2.28%	1.44%	3.96%	0.72%	1.33%	0.35%	0.00%	2.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5883	127	90	80	117	79	135	71	312	294	132	264	201	185	198	303	295	356	324	71	257	93	273	116	282	53	16	28	168	103	109	45	55	130	153	133	235					
		33.13%	30.38%	32.73%	33.33%	31.20%	33.62%	36.19%	30.87%	33.88%	31.51%	32.59%	31.10%	27.46%	30.53%	34.43%	28.40%	30.32%	31.64%	31.40%	51.82%	34.54%	25.27%	30.37%	30.69%	37.25%	52.48%	59.26%	35.00%	45.90%	47.03%	39.35%	44.55%	39.86%	34.67%	53.87%	62.15%	25.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	702	16	7	24	39	10	18	11	44	63	9	28	25	23	28	26	33	43	29	3	35	14	32	16	24	0	0	0	2	0	5	4	1	30	13	4	43					
		3.95%	3.83%	2.55%	10.00%	10.40%	4.26%	4.83%	4.78%	4.78%	6.75%	2.22%	3.30%	3.42%	3.80%	4.87%	2.44%	3.39%	3.82%	2.81%	2.19%	4.70%	3.80%	3.56%	4.23%	3.17%	0.00%	0.00%	0.00%	0.55%	0.00%	1.81%	3.96%	0.72%	8.00%	4.58%	1.87%	4.64%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
