Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Тавдинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	761	0	17	5	10	17	15	10	5	37	27	23	30	28	31	12	45	53	45	35	5	19	10	21	13	25	12	15	0	20	20	10	13	14	7	50	21	41					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	745	0	17	5	10	17	14	10	5	37	27	23	30	27	30	12	45	49	44	35	5	18	10	20	11	25	12	15	0	20	20	10	13	14	7	49	19	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	513	20	26	11	40	4	10	7	9	16	14	9	13	11	19	18	38	50	29	20	8	14	16	30	9	11	3	3	9	10	7	3	2	3	2	7	2	10					
14	Число погашенных неиспользованных открепительных удостоверений	16	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	4	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	122	0	2	1	2	2	1	2	1	5	5	1	11	10	7	1	14	6	14	6	2	2	1	4	4	1	1	0	0	0	2	2	0	2	0	0	0	10					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	450	1	2	4	2	9	2	1	3	20	12	16	34	24	20	12	32	36	21	14	1	13	15	21	8	19	5	0	5	2	5	12	4	4	22	13	14	22					
		2.05%	0.73%	0.47%	1.02%	0.65%	1.84%	0.68%	0.21%	0.94%	1.89%	1.11%	3.09%	3.39%	2.93%	2.72%	1.73%	2.49%	3.24%	1.66%	1.17%	0.58%	1.35%	3.15%	1.60%	2.12%	1.83%	4.35%	0.00%	4.35%	0.43%	1.61%	3.50%	2.65%	1.98%	4.17%	3.85%	5.65%	1.93%					
19	2.Всероссийская политическая партия «Гражданская Сила»	412	0	7	5	15	9	23	7	7	23	24	16	31	22	23	18	28	29	27	32	1	14	8	12	6	5	2	0	1	3	2	2	0	0	3	1	0	6					
		1.88%	0.00%	1.64%	1.28%	4.84%	1.84%	7.80%	1.48%	2.19%	2.17%	2.22%	3.09%	3.09%	2.68%	3.13%	2.59%	2.18%	2.61%	2.14%	2.67%	0.58%	1.45%	1.68%	0.91%	1.59%	0.48%	1.74%	0.00%	0.87%	0.64%	0.65%	0.58%	0.00%	0.00%	0.57%	0.30%	0.00%	0.53%					
20	3.Политическая партия «Демократическая партия России»	25	0	1	0	1	0	0	0	0	0	0	0	3	2	0	2	1	1	3	2	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	4	0	0					
		0.11%	0.00%	0.23%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.24%	0.00%	0.29%	0.08%	0.09%	0.24%	0.17%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.50%	0.00%	1.18%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1845	0	39	32	16	36	17	34	17	80	97	44	87	69	79	66	126	133	142	155	7	72	49	129	20	54	4	1	7	15	15	16	6	9	24	20	9	119					
		8.41%	0.00%	9.11%	8.16%	5.16%	7.38%	5.76%	7.19%	5.33%	7.55%	8.98%	8.49%	8.67%	8.41%	10.75%	9.50%	9.81%	11.98%	11.24%	12.95%	4.09%	7.46%	10.29%	9.83%	5.29%	5.21%	3.48%	2.63%	6.09%	3.20%	4.84%	4.66%	3.97%	4.46%	4.55%	5.92%	3.63%	10.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	137	1	3	3	3	4	2	6	1	6	13	1	10	4	10	3	9	3	4	20	0	2	3	11	4	2	0	0	0	3	0	0	0	0	1	1	0	4					
		0.62%	0.73%	0.70%	0.77%	0.97%	0.82%	0.68%	1.27%	0.31%	0.57%	1.20%	0.19%	0.99%	0.49%	1.36%	0.43%	0.70%	0.27%	0.32%	1.67%	0.00%	0.21%	0.63%	0.84%	1.06%	0.19%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.19%	0.30%	0.00%	0.35%					
23	6.Политическая партия «Партия социальной справедливости»	64	1	0	1	2	1	1	1	1	3	1	3	4	2	3	1	2	5	7	3	0	2	4	1	1	3	0	0	0	0	1	0	0	0	1	2	3	4					
		0.29%	0.73%	0.00%	0.26%	0.65%	0.20%	0.34%	0.21%	0.31%	0.28%	0.09%	0.58%	0.40%	0.24%	0.41%	0.14%	0.16%	0.45%	0.55%	0.25%	0.00%	0.21%	0.84%	0.08%	0.26%	0.29%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.19%	0.59%	1.21%	0.35%					
24	7.Политическая партия «Либерально-демократическая партия России»	2856	0	82	44	48	51	42	56	44	149	152	85	152	136	99	96	173	133	178	134	38	143	66	179	72	76	18	5	13	28	22	52	12	23	48	43	14	150					
		13.02%	0.00%	19.16%	11.22%	15.48%	10.45%	14.24%	11.84%	13.79%	14.07%	14.07%	16.41%	15.15%	16.59%	13.47%	13.81%	13.47%	11.98%	14.09%	11.19%	22.22%	14.82%	13.87%	13.64%	19.05%	7.33%	15.65%	13.16%	11.30%	5.97%	7.10%	15.16%	7.95%	11.39%	9.09%	12.72%	5.65%	13.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1061	0	19	16	13	30	13	26	17	51	43	20	71	38	32	37	89	73	66	51	2	50	25	75	23	37	2	0	2	17	4	10	4	3	12	10	6	74					
		4.84%	0.00%	4.44%	4.08%	4.19%	6.15%	4.41%	5.50%	5.33%	4.82%	3.98%	3.86%	7.08%	4.63%	4.35%	5.32%	6.93%	6.58%	5.23%	4.26%	1.17%	5.18%	5.25%	5.72%	6.08%	3.57%	1.74%	0.00%	1.74%	3.62%	1.29%	2.92%	2.65%	1.49%	2.27%	2.96%	2.42%	6.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	438	1	7	8	9	8	6	10	3	18	23	18	41	13	19	30	26	36	20	29	2	24	6	9	7	5	1	2	1	9	0	5	2	3	4	7	5	21					
		1.99%	0.73%	1.64%	2.04%	2.90%	1.64%	2.03%	2.11%	0.94%	1.70%	2.13%	3.47%	4.09%	1.59%	2.59%	4.32%	2.02%	3.24%	1.58%	2.42%	1.17%	2.49%	1.26%	0.69%	1.85%	0.48%	0.87%	5.26%	0.87%	1.92%	0.00%	1.46%	1.32%	1.49%	0.76%	2.07%	2.02%	1.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14210	133	261	271	200	332	181	324	221	690	687	310	534	487	432	411	766	640	773	729	119	625	287	839	228	830	77	27	83	388	255	244	119	157	407	235	196	712					
		64.77%	97.08%	60.98%	69.13%	64.52%	68.03%	61.36%	68.50%	69.28%	65.16%	63.61%	59.85%	53.24%	59.39%	58.78%	59.14%	59.66%	57.66%	61.20%	60.90%	69.59%	64.77%	60.29%	63.95%	60.32%	80.04%	66.96%	71.05%	72.17%	82.73%	82.26%	71.14%	78.81%	77.72%	77.08%	69.53%	79.03%	62.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	305	0	6	4	1	5	6	6	5	14	18	3	28	21	14	9	22	16	15	17	1	16	7	23	4	0	5	3	3	1	5	1	4	0	4	0	1	17					
		1.39%	0.00%	1.40%	1.02%	0.32%	1.02%	2.03%	1.27%	1.57%	1.32%	1.67%	0.58%	2.79%	2.56%	1.90%	1.29%	1.71%	1.44%	1.19%	1.42%	0.58%	1.66%	1.47%	1.75%	1.06%	0.00%	4.35%	7.89%	2.61%	0.21%	1.61%	0.29%	2.65%	0.00%	0.76%	0.00%	0.40%	1.49%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
