Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
Наименование Избирательной комиссии:    Давлекановская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	404	16	10	20	15	16	36	23	10	20	21	20	10	12	15	3	3	7	0	5	1	5	1	6	4	1	5	2	3	0	1	2	0	20	33	15	2	10	2	2	3	10	4	2	0	6	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	244	8	12	4	2	6	3	3	3	3	5	9	6	7	9	1	1	2	4	1	5	3	2	2	0	1	8	3	1	2	1	1	1	2	3	1	2	2	1	2	1	2	4	2	2	1	1	99					
14	Число погашенных неиспользованных открепительных удостоверений	75	4	0	0	6	4	4	0	5	3	2	0	0	0	0	0	2	0	5	0	4	3	2	0	1	2	0	3	0	2	1	0	2	0	2	0	0	0	3	3	2	0	6	2	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	1	0	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	1.Политическая партия «Аграрная партия России»	117	2	0	11	8	1	0	3	7	9	7	1	0	11	0	3	1	0	0	0	1	0	9	3	2	0	0	0	2	0	2	2	2	6	2	5	9	0	0	0	3	0	1	1	0	2	0	1					
		0.41%	0.16%	0.00%	1.03%	0.71%	0.07%	0.00%	0.23%	0.68%	0.84%	0.77%	0.07%	0.00%	0.92%	0.00%	1.18%	0.26%	0.00%	0.00%	0.00%	0.19%	0.00%	2.90%	0.88%	0.35%	0.00%	0.00%	0.00%	0.35%	0.00%	0.87%	0.98%	1.25%	0.99%	0.22%	1.14%	2.14%	0.00%	0.00%	0.00%	1.43%	0.00%	0.21%	0.22%	0.00%	0.50%	0.00%	0.72%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	0	1	1	0	5	0	4	2	5	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.00%	0.16%	0.09%	0.00%	0.35%	0.00%	0.31%	0.20%	0.47%	0.22%	0.20%	0.16%	0.08%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	0	0	1	0	0	0	0	1	4	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1					
		0.05%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.10%	0.37%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.72%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1428	11	40	74	84	99	134	51	75	81	34	92	23	88	43	4	11	9	11	2	28	20	4	12	19	4	5	10	2	3	3	5	3	28	141	8	16	12	7	15	6	45	4	18	16	12	3	13					
		5.04%	0.89%	6.51%	6.90%	7.49%	6.97%	8.61%	3.89%	7.34%	7.58%	3.76%	6.22%	1.82%	7.35%	4.69%	1.57%	2.84%	2.09%	2.93%	0.71%	5.19%	5.62%	1.29%	3.53%	3.31%	1.50%	1.14%	2.67%	0.35%	1.75%	1.30%	2.44%	1.88%	4.66%	15.49%	1.82%	3.81%	4.17%	3.89%	4.95%	2.86%	7.80%	0.85%	3.95%	4.30%	3.00%	2.00%	9.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	1	0	0	0	0	0	2	1	1	2	1	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.10%	0.09%	0.22%	0.07%	0.00%	0.75%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	2	1	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.04%	0.00%	0.00%	0.19%	0.09%	0.00%	0.00%	0.08%	0.10%	0.00%	0.22%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%					
24	7.Политическая партия «Либерально-демократическая партия России»	317	11	5	31	28	4	0	18	45	0	25	12	13	45	19	1	1	0	0	0	1	0	2	0	0	0	0	0	1	0	2	0	4	1	2	5	18	2	0	3	2	0	3	1	2	4	0	6					
		1.12%	0.89%	0.81%	2.89%	2.50%	0.28%	0.00%	1.37%	4.40%	0.00%	2.76%	0.81%	1.03%	3.76%	2.07%	0.39%	0.26%	0.00%	0.00%	0.00%	0.19%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.87%	0.00%	2.50%	0.17%	0.22%	1.14%	4.29%	0.69%	0.00%	0.99%	0.95%	0.00%	0.64%	0.22%	0.54%	1.00%	0.00%	4.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	477	5	32	39	45	16	29	28	49	40	18	43	6	74	19	0	1	1	0	0	0	0	0	0	1	0	3	0	1	0	1	4	1	0	1	0	7	0	2	0	0	0	3	1	0	2	0	5					
		1.68%	0.41%	5.21%	3.63%	4.01%	1.13%	1.86%	2.14%	4.79%	3.75%	1.99%	2.91%	0.47%	6.18%	2.07%	0.00%	0.26%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.68%	0.00%	0.18%	0.00%	0.43%	1.95%	0.63%	0.00%	0.11%	0.00%	1.67%	0.00%	1.11%	0.00%	0.00%	0.00%	0.64%	0.22%	0.00%	0.50%	0.00%	3.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	2	1	5	2	6	0	3	2	1	0	6	2	3	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	4	0	2	2	0	0	0	0	0	0	0	0	0	1					
		0.17%	0.16%	0.16%	0.47%	0.18%	0.42%	0.00%	0.23%	0.20%	0.09%	0.00%	0.41%	0.16%	0.25%	0.00%	0.00%	0.26%	0.23%	0.00%	0.00%	0.00%	0.00%	0.65%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.44%	0.00%	0.48%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25687	1193	535	896	945	1274	1389	1196	832	922	811	1304	1216	954	833	246	373	418	364	257	503	336	280	322	544	263	414	365	557	168	222	194	150	564	744	422	359	270	161	279	197	530	460	434	354	380	147	110					
		90.59%	96.99%	87.13%	83.50%	84.22%	89.72%	89.27%	91.23%	81.41%	86.33%	89.61%	88.17%	96.20%	79.70%	90.84%	96.47%	96.13%	97.21%	96.81%	91.79%	93.32%	94.38%	90.32%	94.71%	94.77%	98.50%	94.09%	97.33%	98.76%	98.25%	96.52%	94.63%	93.75%	93.84%	81.76%	95.91%	85.48%	93.75%	89.44%	92.08%	93.81%	91.85%	97.66%	95.18%	95.16%	95.00%	98.00%	79.14%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	5	0	9	5	6	0	1	2	2	0	5	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	8	2	0	0	0	0	0	0	0	0	0	1					
		0.19%	0.41%	0.00%	0.84%	0.45%	0.42%	0.00%	0.08%	0.20%	0.19%	0.00%	0.34%	0.16%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	1.90%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
