Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Давлекановская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	437	8	10	19	14	18	23	29	30	18	25	17	14	16	5	3	25	2	4	23	3	1	0	1	1	6	5	1	0	2	2	20	18	13	7	13	4	4	10	7	7	3	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	260	2	8	20	4	5	3	5	12	8	6	2	6	6	2	0	3	2	1	4	3	1	5	3	5	4	6	5	1	2	0	6	5	1	2	3	3	2	1	0	1	0	1	101					
14	Число погашенных неиспользованных открепительных удостоверений	34	2	0	1	1	2	0	2	0	1	0	0	6	0	0	2	0	1	0	0	0	2	3	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	2	0	0	0	1	2	2	1	0	1	1	1	1	1	2	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1195	8	46	54	79	45	110	25	80	50	106	64	91	8	0	7	3	8	1	12	17	6	13	30	6	23	8	22	0	7	0	20	60	5	2	6	43	4	37	5	18	0	61	5					
		5.00%	0.61%	13.22%	9.57%	8.56%	4.31%	14.03%	1.86%	6.58%	3.93%	9.27%	6.32%	13.60%	0.86%	0.00%	2.78%	0.74%	1.77%	0.31%	2.15%	4.44%	1.93%	3.88%	6.41%	2.13%	6.59%	3.19%	3.67%	0.00%	1.70%	0.00%	4.91%	9.92%	1.15%	0.45%	2.13%	8.65%	1.65%	7.79%	1.05%	4.14%	0.00%	12.10%	4.95%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1005	26	43	49	77	22	91	9	82	54	93	57	66	3	0	6	34	3	1	8	23	7	19	28	3	3	11	3	0	3	0	2	47	4	2	11	2	7	45	10	6	0	30	15					
		4.21%	1.99%	12.36%	8.69%	8.34%	2.11%	11.61%	0.67%	6.75%	4.24%	8.14%	5.63%	9.87%	0.32%	0.00%	2.38%	8.42%	0.66%	0.31%	1.43%	6.01%	2.25%	5.67%	5.98%	1.06%	0.86%	4.38%	0.50%	0.00%	0.73%	0.00%	0.49%	7.77%	0.92%	0.45%	3.90%	0.40%	2.88%	9.47%	2.11%	1.38%	0.00%	5.95%	14.85%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	105	7	2	4	6	2	6	1	10	6	7	6	5	0	0	1	1	0	0	1	1	0	0	2	3	3	5	1	0	1	0	1	5	0	1	1	2	2	5	1	1	0	2	3					
		0.44%	0.54%	0.57%	0.71%	0.65%	0.19%	0.77%	0.07%	0.82%	0.47%	0.61%	0.59%	0.75%	0.00%	0.00%	0.40%	0.25%	0.00%	0.00%	0.18%	0.26%	0.00%	0.00%	0.43%	1.06%	0.86%	1.99%	0.17%	0.00%	0.24%	0.00%	0.25%	0.83%	0.00%	0.23%	0.35%	0.40%	0.82%	1.05%	0.21%	0.23%	0.00%	0.40%	2.97%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3594	73	82	144	177	162	200	74	200	140	168	148	151	106	39	34	22	55	27	59	120	63	96	97	13	80	60	95	13	39	15	156	124	20	72	54	99	24	82	28	66	27	80	10					
		15.05%	5.59%	23.56%	25.53%	19.18%	15.52%	25.51%	5.50%	16.46%	10.99%	14.70%	14.61%	22.57%	11.40%	10.66%	13.49%	5.45%	12.14%	8.28%	10.57%	31.33%	20.26%	28.66%	20.73%	4.61%	22.92%	23.90%	15.86%	7.39%	9.47%	10.71%	38.33%	20.50%	4.62%	16.36%	19.15%	19.92%	9.88%	17.26%	5.89%	15.17%	7.50%	15.87%	9.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	298	11	8	23	5	0	24	15	6	14	23	13	20	5	0	0	0	6	0	2	16	1	6	3	1	2	4	3	0	0	0	1	9	3	7	3	35	1	0	2	4	0	20	2					
		1.25%	0.84%	2.30%	4.08%	0.54%	0.00%	3.06%	1.12%	0.49%	1.10%	2.01%	1.28%	2.99%	0.54%	0.00%	0.00%	0.00%	1.32%	0.00%	0.36%	4.18%	0.32%	1.79%	0.64%	0.35%	0.57%	1.59%	0.50%	0.00%	0.00%	0.00%	0.25%	1.49%	0.69%	1.59%	1.06%	7.04%	0.41%	0.00%	0.42%	0.92%	0.00%	3.97%	1.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17420	1180	163	279	558	799	340	1221	815	997	732	716	325	808	324	201	343	380	295	474	206	232	200	299	253	217	154	470	163	360	120	222	349	401	353	201	301	202	302	428	338	333	307	59					
		72.95%	90.28%	46.84%	49.47%	60.46%	76.53%	43.37%	90.78%	67.08%	78.32%	64.04%	70.68%	48.58%	86.88%	88.52%	79.76%	84.90%	83.89%	90.49%	84.95%	53.79%	74.60%	59.70%	63.89%	89.72%	62.18%	61.35%	78.46%	92.61%	87.38%	85.71%	54.55%	57.69%	92.61%	80.23%	71.28%	60.56%	83.13%	63.58%	90.11%	77.70%	92.50%	60.91%	58.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	63	2	1	0	2	0	2	0	5	8	6	1	4	0	0	1	1	1	0	0	0	1	1	4	1	2	0	3	0	2	0	2	3	0	1	4	1	0	1	0	0	0	2	1					
		0.26%	0.15%	0.29%	0.00%	0.22%	0.00%	0.26%	0.00%	0.41%	0.63%	0.52%	0.10%	0.60%	0.00%	0.00%	0.40%	0.25%	0.22%	0.00%	0.00%	0.00%	0.32%	0.30%	0.85%	0.35%	0.57%	0.00%	0.50%	0.00%	0.49%	0.00%	0.49%	0.50%	0.00%	0.23%	1.42%	0.20%	0.00%	0.21%	0.00%	0.00%	0.00%	0.40%	0.99%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
