Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																								
Дата голосования: 04.12.2011																																																								
																																																								
Наименование Избирательной комиссии:    Тарасовская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №1159	УИК №1160	УИК №1161	УИК №1163	УИК №1165	УИК №1166	УИК №1167	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №2568					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	491	15	5	7	15	2	15	7	25	5	5	6	13	5	0	8	7	5	24	39	19	17	19	10	24	11	6	15	5	15	3	10	5	16	0	5	10	3	10	5	10	5	10	5	6	1	3	25	0	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	404	15	4	7	15	1	15	7	25	5	1	6	13	5	0	5	7	5	24	39	19	15	18	10	24	11	3	13	2	4	1	10	2	15	0	1	2	2	10	0	7	3	3	2	6	0	3	12	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	256	1	1	0	3	1	8	2	1	0	1	4	1	3	3	4	4	4	5	23	6	77	11	10	14	2	1	2	1	11	3	1	1	4	1	0	6	2	5	1	4	2	1	1	3	1	0	7	4	5					
14	Число погашенных неиспользованных открепительных удостоверений	87	0	1	0	0	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	3	2	3	11	2	0	3	1	0	4	8	1	0	5	3	2	7	3	0	1	0	13	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1803	4	2	32	105	0	23	35	25	3	16	43	20	9	9	19	78	27	127	192	109	32	88	82	87	41	17	65	17	39	17	19	14	37	12	28	2	18	28	12	70	17	12	25	10	12	8	30	7	79					
		12.47%	0.61%	1.01%	12.55%	20.43%	0.00%	5.64%	13.73%	9.36%	3.61%	7.92%	15.69%	12.99%	4.37%	11.84%	9.00%	23.42%	14.75%	17.69%	18.82%	19.26%	5.01%	20.47%	18.72%	14.75%	10.20%	8.50%	14.19%	13.28%	13.73%	10.24%	7.82%	12.73%	12.33%	6.28%	14.97%	1.12%	14.17%	9.09%	16.90%	15.09%	11.18%	9.09%	15.15%	6.49%	12.50%	6.15%	7.11%	4.79%	16.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2276	13	9	21	52	0	61	40	44	9	38	44	33	45	14	48	69	24	141	193	117	37	75	87	105	99	52	97	25	43	15	24	21	58	14	38	1	21	73	11	55	21	19	34	18	20	19	85	11	83					
		15.74%	1.98%	4.55%	8.24%	10.12%	0.00%	14.95%	15.69%	16.48%	10.84%	18.81%	16.06%	21.43%	21.84%	18.42%	22.75%	20.72%	13.11%	19.64%	18.92%	20.67%	5.79%	17.44%	19.86%	17.80%	24.63%	26.00%	21.18%	19.53%	15.14%	9.04%	9.88%	19.09%	19.33%	7.33%	20.32%	0.56%	16.54%	23.70%	15.49%	11.85%	13.82%	14.39%	20.61%	11.69%	20.83%	14.62%	20.14%	7.53%	17.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	98	0	0	3	4	0	4	0	5	2	1	0	1	2	3	0	4	1	11	4	3	1	4	2	7	1	2	2	0	1	2	0	0	0	3	0	0	2	2	1	4	0	3	1	3	0	2	4	2	1					
		0.68%	0.00%	0.00%	1.18%	0.78%	0.00%	0.98%	0.00%	1.87%	2.41%	0.50%	0.00%	0.65%	0.97%	3.95%	0.00%	1.20%	0.55%	1.53%	0.39%	0.53%	0.16%	0.93%	0.46%	1.19%	0.25%	1.00%	0.44%	0.00%	0.35%	1.20%	0.00%	0.00%	0.00%	1.57%	0.00%	0.00%	1.57%	0.65%	1.41%	0.86%	0.00%	2.27%	0.61%	1.95%	0.00%	1.54%	0.95%	1.37%	0.21%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2449	12	9	79	104	0	88	69	91	13	36	36	15	24	15	9	54	39	123	243	101	10	87	79	161	100	43	81	23	68	30	16	16	68	9	29	1	14	56	10	90	20	10	27	10	13	32	55	40	91					
		16.94%	1.82%	4.55%	30.98%	20.23%	0.00%	21.57%	27.06%	34.08%	15.66%	17.82%	13.14%	9.74%	11.65%	19.74%	4.27%	16.22%	21.31%	17.13%	23.82%	17.84%	1.56%	20.23%	18.04%	27.29%	24.88%	21.50%	17.69%	17.97%	23.94%	18.07%	6.58%	14.55%	22.67%	4.71%	15.51%	0.56%	11.02%	18.18%	14.08%	19.40%	13.16%	7.58%	16.36%	6.49%	13.54%	24.62%	13.03%	27.40%	19.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	146	2	0	1	1	0	1	0	1	0	2	1	1	1	2	0	3	1	9	20	15	2	9	11	11	1	0	6	0	3	1	1	0	7	2	5	0	0	4	0	4	0	1	2	2	3	1	0	5	4					
		1.01%	0.30%	0.00%	0.39%	0.19%	0.00%	0.25%	0.00%	0.37%	0.00%	0.99%	0.36%	0.65%	0.49%	2.63%	0.00%	0.90%	0.55%	1.25%	1.96%	2.65%	0.31%	2.09%	2.51%	1.86%	0.25%	0.00%	1.31%	0.00%	1.06%	0.60%	0.41%	0.00%	2.33%	1.05%	2.67%	0.00%	0.00%	1.30%	0.00%	0.86%	0.00%	0.76%	1.21%	1.30%	3.13%	0.77%	0.00%	3.42%	0.85%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7410	618	178	117	242	92	222	105	94	55	106	147	83	102	30	133	119	89	298	348	215	540	161	170	206	156	85	202	58	125	98	179	55	129	110	86	174	69	143	37	232	91	85	74	103	48	68	243	79	211					
		51.26%	93.92%	89.90%	45.88%	47.08%	100.00%	54.41%	41.18%	35.21%	66.27%	52.48%	53.65%	53.90%	49.51%	39.47%	63.03%	35.74%	48.63%	41.50%	34.12%	37.99%	84.51%	37.44%	38.81%	34.92%	38.81%	42.50%	44.10%	45.31%	44.01%	59.04%	73.66%	50.00%	43.00%	57.59%	45.99%	97.75%	54.33%	46.43%	52.11%	50.00%	59.87%	64.39%	44.85%	66.88%	50.00%	52.31%	57.58%	54.11%	44.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	0	0	0	3	0	2	3	0	0	3	0	0	0	0	0	1	1	5	4	4	4	2	1	2	0	0	0	1	0	1	3	2	0	0	0	0	1	1	0	2	0	0	0	2	0	0	0	0	1					
		0.34%	0.00%	0.00%	0.00%	0.58%	0.00%	0.49%	1.18%	0.00%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.55%	0.70%	0.39%	0.71%	0.63%	0.47%	0.23%	0.34%	0.00%	0.00%	0.00%	0.78%	0.00%	0.60%	1.23%	1.82%	0.00%	0.00%	0.00%	0.00%	0.79%	0.32%	0.00%	0.43%	0.00%	0.00%	0.00%	1.30%	0.00%	0.00%	0.00%	0.00%	0.21%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
