Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Губахинская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926					
		1.35%	1.42%	1.17%	1.93%	0.43%	1.19%	1.39%	1.32%	0.75%	0.85%	1.41%	1.46%	1.07%	0.20%	1.07%	1.70%	1.72%	1.41%	1.78%	1.81%	1.63%	0.93%	1.80%	3.01%	2.34%	0.46%	4.41%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	900	41	55	37	8	46	39	57	88	74	63	67	2	59	74	76	10	9	40	4	7	4	6	17	10	4	3					
		4.31%	4.18%	4.31%	5.10%	3.49%	5.49%	3.89%	5.03%	6.62%	5.74%	4.70%	4.45%	0.71%	6.02%	5.29%	4.79%	2.15%	1.41%	3.10%	1.45%	1.04%	1.86%	3.61%	4.65%	1.67%	1.86%	4.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	858	39	69	20	28	33	41	35	56	38	56	51	24	30	51	51	30	30	74	23	24	11	6	8	25	4	1					
		4.11%	3.97%	5.41%	2.75%	12.22%	3.94%	4.09%	3.09%	4.21%	2.95%	4.18%	3.39%	8.57%	3.06%	3.64%	3.21%	6.47%	4.72%	5.73%	8.36%	3.56%	5.14%	3.61%	2.19%	4.19%	1.86%	1.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1310	53	81	45	26	57	81	83	81	102	89	110	15	114	95	93	22	20	47	5	34	16	7	7	26	1	0					
		6.28%	5.40%	6.35%	6.20%	11.35%	6.81%	8.08%	7.33%	6.09%	7.91%	6.64%	7.31%	5.35%	11.63%	6.79%	5.86%	4.75%	3.14%	3.64%	1.81%	5.05%	7.47%	4.21%	1.91%	4.36%	0.46%	0.0%					
22	"5. ""За Русь Святую"""	75	4	0	0	0	8	7	9	4	5	3	3	0	1	5	7	3	4	3	0	4	2	2	1	0	0	0					
		0.35%	0.40%	0.0%	0.0%	0.0%	0.95%	0.69%	0.79%	0.30%	0.38%	0.22%	0.19%	0.0%	0.10%	0.35%	0.44%	0.64%	0.62%	0.23%	0.0%	0.59%	0.93%	1.20%	0.27%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	3	3	4	1	2	2	2	3	3	3	4	5	1	0	2	0	0	1	0	4	5	0	2	3	2	0					
		0.26%	0.30%	0.23%	0.55%	0.43%	0.23%	0.19%	0.17%	0.22%	0.23%	0.22%	0.26%	1.78%	0.10%	0.0%	0.12%	0.0%	0.0%	0.07%	0.0%	0.59%	2.33%	0.0%	0.54%	0.50%	0.93%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	176	10	12	12	1	7	8	9	10	16	9	14	2	12	10	17	1	5	6	0	5	4	1	2	1	2	0					
		0.84%	1.02%	0.94%	1.65%	0.43%	0.83%	0.79%	0.79%	0.75%	1.24%	0.67%	0.93%	0.71%	1.22%	0.71%	1.07%	0.21%	0.78%	0.46%	0.0%	0.74%	1.86%	0.60%	0.54%	0.16%	0.93%	0.0%					
25	"8. ""Народно-республиканская партия России"""	37	5	1	1	0	2	1	2	2	4	2	2	2	0	3	1	1	3	1	1	2	0	0	0	1	0	0					
		0.17%	0.51%	0.07%	0.13%	0.0%	0.23%	0.09%	0.17%	0.15%	0.31%	0.14%	0.13%	0.71%	0.0%	0.21%	0.06%	0.21%	0.47%	0.07%	0.36%	0.29%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	4	3	0	0	2	1	4	7	2	3	5	0	1	4	2	1	2	4	0	3	0	0	0	0	0	0					
		0.23%	0.40%	0.23%	0.0%	0.0%	0.23%	0.09%	0.35%	0.52%	0.15%	0.22%	0.33%	0.0%	0.10%	0.28%	0.12%	0.21%	0.31%	0.31%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	452	19	24	9	1	22	11	15	32	38	23	30	9	25	39	35	6	17	31	13	19	2	0	4	13	13	2					
		2.16%	1.93%	1.88%	1.24%	0.43%	2.62%	1.09%	1.32%	2.40%	2.95%	1.71%	1.99%	3.21%	2.55%	2.78%	2.20%	1.29%	2.67%	2.40%	4.72%	2.82%	0.93%	0.0%	1.09%	2.18%	6.07%	2.94%					
28	"11. ""Истинные патриоты России"""	28	1	1	3	0	1	3	0	0	2	1	6	0	1	1	1	0	0	2	0	1	3	0	1	0	0	0					
		0.13%	0.10%	0.07%	0.41%	0.0%	0.11%	0.29%	0.0%	0.0%	0.15%	0.07%	0.39%	0.0%	0.10%	0.07%	0.06%	0.0%	0.0%	0.15%	0.0%	0.14%	1.40%	0.0%	0.27%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	447	21	24	21	2	18	17	28	38	30	23	26	2	14	11	22	4	12	25	2	6	3	1	12	29	24	32					
		2.14%	2.14%	1.88%	2.89%	0.87%	2.15%	1.69%	2.47%	2.86%	2.32%	1.71%	1.72%	0.71%	1.42%	0.78%	1.38%	0.86%	1.88%	1.93%	0.72%	0.89%	1.40%	0.60%	3.28%	4.86%	11.21%	47.05%					
30	"13. ""Демократическая партия России"""	39	1	2	3	0	0	3	0	5	1	3	5	0	1	0	1	0	2	1	0	2	3	0	3	2	1	0					
		0.18%	0.10%	0.15%	0.41%	0.0%	0.0%	0.29%	0.0%	0.37%	0.07%	0.22%	0.33%	0.0%	0.10%	0.0%	0.06%	0.0%	0.31%	0.07%	0.0%	0.29%	1.40%	0.0%	0.82%	0.33%	0.46%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	1	3	0	0	2	3	0	1	3	3	1	0	4	3	2	1	2	1	0	4	0	0	1	0	0	0					
		0.16%	0.10%	0.23%	0.0%	0.0%	0.23%	0.29%	0.0%	0.07%	0.23%	0.22%	0.06%	0.0%	0.40%	0.21%	0.12%	0.21%	0.31%	0.07%	0.0%	0.59%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	38	5	0	1	3	3	3	0	2	2	3	3	0	1	2	1	0	0	1	0	0	1	2	2	3	0	0					
		0.18%	0.51%	0.0%	0.13%	1.31%	0.35%	0.29%	0.0%	0.15%	0.15%	0.22%	0.19%	0.0%	0.10%	0.14%	0.06%	0.0%	0.0%	0.07%	0.0%	0.0%	0.46%	1.20%	0.54%	0.50%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1324	65	101	38	2	76	66	68	76	80	78	92	14	74	79	78	32	66	109	9	42	13	5	11	33	16	1					
		6.35%	6.63%	7.92%	5.24%	0.87%	9.08%	6.58%	6.01%	5.72%	6.21%	5.82%	6.12%	4.99%	7.55%	5.65%	4.92%	6.91%	10.39%	8.44%	3.27%	6.24%	6.07%	3.01%	3.01%	5.53%	7.47%	1.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	1	0	1	0	2	1	1	0	4	4	2	1	2	3	1	2	1	0	3	1	0	1	2	2	0					
		0.16%	0.0%	0.07%	0.0%	0.43%	0.0%	0.19%	0.08%	0.07%	0.0%	0.29%	0.26%	0.71%	0.10%	0.14%	0.18%	0.21%	0.31%	0.07%	0.0%	0.44%	0.46%	0.0%	0.27%	0.33%	0.93%	0.0%					
35	"18. ""ЛДПР"""	2947	140	162	118	10	104	97	140	171	184	192	223	31	120	239	226	81	70	171	55	124	29	36	72	111	34	7					
		14.14%	14.28%	12.70%	16.27%	4.36%	12.42%	9.68%	12.37%	12.87%	14.28%	14.33%	14.83%	11.07%	12.24%	17.09%	14.25%	17.49%	11.02%	13.25%	20.0%	18.42%	13.55%	21.68%	19.72%	18.62%	15.88%	10.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	368	24	24	6	2	15	23	10	24	24	23	27	4	15	11	26	3	8	34	9	30	6	3	5	7	3	2					
		1.76%	2.44%	1.88%	0.82%	0.87%	1.79%	2.29%	0.88%	1.80%	1.86%	1.71%	1.79%	1.42%	1.53%	0.78%	1.64%	0.64%	1.25%	2.63%	3.27%	4.45%	2.80%	1.80%	1.36%	1.17%	1.40%	2.94%					
37	"20. ""Политическая партия ""Единая Россия"""	7705	353	460	241	119	266	394	447	484	439	501	558	112	322	555	690	173	238	470	99	169	86	56	138	230	97	8					
		36.97%	36.02%	36.07%	33.24%	51.96%	31.78%	39.32%	39.52%	36.44%	34.08%	37.41%	37.12%	39.99%	32.85%	39.69%	43.53%	37.36%	37.48%	36.43%	36.0%	25.11%	40.18%	33.73%	37.80%	38.59%	45.32%	11.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	1	4	0	6	3	1	2	3	2	1	3	0	1	2	7	3	0	3	0	0	1	0	2	0	0	0					
		0.21%	0.10%	0.31%	0.0%	2.62%	0.35%	0.09%	0.17%	0.22%	0.15%	0.07%	0.19%	0.0%	0.10%	0.14%	0.44%	0.64%	0.0%	0.23%	0.0%	0.0%	0.46%	0.0%	0.54%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	44	4	2	2	0	1	2	2	4	3	4	3	1	3	2	3	0	1	2	1	3	1	0	0	0	0	0					
		0.21%	0.40%	0.15%	0.27%	0.0%	0.11%	0.19%	0.17%	0.30%	0.23%	0.29%	0.19%	0.35%	0.30%	0.14%	0.18%	0.0%	0.15%	0.15%	0.36%	0.44%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1827	90	110	69	12	80	100	79	103	96	107	110	33	92	94	96	42	83	172	39	133	11	14	28	30	3	1					
		8.76%	9.18%	8.62%	9.51%	5.24%	9.55%	9.98%	6.98%	7.75%	7.45%	7.99%	7.31%	11.78%	9.38%	6.72%	6.05%	9.07%	13.07%	13.33%	14.18%	19.76%	5.14%	8.43%	7.67%	5.03%	1.40%	1.47%					
																																	
41	Против всех	1500	76	96	73	6	61	71	107	99	116	109	116	6	84	85	107	26	42	59	9	35	8	17	34	48	3	7					
		7.19%	7.75%	7.52%	10.06%	2.62%	7.28%	7.08%	9.46%	7.45%	9.00%	8.14%	7.71%	2.14%	8.57%	6.08%	6.75%	5.61%	6.61%	4.57%	3.27%	5.20%	3.73%	10.24%	9.31%	8.05%	1.40%	10.29%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
