Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Задонская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	224	13	14	13	10	23	4	2	4	8	3	3	4	3	3	3	2	5	2	3	3	7	5	3	3	4	3	2	3	2	2	5	3	7	3	3	3	2	2	2	3	2	3	2	2	2	2	2	4	3	3	3	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	115	12	14	10	10	21	2	1	4	6	0	0	3	0	0	0	0	2	0	0	1	3	3	0	1	0	0	0	0	0	1	4	1	4	0	0	1	2	1	0	0	0	0	0	0	0	0	1	3	0	1	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	109	5	4	4	7	10	1	0	0	3	1	1	0	1	2	3	1	2	0	4	5	2	4	1	0	4	1	1	1	0	0	4	4	0	2	4	1	2	3	0	1	0	5	3	2	0	3	2	2	1	0	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	109	1	0	3	0	2	2	1	0	2	3	3	1	3	3	3	2	3	2	3	2	4	2	3	2	4	3	2	3	2	1	1	2	3	3	3	2	0	1	2	3	2	3	2	2	2	2	1	1	3	2	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2616	233	167	118	122	193	58	22	13	33	42	38	63	38	42	43	19	76	29	22	35	80	121	44	39	80	50	4	47	18	5	37	50	30	45	29	50	9	8	9	33	23	42	5	15	9	16	9	130	64	59	39	11					
		14.97%	20.35%	21.14%	18.82%	20.37%	18.92%	10.82%	11.58%	5.65%	10.96%	17.57%	16.03%	14.29%	15.51%	12.32%	12.80%	10.98%	10.05%	16.86%	7.75%	12.28%	14.26%	21.08%	13.97%	13.27%	15.75%	16.18%	4.94%	10.38%	13.64%	3.25%	13.17%	16.34%	15.79%	13.27%	14.15%	12.56%	7.32%	6.20%	10.11%	13.69%	14.47%	12.39%	7.25%	13.76%	5.39%	9.14%	7.63%	20.67%	20.98%	23.51%	12.23%	5.47%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2006	100	102	69	84	131	43	18	24	25	36	16	65	29	40	35	18	88	17	27	31	49	63	33	43	59	52	15	61	26	12	46	34	29	28	19	34	5	21	15	44	20	31	7	18	7	27	14	53	37	31	38	37					
		11.48%	8.73%	12.91%	11.00%	14.02%	12.84%	8.02%	9.47%	10.43%	8.31%	15.06%	6.75%	14.74%	11.84%	11.73%	10.42%	10.40%	11.64%	9.88%	9.51%	10.88%	8.73%	10.98%	10.48%	14.63%	11.61%	16.83%	18.52%	13.47%	19.70%	7.79%	16.37%	11.11%	15.26%	8.26%	9.27%	8.54%	4.07%	16.28%	16.85%	18.26%	12.58%	9.14%	10.14%	16.51%	4.19%	15.43%	11.86%	8.43%	12.13%	12.35%	11.91%	18.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	151	12	8	7	10	15	3	0	2	1	2	3	7	2	2	3	1	2	1	2	5	6	4	4	1	5	1	0	3	2	0	2	1	1	1	0	8	0	2	0	3	0	1	1	0	0	1	0	5	3	4	1	3					
		0.86%	1.05%	1.01%	1.12%	1.67%	1.47%	0.56%	0.00%	0.87%	0.33%	0.84%	1.27%	1.59%	0.82%	0.59%	0.89%	0.58%	0.26%	0.58%	0.70%	1.75%	1.07%	0.70%	1.27%	0.34%	0.98%	0.32%	0.00%	0.66%	1.52%	0.00%	0.71%	0.33%	0.53%	0.29%	0.00%	2.01%	0.00%	1.55%	0.00%	1.24%	0.00%	0.29%	1.45%	0.00%	0.00%	0.57%	0.00%	0.79%	0.98%	1.59%	0.31%	1.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3508	352	200	194	148	289	105	12	38	70	37	35	134	52	73	59	26	111	24	33	49	91	113	55	46	95	43	8	57	29	20	48	49	37	44	47	76	40	26	15	39	28	82	15	26	15	18	11	102	66	55	43	28					
		20.08%	30.74%	25.32%	30.94%	24.71%	28.33%	19.59%	6.32%	16.52%	23.26%	15.48%	14.77%	30.39%	21.22%	21.41%	17.56%	15.03%	14.68%	13.95%	11.62%	17.19%	16.22%	19.69%	17.46%	15.65%	18.70%	13.92%	9.88%	12.58%	21.97%	12.99%	17.08%	16.01%	19.47%	12.98%	22.93%	19.10%	32.52%	20.16%	16.85%	16.18%	17.61%	24.19%	21.74%	23.85%	8.98%	10.29%	9.32%	16.22%	21.64%	21.91%	13.48%	13.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	260	31	21	12	15	34	1	1	1	2	1	1	3	5	11	4	1	4	4	6	5	7	2	11	3	13	5	0	4	1	3	3	4	11	2	0	2	0	6	0	6	1	3	0	0	0	0	3	0	4	0	3	0					
		1.49%	2.71%	2.66%	1.91%	2.50%	3.33%	0.19%	0.53%	0.43%	0.66%	0.42%	0.42%	0.68%	2.04%	3.23%	1.19%	0.58%	0.53%	2.33%	2.11%	1.75%	1.25%	0.35%	3.49%	1.02%	2.56%	1.62%	0.00%	0.88%	0.76%	1.95%	1.07%	1.31%	5.79%	0.59%	0.00%	0.50%	0.00%	4.65%	0.00%	2.49%	0.63%	0.88%	0.00%	0.00%	0.00%	0.00%	2.54%	0.00%	1.31%	0.00%	0.94%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8580	385	270	207	206	332	316	136	144	167	120	143	167	113	165	186	106	467	96	189	146	323	262	166	154	241	151	53	280	54	112	132	158	72	210	106	224	68	64	49	107	83	173	41	48	135	110	80	331	128	98	187	119					
		49.11%	33.62%	34.18%	33.01%	34.39%	32.55%	58.96%	71.58%	62.61%	55.48%	50.21%	60.34%	37.87%	46.12%	48.39%	55.36%	61.27%	61.77%	55.81%	66.55%	51.23%	57.58%	45.64%	52.70%	52.38%	47.44%	48.87%	65.43%	61.81%	40.91%	72.73%	46.98%	51.63%	37.89%	61.95%	51.71%	56.28%	55.28%	49.61%	55.06%	44.40%	52.20%	51.03%	59.42%	44.04%	80.84%	62.86%	67.80%	52.62%	41.97%	39.04%	58.62%	59.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	69	4	4	4	3	5	0	0	1	1	0	1	0	2	0	2	0	2	0	0	3	1	2	1	0	2	5	0	1	0	0	1	2	6	2	1	1	1	0	0	0	1	2	0	0	0	0	0	3	1	0	4	0					
		0.39%	0.35%	0.51%	0.64%	0.50%	0.49%	0.00%	0.00%	0.43%	0.33%	0.00%	0.42%	0.00%	0.82%	0.00%	0.60%	0.00%	0.26%	0.00%	0.00%	1.05%	0.18%	0.35%	0.32%	0.00%	0.39%	1.62%	0.00%	0.22%	0.00%	0.00%	0.36%	0.65%	3.16%	0.59%	0.49%	0.25%	0.81%	0.00%	0.00%	0.00%	0.63%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.33%	0.00%	1.25%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
