Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Сычевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685					
		2.99%	0.00%	1.61%	2.76%	0.84%	20.65%	1.28%	0.00%	2.64%	2.10%	1.10%	3.82%	2.55%	2.56%	2.50%	0.00%	0.00%	3.93%	5.07%	5.85%	0.00%	1.35%	1.55%	2.32%	1.76%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	0	1	1	2	0	0	0	0	0	2	2	1	0	0	0	0	2	0	1	0	1	10	9	7					
		0.46%	0.00%	1.61%	0.69%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	1.27%	0.64%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.31%	0.00%	0.68%	0.58%	0.63%	1.03%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	2	1					
		0.12%	0.60%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.30%	0.22%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.06%	0.14%	0.15%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	799	29	5	6	17	22	5	10	20	13	46	20	14	4	20	12	10	28	7	49	3	8	194	182	75					
		9.46%	17.37%	8.06%	4.14%	7.14%	4.78%	3.21%	2.92%	8.81%	3.90%	10.09%	12.74%	8.92%	3.42%	7.14%	6.82%	7.69%	10.00%	5.07%	15.08%	2.88%	5.41%	11.16%	12.78%	10.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	0	0	0	0	1	0	0	0	1	1	6	0	2	1	0	0	0	0	0	1	0	4	2	1					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.30%	0.22%	3.82%	0.00%	1.71%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.23%	0.14%	0.15%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	2	6	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.12%	0.42%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	486	9	4	4	28	15	10	8	9	21	19	13	4	12	26	9	6	9	6	11	4	6	102	100	51					
		5.76%	5.39%	6.45%	2.76%	11.76%	3.26%	6.41%	2.33%	3.96%	6.31%	4.17%	8.28%	2.55%	10.26%	9.29%	5.11%	4.62%	3.21%	4.35%	3.38%	3.85%	4.05%	5.87%	7.02%	7.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	547	2	1	5	19	21	14	7	6	16	27	5	5	0	12	10	8	16	9	50	0	4	134	122	54					
		6.48%	1.20%	1.61%	3.45%	7.98%	4.57%	8.97%	2.04%	2.64%	4.80%	5.92%	3.18%	3.18%	0.00%	4.29%	5.68%	6.15%	5.71%	6.52%	15.38%	0.00%	2.70%	7.71%	8.57%	7.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	0	1	0	2	5	0	0	4	0	0	1	1	0	1	1	1	2	8	3	1	0	7	13	11					
		0.73%	0.00%	1.61%	0.00%	0.84%	1.09%	0.00%	0.00%	1.76%	0.00%	0.00%	0.64%	0.64%	0.00%	0.36%	0.57%	0.77%	0.71%	5.80%	0.92%	0.96%	0.00%	0.40%	0.91%	1.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6104	125	47	125	165	300	125	318	180	271	347	100	124	96	207	144	104	204	100	186	93	127	1230	925	461					
		72.29%	74.85%	75.81%	86.21%	69.33%	65.22%	80.13%	92.71%	79.30%	81.38%	76.10%	63.69%	78.98%	82.05%	73.93%	81.82%	80.00%	72.86%	72.46%	57.23%	89.42%	85.81%	70.73%	64.96%	67.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	7	8	3					
		0.26%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.40%	0.56%	0.44%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
