Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Шалинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.15%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.26%	0.07%	0.26%	0.11%	0.15%	0.42%	0.19%	0.17%	0.14%	0.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	13	1	2	0	1	1	0	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	2	0	0					
		0.03%	0.04%	0.14%	0.00%	0.05%	0.05%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.07%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	41962	2261	1444	2243	2021	2056	1594	1539	1031	609	1339	1545	1770	1761	900	2424	1385	1717	1517	1404	1497	1803	1977	1187	1056	1139	1454	1289					
		99.30%	99.34%	99.18%	99.42%	99.46%	99.47%	99.38%	99.42%	99.13%	99.84%	99.41%	99.23%	99.55%	99.44%	10.00%	99.96%	99.07%	99.19%	98.63%	99.43%	99.07%	99.34%	99.35%	98.75%	98.97%	98.79%	99.11%	98.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	3	1	2	2	2	0	0	3	0	0	2	1					
		0.05%	0.09%	0.00%	0.04%	0.00%	0.05%	0.00%	0.00%	0.10%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.21%	0.06%	0.13%	0.14%	0.13%	0.00%	0.00%	0.25%	0.00%	0.00%	0.14%	0.08%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
