Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Шалинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	23	1	1	1	1	0	1	1	1	0	1	3	0	0	1	2	2	0	2	1	1	0	1	0	1	1	0	0					
		0.05%	0.08%	0.07%	0.06%	0.14%	0.00%	0.07%	0.05%	0.06%	0.00%	0.04%	0.13%	0.00%	0.00%	0.09%	0.15%	0.14%	0.00%	0.16%	0.05%	0.06%	0.00%	0.06%	0.00%	0.08%	0.09%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	18	1	1	0	1	0	1	0	0	0	2	1	0	1	1	1	0	2	0	0	0	2	2	0	1	1	0	0					
		0.04%	0.08%	0.07%	0.00%	0.14%	0.00%	0.07%	0.00%	0.00%	0.00%	0.08%	0.04%	0.00%	0.05%	0.09%	0.08%	0.00%	0.12%	0.00%	0.00%	0.00%	0.13%	0.11%	0.00%	0.08%	0.09%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	26	2	0	1	0	1	1	1	1	0	0	1	1	2	1	0	2	0	2	2	0	2	2	1	0	2	0	1					
		0.06%	0.16%	0.00%	0.06%	0.00%	0.05%	0.07%	0.05%	0.06%	0.00%	0.00%	0.04%	0.04%	0.09%	0.09%	0.00%	0.14%	0.00%	0.16%	0.10%	0.00%	0.13%	0.11%	0.08%	0.00%	0.18%	0.00%	0.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	18	0	1	1	0	1	1	0	0	3	0	0	0	1	2	1	1	0	0	1	1	1	1	0	0	1	1	0					
		0.04%	0.00%	0.07%	0.06%	0.00%	0.05%	0.07%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.05%	0.18%	0.08%	0.07%	0.00%	0.00%	0.05%	0.06%	0.07%	0.06%	0.00%	0.00%	0.09%	0.05%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	44892	1280	1344	1613	698	2022	1444	2185	1755	1703	2486	2272	2219	2139	1126	1314	1426	1616	1264	2093	1794	1521	1778	1226	1241	1125	2107	2101					
		99.56%	99.30%	99.63%	99.51%	99.43%	99.61%	99.31%	99.68%	99.77%	99.47%	99.80%	99.61%	99.82%	99.49%	99.21%	99.32%	99.30%	99.63%	99.29%	99.62%	99.67%	99.28%	99.27%	99.67%	99.60%	99.29%	99.81%	99.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	16	1	0	0	0	2	0	1	0	1	0	0	0	3	0	0	2	1	1	1	0	1	0	0	1	0	1	0					
		0.04%	0.08%	0.00%	0.00%	0.00%	0.10%	0.00%	0.05%	0.00%	0.06%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.14%	0.06%	0.08%	0.05%	0.00%	0.07%	0.00%	0.00%	0.08%	0.00%	0.05%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
