Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Вавожская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227					
		4.77%	7.09%	5.72%	5.67%	5.95%	2.94%	7.22%	5.44%	5.78%	3.37%	1.92%	2.19%	4.76%	4.95%	5.86%	5.14%	4.69%	4.91%	4.17%	6.74%	2.17%	2.19%	5.23%	2.83%	1.07%	2.03%	1.42%	2.62%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	917	119	60	137	1	7	8	70	95	15	13	12	4	10	30	25	21	37	16	27	19	4	50	36	32	20	12	37					
		10.72%	10.42%	11.07%	13.16%	1.19%	6.86%	8.25%	14.11%	14.44%	5.05%	6.25%	8.76%	4.76%	9.90%	10.99%	14.29%	16.41%	8.64%	11.11%	13.99%	10.33%	2.92%	11.36%	8.49%	8.56%	6.78%	8.51%	16.16%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	9	3	7	1	2	0	1	2	2	1	0	0	0	3	1	1	1	1	1	1	0	1	1	0	1	1	3					
		0.51%	0.79%	0.55%	0.67%	1.19%	1.96%	0.00%	0.20%	0.30%	0.67%	0.48%	0.00%	0.00%	0.00%	1.10%	0.57%	0.78%	0.23%	0.69%	0.52%	0.54%	0.00%	0.23%	0.24%	0.00%	0.34%	0.71%	1.31%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2449	362	144	300	5	27	22	89	148	136	104	40	7	31	57	42	20	136	35	40	13	22	223	186	46	88	85	41					
		28.63%	31.70%	26.57%	28.82%	5.95%	26.47%	22.68%	17.94%	22.49%	45.79%	50.00%	29.20%	8.33%	30.69%	20.88%	24.00%	15.63%	31.78%	24.31%	20.73%	7.07%	16.06%	50.68%	43.87%	12.30%	29.83%	60.28%	17.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	16	2	8	2	1	0	9	5	0	1	0	0	1	2	2	0	1	1	1	3	0	1	4	2	4	0	1					
		0.78%	1.40%	0.37%	0.77%	2.38%	0.98%	0.00%	1.81%	0.76%	0.00%	0.48%	0.00%	0.00%	0.99%	0.73%	1.14%	0.00%	0.23%	0.69%	0.52%	1.63%	0.00%	0.23%	0.94%	0.53%	1.36%	0.00%	0.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4516	544	295	502	65	61	56	288	366	131	85	74	68	54	152	92	78	228	83	109	136	108	137	178	287	170	35	134					
		52.79%	47.64%	54.43%	48.22%	77.38%	59.80%	57.73%	58.06%	55.62%	44.11%	40.87%	54.01%	80.95%	53.47%	55.68%	52.57%	60.94%	53.27%	57.64%	56.48%	73.91%	78.83%	31.14%	41.98%	76.74%	57.63%	24.82%	58.52%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	1	1	3	1	0	1	4	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0					
		0.23%	0.09%	0.18%	0.29%	1.19%	0.00%	1.03%	0.81%	0.61%	0.00%	0.00%	0.73%	1.19%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.34%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
