Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Солигаличская 																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575					
		1.69%	0.87%	1.15%	4.20%	0.80%	1.09%	3.73%	0.0%	2.77%	0.81%	2.17%	4.68%	2.92%	3.31%	2.55%	0.0%	1.48%	7.69%	2.63%	2.28%	0.92%	1.60%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	55	0	1	0	1	1	0	0	0	0	2	0	1	2	2	0	3	2	1	4	20	15					
		0.87%	0.0%	0.57%	0.0%	0.40%	1.09%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.58%	0.94%	0.72%	0.0%	1.11%	2.56%	1.31%	1.82%	1.15%	0.92%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	158	6	6	4	8	2	2	2	7	4	6	1	3	4	3	10	5	0	4	2	50	29					
		2.50%	2.62%	3.46%	3.36%	3.23%	2.19%	1.86%	2.46%	4.86%	3.25%	2.60%	1.56%	1.75%	1.89%	1.09%	18.86%	1.85%	0.0%	5.26%	0.91%	2.88%	1.78%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	98	4	2	1	0	2	0	2	2	3	5	0	1	2	0	1	3	1	0	7	38	24					
		1.55%	1.74%	1.15%	0.84%	0.0%	2.19%	0.0%	2.46%	1.38%	2.43%	2.17%	0.0%	0.58%	0.94%	0.0%	1.88%	1.11%	1.28%	0.0%	3.19%	2.19%	1.47%					
22	"5. ""За Русь Святую"""	32	6	2	0	0	0	0	1	1	1	2	0	2	1	1	0	1	0	2	1	5	6					
		0.50%	2.62%	1.15%	0.0%	0.0%	0.0%	0.0%	1.23%	0.69%	0.81%	0.86%	0.0%	1.16%	0.47%	0.36%	0.0%	0.37%	0.0%	2.63%	0.45%	0.28%	0.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	0	1	0	2	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	4	3					
		0.22%	0.0%	0.57%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.23%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	0	0	0	0	1	0	1	1	0	2	0	0	1	0	1	1	0	0	4	9	13					
		0.53%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	1.23%	0.69%	0.0%	0.86%	0.0%	0.0%	0.47%	0.0%	1.88%	0.37%	0.0%	0.0%	1.82%	0.51%	0.80%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	3					
		0.14%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.45%	0.11%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0					
		0.14%	0.0%	0.57%	0.84%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%					
27	"10. ""Аграрная партия России"""	683	52	9	14	92	17	16	11	30	24	25	22	32	20	46	5	40	7	11	10	101	99					
		10.81%	22.70%	5.20%	11.76%	37.24%	18.68%	14.95%	13.58%	20.83%	19.51%	10.86%	34.37%	18.71%	9.47%	16.78%	9.43%	14.81%	8.97%	14.47%	4.56%	5.82%	6.09%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	11					
		0.23%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.67%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	222	4	7	1	8	7	4	1	3	7	7	4	1	9	6	2	9	2	4	7	78	51					
		3.51%	1.74%	4.04%	0.84%	3.23%	7.69%	3.73%	1.23%	2.08%	5.69%	3.04%	6.25%	0.58%	4.26%	2.18%	3.77%	3.33%	2.56%	5.26%	3.19%	4.49%	3.14%					
30	"13. ""Демократическая партия России"""	21	1	1	1	2	1	0	0	2	1	3	0	0	1	3	0	0	1	0	0	4	0					
		0.33%	0.43%	0.57%	0.84%	0.80%	1.09%	0.0%	0.0%	1.38%	0.81%	1.30%	0.0%	0.0%	0.47%	1.09%	0.0%	0.0%	1.28%	0.0%	0.0%	0.23%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	1	0	0	2	0	0	2	0	0	0	2	0	1	1	1	0	0	1	4	1					
		0.25%	0.0%	0.57%	0.0%	0.0%	2.19%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	1.16%	0.0%	0.36%	1.88%	0.37%	0.0%	0.0%	0.45%	0.23%	0.06%					
32	"15. ""Партия СЛОН"""	11	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	4	1					
		0.17%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.58%	0.47%	0.36%	0.0%	0.0%	0.0%	0.0%	0.45%	0.23%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	292	12	5	2	5	2	4	3	5	5	2	1	1	4	8	1	5	6	0	0	112	109					
		4.62%	5.24%	2.89%	1.68%	2.02%	2.19%	3.73%	3.70%	3.47%	4.06%	0.86%	1.56%	0.58%	1.89%	2.91%	1.88%	1.85%	7.69%	0.0%	0.0%	6.45%	6.71%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	1	1	0	1	1	1	0	2	0	1	0	0	0	1	0	0	0	0	17	3	7					
		0.56%	0.43%	0.57%	0.0%	0.40%	1.09%	0.93%	0.0%	1.38%	0.0%	0.43%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	7.76%	0.17%	0.43%					
35	"18. ""ЛДПР"""	907	31	32	19	19	6	8	11	12	9	33	4	11	25	28	7	48	16	9	43	278	258					
		14.35%	13.53%	18.49%	15.96%	7.69%	6.59%	7.47%	13.58%	8.33%	7.31%	14.34%	6.25%	6.43%	11.84%	10.21%	13.20%	17.77%	20.51%	11.84%	19.63%	16.03%	15.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	156	6	2	2	3	5	1	1	3	4	8	2	4	3	5	3	11	2	0	14	41	36					
		2.46%	2.62%	1.15%	1.68%	1.21%	5.49%	0.93%	1.23%	2.08%	3.25%	3.47%	3.12%	2.33%	1.42%	1.82%	5.66%	4.07%	2.56%	0.0%	6.39%	2.36%	2.21%					
37	"20. ""Политическая партия ""Единая Россия"""	2442	77	81	63	76	25	43	41	35	44	88	18	78	99	129	16	106	23	22	73	667	638					
		38.65%	33.62%	46.82%	52.94%	30.76%	27.47%	40.18%	50.61%	24.30%	35.77%	38.26%	28.12%	45.61%	46.91%	47.08%	30.18%	39.25%	29.48%	28.94%	33.33%	38.46%	39.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	1	0	0	0	0	1	0	0	1	0	1	1	2	0	0	0	2	2	7	0					
		0.30%	0.43%	0.57%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.43%	0.0%	0.58%	0.47%	0.72%	0.0%	0.0%	0.0%	2.63%	0.91%	0.40%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	7	7					
		0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	1.36%	0.40%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	633	21	8	4	20	8	16	2	25	11	22	3	13	21	18	4	17	7	9	16	188	200					
		10.02%	9.17%	4.62%	3.36%	8.09%	8.79%	14.95%	2.46%	17.36%	8.94%	9.56%	4.68%	7.60%	9.95%	6.56%	7.54%	6.29%	8.97%	11.84%	7.30%	10.84%	12.32%					
																												
41	Против всех	236	3	2	1	3	5	3	3	6	6	11	2	5	5	10	1	11	3	6	7	70	73					
		3.73%	1.31%	1.15%	0.84%	1.21%	5.49%	2.80%	3.70%	4.16%	4.87%	4.78%	3.12%	2.92%	2.36%	3.64%	1.88%	4.07%	3.84%	7.89%	3.19%	4.03%	4.49%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
