Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Гайнская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №4801	УИК №4802	УИК №4803	УИК №4804	УИК №4805	УИК №4806	УИК №4807	УИК №4808	УИК №4809	УИК №4810	УИК №4811	УИК №4812	УИК №4813	УИК №4814	УИК №4815	УИК №4816	УИК №4817	УИК №4818	УИК №4819	УИК №4820	УИК №4821	УИК №4822	УИК №4823	УИК №4824	УИК №4825	УИК №4826	УИК №4827	УИК №4828					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	250	20	20	20	9	13	5	4	4	4	5	4	13	4	9	13	4	4	13	4	5	5	13	5	9	10	20	9	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	41	1	11	6	0	2	0	1	2	0	2	0	5	0	2	3	1	0	0	0	0	0	1	0	1	2	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	23	2	1	2	1	2	0	2	1	0	0	1	1	2	1	2	1	0	0	1	0	0	2	0	0	0	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	209	19	9	14	9	11	5	3	2	4	3	4	8	4	7	10	3	4	13	4	5	5	12	5	8	8	19	9	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	937	73	73	64	31	66	16	4	10	10	19	14	61	7	24	44	4	6	59	16	28	5	102	25	26	53	56	41	0					
		17.27%	18.81%	16.94%	14.95%	15.05%	20.69%	15.69%	8.00%	12.05%	9.62%	13.57%	22.95%	17.23%	12.07%	13.64%	15.02%	10.00%	8.82%	18.67%	28.07%	27.72%	7.81%	30.09%	26.60%	18.44%	17.79%	12.31%	17.23%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	864	72	69	83	42	40	8	3	13	23	15	16	75	15	27	39	0	9	28	9	18	10	50	15	15	67	55	47	1					
		15.93%	18.56%	16.01%	19.39%	20.39%	12.54%	7.84%	6.00%	15.66%	22.12%	10.71%	26.23%	21.19%	25.86%	15.34%	13.31%	0.00%	13.24%	8.86%	15.79%	17.82%	15.63%	14.75%	15.96%	10.64%	22.48%	12.09%	19.75%	4.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	4	7	3	1	3	0	4	2	0	1	0	4	2	1	1	0	0	1	0	4	1	1	1	1	2	0	0	0					
		0.81%	1.03%	1.62%	0.70%	0.49%	0.94%	0.00%	8.00%	2.41%	0.00%	0.71%	0.00%	1.13%	3.45%	0.57%	0.34%	0.00%	0.00%	0.32%	0.00%	3.96%	1.56%	0.29%	1.06%	0.71%	0.67%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	845	71	79	75	44	22	13	10	7	8	13	6	88	7	22	56	2	7	42	12	7	3	46	13	29	45	58	58	2					
		15.58%	18.30%	18.33%	17.52%	21.36%	6.90%	12.75%	20.00%	8.43%	7.69%	9.29%	9.84%	24.86%	12.07%	12.50%	19.11%	5.00%	10.29%	13.29%	21.05%	6.93%	4.69%	13.57%	13.83%	20.57%	15.10%	12.75%	24.37%	9.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	7	11	8	6	4	3	0	0	1	1	0	9	1	3	2	0	2	2	0	1	1	7	2	0	8	5	3	0					
		1.60%	1.80%	2.55%	1.87%	2.91%	1.25%	2.94%	0.00%	0.00%	0.96%	0.71%	0.00%	2.54%	1.72%	1.70%	0.68%	0.00%	2.94%	0.63%	0.00%	0.99%	1.56%	2.06%	2.13%	0.00%	2.68%	1.10%	1.26%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2476	148	180	185	78	174	58	26	46	57	88	23	103	20	95	139	33	41	173	20	41	41	126	37	69	111	261	86	17					
		45.64%	38.14%	41.76%	43.22%	37.86%	54.55%	56.86%	52.00%	55.42%	54.81%	62.86%	37.70%	29.10%	34.48%	53.98%	47.44%	82.50%	60.29%	54.75%	35.09%	40.59%	64.06%	37.17%	39.36%	48.94%	37.25%	57.36%	36.13%	80.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	4	1	4	0	3	1	0	1	0	0	0	4	0	1	2	0	0	0	0	0	0	0	0	1	1	4	0	0					
		0.50%	1.03%	0.23%	0.93%	0.00%	0.94%	0.98%	0.00%	1.20%	0.00%	0.00%	0.00%	1.13%	0.00%	0.57%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.34%	0.88%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
