Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Тюльганская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748					
20	. Миронов Сергей Михайлович	72	3	11	12	3	7	0	0	0	6	3	0	2	0	0	2	0	2	3	1	1	3	0	1	4	3	2	0	3					
		0.61%	0.18%	0.94%	0.83%	1.31%	0.99%	0.00%	0.00%	0.00%	0.95%	0.70%	0.00%	0.40%	0.00%	0.00%	0.56%	0.00%	0.76%	1.05%	0.86%	1.23%	1.03%	0.00%	0.36%	0.78%	1.43%	1.17%	0.00%	0.64%					
21	. Путин Владимир Владимирович	5788	752	598	676	144	346	74	142	58	317	170	60	343	117	158	152	98	107	162	92	59	142	83	127	253	69	86	206	197					
		48.97%	44.24%	50.89%	46.72%	62.88%	49.01%	52.11%	52.59%	39.46%	50.40%	39.44%	66.67%	69.01%	61.26%	39.11%	42.94%	42.61%	40.53%	56.45%	79.31%	72.84%	48.97%	75.45%	45.20%	49.22%	32.86%	50.29%	53.79%	41.91%					
22	. Хакамада Ирина Муцуовна	210	45	22	35	1	7	1	3	1	13	6	0	6	4	7	7	7	4	11	0	1	2	0	6	3	2	4	6	6					
		1.78%	2.65%	1.87%	2.42%	0.44%	0.99%	0.70%	1.11%	0.68%	2.07%	1.39%	0.00%	1.21%	2.09%	1.73%	1.98%	3.04%	1.52%	3.83%	0.00%	1.23%	0.69%	0.00%	2.14%	0.58%	0.95%	2.34%	1.57%	1.28%					
23	. Харитонов Николай Михайлович	4137	600	377	469	56	277	56	87	72	231	188	20	96	62	187	154	106	132	62	20	15	88	15	117	179	114	55	120	182					
		35.00%	35.29%	32.09%	32.41%	24.45%	39.24%	39.44%	32.22%	48.98%	36.72%	43.62%	22.22%	19.32%	32.46%	46.29%	43.50%	46.09%	50.00%	21.60%	17.24%	18.52%	30.34%	13.64%	41.64%	34.82%	54.29%	32.16%	31.33%	38.72%					
																																			
24	Против всех	378	103	47	66	5	17	1	4	6	7	11	4	10	0	13	12	7	4	9	1	0	2	1	7	10	5	4	6	16					
		3.20%	6.06%	4.00%	4.56%	2.18%	2.41%	0.70%	1.48%	4.08%	1.11%	2.55%	4.44%	2.01%	0.00%	3.22%	3.39%	3.04%	1.52%	3.14%	0.86%	0.00%	0.69%	0.91%	2.49%	1.95%	2.38%	2.34%	1.57%	3.40%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
