7	Число избирательных бюллетеней в переносных ящиках для голосования	930	102	43	42	13	58	2	0	9	21	39	17	36	15	10	43	3	13	7	16	8	29	6	4	6	29	5	4	0	8	30	21	10	32	7	13	6	14	14	4	52	8	4	13	8	8	56	25	7	2	8									
8	Число бюллетеней в стационарных ящиках для голосования	8401	567	583	580	317	530	72	67	137	56	407	74	322	80	54	262	33	70	71	63	39	511	39	40	39	254	84	75	18	99	300	54	133	394	101	85	53	128	121	51	286	57	29	76	62	38	436	283	40	59	72									
9	Число недействительных избирательных бюллетеней	85	9	12	10	5	3	1	0	0	0	3	0	1	1	0	0	1	0	0	1	0	5	1	0	0	3	0	2	0	1	0	0	0	7	0	1	0	0	1	0	7	1	0	0	3	1	2	2	0	0	1									
10	Число действительных избирательных бюллетеней	9246	660	614	612	325	585	73	67	146	77	443	91	357	94	64	305	35	83	78	78	47	535	44	44	45	280	89	77	18	106	330	75	143	419	108	97	59	142	134	55	331	64	33	89	67	45	490	306	47	61	79									
11	Число полученных открепительных  удостоверений	494	34	11	29	30	22	1	8	4	4	20	1	30	3	3	40	3	3	3	3	1	35	5	3	1	19	10	5	1	3	20	0	4	20	6	3	8	11	3	3	11	3	7	4	3	4	21	20	4	2	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	486	28	11	29	30	22	1	8	4	4	20	1	30	3	3	40	3	3	3	3	1	35	5	3	1	19	10	5	1	3	20	0	4	20	6	3	8	11	3	1	11	3	7	4	3	4	21	20	4	2	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	135	13	4	8	6	5	2	2	1	2	4	2	0	1	1	9	0	3	2	1	1	4	1	1	1	3	1	0	2	1	4	1	2	4	2	3	1	1	0	3	1	1	2	6	1	7	7	6	0	1	1									
14	Число неиспользованных открепительных удостоверений	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	56	9	8	10	5	3	1	0	0	0	2	0	4	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																													
19	Жириновский Владимир Вольфович	923	61	41	66	35	46	16	15	19	8	46	11	39	8	7	33	2	14	2	5	4	40	4	6	3	22	11	9	0	7	27	10	13	34	17	8	9	10	27	11	39	11	0	19	5	1	59	21	5	5	12									
		9.89%	9.12%	6.55%	10.61%	10.61%	7.82%	21.62%	22.39%	13.01%	10.39%	10.31%	12.09%	10.89%	8.42%	10.94%	10.82%	5.56%	16.87%	2.56%	6.33%	8.51%	7.41%	8.89%	13.64%	6.67%	7.77%	12.36%	11.39%	0.00%	6.54%	8.18%	13.33%	9.09%	7.98%	15.74%	8.16%	15.25%	7.04%	20.00%	20.00%	11.54%	16.92%	0.00%	21.35%	7.14%	2.17%	11.99%	6.82%	10.64%	8.20%	15.00%									
20	Зюганов Геннадий Андреевич	2127	163	161	138	80	160	9	8	42	33	97	17	72	10	7	107	8	9	43	28	22	61	13	3	1	101	33	14	3	24	73	6	33	89	34	42	13	18	35	16	46	7	5	7	16	12	111	70	6	2	19									
		22.79%	24.36%	25.72%	22.19%	24.24%	27.21%	12.16%	11.94%	28.77%	42.86%	21.75%	18.68%	20.11%	10.53%	10.94%	35.08%	22.22%	10.84%	55.13%	35.44%	46.81%	11.30%	28.89%	6.82%	2.22%	35.69%	37.08%	17.72%	16.67%	22.43%	22.12%	8.00%	23.08%	20.89%	31.48%	42.86%	22.03%	12.68%	25.93%	29.09%	13.61%	10.77%	15.15%	7.87%	22.86%	26.09%	22.56%	22.73%	12.77%	3.28%	23.75%									
21	Миронов Сергей Михайлович	263	30	21	23	15	26	0	1	2	0	9	1	9	1	0	4	0	3	1	1	1	8	0	3	1	14	0	3	0	1	12	1	2	15	1	0	3	2	3	0	10	0	2	6	5	3	15	2	1	0	2									
		2.82%	4.48%	3.35%	3.70%	4.55%	4.42%	0.00%	1.49%	1.37%	0.00%	2.02%	1.10%	2.51%	1.05%	0.00%	1.31%	0.00%	3.61%	1.28%	1.27%	2.13%	1.48%	0.00%	6.82%	2.22%	4.95%	0.00%	3.80%	0.00%	0.93%	3.64%	1.33%	1.40%	3.52%	0.93%	0.00%	5.08%	1.41%	2.22%	0.00%	2.96%	0.00%	6.06%	6.74%	7.14%	6.52%	3.05%	0.65%	2.13%	0.00%	2.50%									
22	Прохоров Михаил Дмитриевич	351	35	35	27	17	39	0	2	6	1	18	1	20	0	2	6	0	3	0	0	1	15	0	3	2	3	0	2	1	4	16	0	2	18	9	3	4	4	3	0	18	0	0	2	1	2	22	1	0	1	2									
		3.76%	5.23%	5.59%	4.34%	5.15%	6.63%	0.00%	2.99%	4.11%	1.30%	4.04%	1.10%	5.59%	0.00%	3.13%	1.97%	0.00%	3.61%	0.00%	0.00%	2.13%	2.78%	0.00%	6.82%	4.44%	1.06%	0.00%	2.53%	5.56%	3.74%	4.85%	0.00%	1.40%	4.23%	8.33%	3.06%	6.78%	2.82%	2.22%	0.00%	5.33%	0.00%	0.00%	2.25%	1.43%	4.35%	4.47%	0.32%	0.00%	1.64%	2.50%									
23	Путин Владимир Владимирович	5582	371	356	358	178	314	48	41	77	35	273	61	217	75	48	155	25	54	32	44	19	411	27	29	38	140	45	49	14	70	202	58	93	263	47	44	30	108	66	28	218	46	26	55	40	27	283	212	35	53	44									
		59.82%	55.46%	56.87%	57.56%	53.94%	53.40%	64.86%	61.19%	52.74%	45.45%	61.21%	67.03%	60.61%	78.95%	75.00%	50.82%	69.44%	65.06%	41.03%	55.70%	40.43%	76.11%	60.00%	65.91%	84.44%	49.47%	50.56%	62.03%	77.78%	65.42%	61.21%	77.33%	65.03%	61.74%	43.52%	44.90%	50.85%	76.06%	48.89%	50.91%	64.50%	70.77%	78.79%	61.80%	57.14%	58.70%	57.52%	68.83%	74.47%	86.89%	55.00%									
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
