Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Нижнеомская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751					
		0.61%	0.45%	0.16%	0.29%	1.04%	0.93%	2.41%	1.14%	0.00%	0.49%	0.75%	0.71%	0.00%	0.00%	0.25%	2.47%	0.00%	0.00%	0.67%	1.43%	0.48%	2.20%	0.00%	0.00%	0.80%	0.00%	1.96%	0.00%	0.00%	0.97%	0.00%	1.52%	0.37%	0.88%	0.88%	0.00%	1.16%	0.00%	0.00%	0.00%	0.47%	3.00%	0.00%	0.00%	0.98%	0.00%	1.81%	0.22%	0.00%	0.00%	0.00%					
21	. Путин Владимир Владимирович	7651	581	464	440	313	70	41	129	72	356	70	229	74	75	247	40	93	53	76	51	510	61	61	61	225	76	73	45	80	291	80	155	344	61	26	72	120	98	51	31	309	77	69	80	69	88	424	329	55	61	95					
		66.92%	66.02%	74.96%	64.52%	65.21%	64.81%	49.40%	73.71%	61.54%	57.70%	52.63%	54.01%	64.91%	70.09%	62.85%	49.38%	83.04%	59.55%	51.01%	72.86%	80.95%	67.03%	85.92%	75.31%	60.16%	77.55%	71.57%	69.23%	61.07%	70.80%	68.97%	78.68%	63.12%	53.98%	22.81%	62.07%	69.77%	54.44%	63.75%	91.18%	72.37%	77.00%	87.34%	68.38%	67.65%	89.80%	69.85%	71.99%	64.71%	87.14%	69.34%					
22	. Хакамада Ирина Муцуовна	240	28	17	13	12	2	0	1	1	14	3	10	0	3	6	3	2	1	4	3	18	0	0	1	9	1	2	0	7	5	0	2	10	3	3	1	3	3	0	0	10	3	0	2	2	0	12	12	5	0	3					
		2.10%	3.18%	2.75%	1.91%	2.50%	1.85%	0.00%	0.57%	0.85%	2.27%	2.26%	2.36%	0.00%	2.80%	1.53%	3.70%	1.79%	1.12%	2.68%	4.29%	2.86%	0.00%	0.00%	1.23%	2.41%	1.02%	1.96%	0.00%	5.34%	1.22%	0.00%	1.02%	1.83%	2.65%	2.63%	0.86%	1.74%	1.67%	0.00%	0.00%	2.34%	3.00%	0.00%	1.71%	1.96%	0.00%	1.98%	2.63%	5.88%	0.00%	2.19%					
23	. Харитонов Николай Михайлович	2491	188	85	161	106	11	27	21	36	176	40	121	24	22	106	24	12	31	62	10	62	22	7	16	111	14	13	20	35	75	35	30	146	36	78	39	31	58	22	3	75	15	8	14	15	7	109	81	13	2	36					
		21.79%	21.36%	13.73%	23.61%	22.08%	10.19%	32.53%	12.00%	30.77%	28.53%	30.08%	28.54%	21.05%	20.56%	26.97%	29.63%	10.71%	34.83%	41.61%	14.29%	9.84%	24.18%	9.86%	19.75%	29.68%	14.29%	12.75%	30.77%	26.72%	18.25%	30.17%	15.23%	26.79%	31.86%	68.42%	33.62%	18.02%	32.22%	27.50%	8.82%	17.56%	15.00%	10.13%	11.97%	14.71%	7.14%	17.96%	17.72%	15.29%	2.86%	26.28%					
																																																									
24	Против всех	179	19	5	16	10	5	1	3	2	7	1	8	1	2	7	1	0	0	0	2	6	0	3	1	3	1	1	0	2	10	0	1	2	4	1	3	0	4	3	0	10	0	1	6	4	0	13	6	4	0	0					
		1.57%	2.16%	0.81%	2.35%	2.08%	4.63%	1.20%	1.71%	1.71%	1.13%	0.75%	1.89%	0.88%	1.87%	1.78%	1.23%	0.00%	0.00%	0.00%	2.86%	0.95%	0.00%	4.23%	1.23%	0.80%	1.02%	0.98%	0.00%	1.53%	2.43%	0.00%	0.51%	0.37%	3.54%	0.88%	2.59%	0.00%	2.22%	3.75%	0.00%	2.34%	0.00%	1.27%	5.13%	3.92%	0.00%	2.14%	1.31%	4.71%	0.00%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
