		0.69%	0.99%	0.50%	0.71%	0.97%	1.09%	0.84%	0.00%	0.32%	0.00%	0.50%	0.00%	1.18%	0.22%	0.42%	0.44%	1.64%	1.22%	0.00%	0.62%	0.53%	0.00%	0.00%	0.00%	1.13%	1.79%	0.49%	0.79%	0.75%	2.35%	0.99%	0.00%	0.56%	0.00%	0.00%	1.12%	0.00%	0.29%	0.93%	0.00%	0.48%	0.20%	0.00%	0.00%	1.19%	0.36%	0.51%	1.57%	0.69%	1.10%	1.38%	0.88%	0.65%	0.63%	1.95%	0.00%					
19	Жириновский Владимир Вольфович	1601	62	57	92	104	111	13	11	26	26	28	28	29	46	23	12	50	13	2	30	13	8	4	8	50	4	46	41	59	12	46	14	39	13	10	5	1	29	18	23	15	27	9	13	6	39	8	19	30	28	7	23	25	71	59	16					
		7.67%	6.85%	5.71%	8.12%	10.12%	10.13%	5.44%	3.73%	8.28%	13.47%	6.97%	7.27%	8.58%	10.29%	9.66%	5.26%	8.18%	7.93%	0.58%	9.26%	6.95%	5.52%	3.51%	10.13%	9.40%	7.14%	11.33%	10.76%	8.85%	7.06%	5.67%	5.81%	10.96%	3.24%	4.10%	1.86%	1.19%	8.50%	8.33%	7.32%	7.14%	5.35%	3.36%	4.13%	3.57%	6.96%	4.06%	5.96%	6.91%	7.73%	4.83%	6.76%	8.12%	14.98%	14.36%	10.32%					
20	Зюганов Геннадий Андреевич	4202	236	248	250	244	251	60	79	79	37	81	92	73	112	39	40	104	54	48	94	20	25	14	6	103	7	114	84	180	46	132	45	49	50	41	38	2	50	16	70	28	60	16	47	31	166	19	68	42	61	16	89	49	76	84	37					
		20.14%	26.08%	24.85%	22.07%	23.74%	22.90%	25.10%	26.78%	25.16%	19.17%	20.15%	23.90%	21.60%	25.06%	16.39%	17.54%	17.02%	32.93%	13.99%	29.01%	10.70%	17.24%	12.28%	7.59%	19.36%	12.50%	28.08%	22.05%	26.99%	27.06%	16.28%	18.67%	13.76%	12.47%	16.80%	14.13%	2.38%	14.66%	7.41%	22.29%	13.33%	11.88%	5.97%	14.92%	18.45%	29.64%	9.64%	21.32%	9.68%	16.85%	11.03%	26.18%	15.91%	16.03%	20.44%	23.87%					
21	Медведев Дмитрий Анатольевич	14322	581	673	758	642	711	147	203	179	127	276	261	227	286	175	134	425	91	264	186	149	112	96	65	364	43	232	242	412	105	602	170	256	296	190	219	70	251	178	221	166	396	230	225	120	337	164	222	359	262	118	218	226	314	249	97					
		68.64%	64.20%	67.43%	66.90%	62.45%	64.87%	61.51%	68.81%	57.01%	65.80%	68.66%	67.79%	67.16%	63.98%	73.53%	58.77%	69.56%	55.49%	76.97%	57.41%	79.68%	77.24%	84.21%	82.28%	68.42%	76.79%	57.14%	63.52%	61.77%	61.76%	74.23%	70.54%	71.91%	73.82%	77.87%	81.41%	83.33%	73.61%	82.41%	70.38%	79.05%	78.42%	85.82%	71.43%	71.43%	60.18%	83.25%	69.59%	82.72%	72.38%	81.38%	64.12%	73.38%	66.24%	60.58%	62.58%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
