Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Алексеевский район																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №3257					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3724	271	180	146	180	144	225	287	187	179	178	147	209	51	186	135	158	150	301	142	144	124					
		15.19%	19.43%	15.99%	15.37%	19.67%	15.77%	18.75%	12.74%	14.52%	16.27%	19.56%	9.51%	19.14%	3.50%	17.83%	14.66%	18.61%	17.16%	14.81%	11.83%	17.37%	20.06%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2493	144	159	90	83	87	114	250	133	110	90	98	87	72	103	103	84	90	269	152	108	67					
		10.17%	10.32%	14.12%	9.47%	9.07%	9.53%	9.50%	11.10%	10.33%	10.00%	9.89%	6.34%	7.97%	4.94%	9.88%	11.18%	9.89%	10.30%	13.24%	12.67%	13.03%	10.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	352	18	17	25	9	15	21	28	20	23	11	8	20	19	18	18	11	7	30	18	8	8					
		1.44%	1.29%	1.51%	2.63%	0.98%	1.64%	1.75%	1.24%	1.55%	2.09%	1.21%	0.52%	1.83%	1.30%	1.73%	1.95%	1.30%	0.80%	1.48%	1.50%	0.97%	1.29%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6100	329	305	244	245	274	343	468	296	267	248	404	275	248	238	289	222	241	524	279	225	136					
		24.89%	23.58%	27.09%	25.68%	26.78%	30.01%	28.58%	20.78%	22.98%	24.27%	27.25%	26.15%	25.18%	17.01%	22.82%	31.38%	26.15%	27.57%	25.79%	23.25%	27.14%	22.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4398	341	155	225	203	218	205	298	193	236	96	371	219	76	212	170	160	199	426	203	138	54					
		17.94%	24.44%	13.77%	23.68%	22.19%	23.88%	17.08%	13.23%	14.98%	21.45%	10.55%	24.01%	20.05%	5.21%	20.33%	18.46%	18.85%	22.77%	20.96%	16.92%	16.65%	8.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6701	256	277	186	156	139	254	860	435	255	274	478	247	958	248	179	181	161	427	337	177	216					
		27.34%	18.35%	24.60%	19.58%	17.05%	15.22%	21.17%	38.19%	33.77%	23.18%	30.11%	30.94%	22.62%	65.71%	23.78%	19.44%	21.32%	18.42%	21.01%	28.08%	21.35%	34.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	250	22	12	10	19	17	15	14	6	9	5	10	10	6	12	7	11	11	26	13	9	6					
		1.02%	1.58%	1.07%	1.05%	2.08%	1.86%	1.25%	0.62%	0.47%	0.82%	0.55%	0.65%	0.92%	0.41%	1.15%	0.76%	1.30%	1.26%	1.28%	1.08%	1.09%	0.97%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
