Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Алексеевский район																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №3163					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	332	19	15	14	18	10	21	22	13	16	10	15	8	21	19	12	18	12	15	5	19	14	12	4					
		1.39%	1.36%	1.55%	1.38%	1.87%	1.03%	1.53%	1.59%	0.92%	1.60%	1.11%	1.33%	1.06%	1.99%	1.42%	1.26%	1.81%	1.29%	1.54%	0.69%	1.44%	1.31%	1.34%	0.87%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10486	583	461	434	361	397	617	548	637	437	444	453	354	413	555	417	457	420	358	384	569	482	446	259					
		43.76%	41.76%	47.72%	42.89%	37.53%	40.97%	44.84%	39.57%	45.27%	43.83%	49.39%	40.12%	46.76%	39.18%	41.36%	43.94%	46.02%	45.11%	36.79%	52.75%	43.20%	45.17%	49.89%	56.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2593	157	58	129	112	101	154	175	130	112	72	153	69	124	191	112	95	112	139	50	118	119	84	27					
		10.82%	11.25%	6.00%	12.75%	11.64%	10.42%	11.19%	12.64%	9.24%	11.23%	8.01%	13.55%	9.11%	11.76%	14.23%	11.80%	9.57%	12.03%	14.29%	6.87%	8.96%	11.15%	9.40%	5.86%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
