Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Целинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №2580	УИК №2644	УИК №2645					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1033	39	5	2	181	163	50	1	12	0	3	0	0	28	42	37	94	39	3	10	26	11	4	32	0	9	2	141	43	46	10					
		5.12%	11.50%	1.36%	0.49%	13.26%	14.79%	3.89%	0.08%	1.64%	0.00%	0.26%	0.00%	0.00%	4.33%	7.36%	5.72%	14.80%	10.71%	0.36%	11.76%	2.99%	1.14%	0.50%	4.86%	0.00%	3.93%	0.44%	12.38%	4.10%	14.79%	4.72%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	67	2	0	0	15	9	3	0	0	0	0	0	0	3	5	3	4	2	0	0	0	0	0	0	0	2	0	6	11	2	0					
		0.33%	0.59%	0.00%	0.00%	1.10%	0.82%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.88%	0.46%	0.63%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.53%	1.05%	0.64%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2380	60	75	68	292	188	124	31	59	45	56	30	19	96	79	96	21	42	193	13	25	83	69	61	72	16	67	169	166	63	2					
		11.80%	17.70%	20.44%	16.75%	21.39%	17.06%	9.65%	2.59%	8.06%	14.95%	4.77%	9.84%	8.30%	14.86%	13.84%	14.84%	3.31%	11.54%	22.92%	15.29%	2.88%	8.61%	8.65%	9.27%	8.04%	6.99%	14.63%	14.84%	15.84%	20.26%	0.94%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	78	2	0	0	23	13	2	0	0	0	0	0	0	5	0	5	5	2	0	2	0	0	0	0	0	1	0	10	7	1	0					
		0.39%	0.59%	0.00%	0.00%	1.68%	1.18%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.77%	0.79%	0.55%	0.00%	2.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.88%	0.67%	0.32%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15079	173	224	247	654	582	1041	1119	650	256	1116	275	209	448	405	456	428	239	507	54	794	867	722	549	812	150	349	647	766	140	200					
		74.75%	51.03%	61.04%	60.84%	47.91%	52.81%	81.01%	93.64%	88.80%	85.05%	94.98%	90.16%	91.27%	69.35%	70.93%	70.48%	67.40%	65.66%	60.21%	63.53%	91.37%	89.94%	90.48%	83.43%	90.73%	65.50%	76.20%	56.80%	73.09%	45.02%	94.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	135	3	0	0	9	9	3	2	0	0	0	0	0	5	1	1	2	1	0	0	0	0	0	0	10	40	35	11	3	0	0					
		0.67%	0.88%	0.00%	0.00%	0.66%	0.82%	0.23%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.18%	0.15%	0.31%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	17.47%	7.64%	0.97%	0.29%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
