Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Район Южное Медведково																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826					
		0.99%	0.91%	1.19%	1.09%	0.94%	0.77%	0.64%	0.79%	0.80%	1.04%	1.06%	1.41%	1.23%	0.95%	0.81%	1.06%	0.77%	1.13%	0.70%	1.60%					
30	"13. ""Демократическая партия России"""	16	1	0	3	3	1	3	0	0	2	0	1	1	0	0	0	1	0	0	0					
		0.06%	0.06%	0.0%	0.20%	0.21%	0.07%	0.19%	0.0%	0.0%	0.16%	0.0%	0.07%	0.08%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	2	3	4	10	1	6	6	0	3	1	2	1	3	1	6	1	0	1	7					
		0.22%	0.13%	0.21%	0.27%	0.72%	0.07%	0.38%	0.43%	0.0%	0.24%	0.09%	0.14%	0.08%	0.23%	0.06%	0.42%	0.07%	0.0%	0.06%	0.44%					
32	"15. ""Партия СЛОН"""	49	3	3	1	15	1	1	1	2	1	2	0	3	2	1	3	5	2	2	1					
		0.18%	0.19%	0.21%	0.06%	1.08%	0.07%	0.06%	0.07%	0.13%	0.08%	0.19%	0.0%	0.26%	0.15%	0.06%	0.21%	0.35%	0.16%	0.12%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3859	230	182	192	164	166	283	187	200	179	124	177	142	172	228	201	228	179	310	315					
		14.67%	14.95%	12.84%	13.11%	11.90%	11.70%	18.18%	13.58%	13.47%	14.32%	11.95%	13.19%	12.53%	13.73%	15.39%	14.27%	16.05%	14.48%	19.94%	20.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	3	1	4	2	0	3	3	0	3	1	0	1	1	0	1	2	3	0	1					
		0.11%	0.19%	0.07%	0.27%	0.14%	0.0%	0.19%	0.21%	0.0%	0.24%	0.09%	0.0%	0.08%	0.07%	0.0%	0.07%	0.14%	0.24%	0.0%	0.06%					
35	"18. ""ЛДПР"""	1607	139	114	79	86	100	84	72	92	72	58	78	70	91	101	90	68	65	85	63					
		6.11%	9.03%	8.04%	5.39%	6.24%	7.05%	5.39%	5.22%	6.19%	5.76%	5.59%	5.81%	6.17%	7.26%	6.81%	6.39%	4.78%	5.25%	5.46%	4.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	221	12	13	15	13	16	17	7	9	11	8	6	4	10	10	18	15	8	11	18					
		0.84%	0.78%	0.91%	1.02%	0.94%	1.12%	1.09%	0.50%	0.60%	0.88%	0.77%	0.44%	0.35%	0.79%	0.67%	1.27%	1.05%	0.64%	0.70%	1.15%					
37	"20. ""Политическая партия ""Единая Россия"""	10380	545	631	623	629	652	653	581	599	532	415	568	517	479	497	564	475	443	502	475					
		39.46%	35.43%	44.53%	42.55%	45.67%	45.98%	41.96%	42.19%	40.36%	42.56%	40.01%	42.35%	45.63%	38.25%	33.55%	40.05%	33.45%	35.84%	32.30%	30.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	3	0	0	0	3	1	3	2	0	0	2	1	1	1	2	1	1	2					
		0.08%	0.0%	0.21%	0.0%	0.0%	0.0%	0.19%	0.07%	0.20%	0.16%	0.0%	0.0%	0.17%	0.07%	0.06%	0.07%	0.14%	0.08%	0.06%	0.12%					
39	"22. ""Развитие предпринимательства"""	76	5	4	4	5	1	2	1	10	5	3	4	3	3	4	5	3	7	3	4					
		0.28%	0.32%	0.28%	0.27%	0.36%	0.07%	0.12%	0.07%	0.67%	0.4%	0.28%	0.29%	0.26%	0.23%	0.27%	0.35%	0.21%	0.56%	0.19%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1905	81	69	98	90	120	79	110	104	73	82	107	73	94	145	89	115	86	124	166					
		7.24%	5.26%	4.86%	6.69%	6.53%	8.46%	5.07%	7.98%	7.00%	5.84%	7.90%	7.97%	6.44%	7.50%	9.79%	6.32%	8.09%	6.95%	7.97%	10.66%					
																										
41	Против всех	1544	118	79	88	59	76	79	58	72	80	51	92	82	32	97	92	102	75	93	119					
		5.87%	7.67%	5.57%	6.01%	4.28%	5.35%	5.07%	4.21%	4.85%	6.4%	4.91%	6.86%	7.23%	2.55%	6.54%	6.53%	7.18%	6.06%	5.98%	7.64%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
