Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    район Чертаново Северное																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	1086	36	19	51	32	52	33	40	54	42	44	13	44	36	41	40	35	43	52	26	43	31	32	35	44	46	51	39	32					
		2.89%	2.19%	1.26%	4.00%	2.29%	3.81%	2.56%	2.81%	3.12%	3.32%	3.56%	1.46%	2.97%	2.62%	3.20%	2.85%	2.86%	3.54%	4.46%	3.07%	3.31%	2.77%	2.41%	3.69%	2.77%	2.75%	2.83%	2.88%	2.16%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1067	59	34	40	55	29	40	56	37	37	36	28	34	27	40	38	34	26	35	8	34	23	27	34	59	65	41	49	42					
		2.84%	3.60%	2.25%	3.14%	3.94%	2.12%	3.11%	3.94%	2.14%	2.92%	2.91%	3.15%	2.30%	1.96%	3.12%	2.71%	2.78%	2.14%	3.00%	0.94%	2.62%	2.05%	2.03%	3.59%	3.72%	3.89%	2.28%	3.62%	2.84%					
20	3.Политическая партия «Демократическая партия России»	78	3	2	3	3	1	4	3	3	5	1	1	3	5	8	0	1	2	0	1	4	2	4	3	0	4	5	2	5					
		0.21%	0.18%	0.13%	0.24%	0.21%	0.07%	0.31%	0.21%	0.17%	0.39%	0.08%	0.11%	0.20%	0.36%	0.62%	0.00%	0.08%	0.16%	0.00%	0.12%	0.31%	0.18%	0.30%	0.32%	0.00%	0.24%	0.28%	0.15%	0.34%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5600	221	230	213	232	196	179	151	247	178	123	125	201	181	217	199	209	151	165	94	175	130	165	131	280	353	279	296	279					
		14.89%	13.47%	15.23%	16.72%	16.61%	14.35%	13.90%	10.62%	14.29%	14.06%	9.95%	14.06%	13.58%	13.16%	16.94%	14.17%	17.06%	12.45%	14.15%	11.08%	13.47%	11.60%	12.41%	13.82%	17.65%	21.11%	15.50%	21.88%	18.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1169	115	67	37	39	35	38	35	30	40	30	23	39	26	54	47	52	35	38	11	22	26	35	20	58	57	57	46	57					
		3.11%	7.01%	4.44%	2.90%	2.79%	2.56%	2.95%	2.46%	1.74%	3.16%	2.43%	2.59%	2.64%	1.89%	4.22%	3.35%	4.24%	2.89%	3.26%	1.30%	1.69%	2.32%	2.63%	2.11%	3.66%	3.41%	3.17%	3.40%	3.85%					
23	6.Политическая партия «Партия социальной справедливости»	160	8	3	4	6	6	2	6	4	4	3	1	6	6	8	8	9	5	5	3	9	6	7	7	7	7	4	9	7					
		0.43%	0.49%	0.20%	0.31%	0.43%	0.44%	0.16%	0.42%	0.23%	0.32%	0.24%	0.11%	0.41%	0.44%	0.62%	0.57%	0.73%	0.41%	0.43%	0.35%	0.69%	0.54%	0.53%	0.74%	0.44%	0.42%	0.22%	0.67%	0.47%					
24	7.Политическая партия «Либерально-демократическая партия России»	2361	88	119	78	87	94	91	80	130	88	65	48	98	101	69	92	67	97	73	49	102	73	62	70	109	97	78	83	73					
		6.28%	5.36%	7.88%	6.12%	6.23%	6.88%	7.07%	5.63%	7.52%	6.95%	5.26%	5.40%	6.62%	7.35%	5.39%	6.55%	5.47%	7.99%	6.26%	5.78%	7.85%	6.51%	4.66%	7.38%	6.87%	5.80%	4.33%	6.13%	4.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3161	116	117	98	131	141	118	95	135	128	95	98	130	102	122	108	118	99	93	82	119	100	99	80	185	126	108	98	120					
		8.41%	7.07%	7.75%	7.69%	9.38%	10.32%	9.16%	6.68%	7.81%	10.11%	7.69%	11.02%	8.78%	7.42%	9.52%	7.69%	9.63%	8.16%	7.98%	9.67%	9.16%	8.92%	7.44%	8.44%	11.66%	7.54%	6.00%	7.24%	8.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	562	41	28	17	30	23	17	12	24	28	10	9	12	18	23	23	12	19	20	9	19	8	21	15	23	30	26	19	26					
		1.49%	2.50%	1.85%	1.33%	2.15%	1.68%	1.32%	0.84%	1.39%	2.21%	0.81%	1.01%	0.81%	1.31%	1.80%	1.64%	0.98%	1.57%	1.72%	1.06%	1.46%	0.71%	1.58%	1.58%	1.45%	1.79%	1.44%	1.40%	1.76%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19590	775	791	638	656	677	679	847	984	618	761	486	814	794	592	754	550	646	616	520	691	634	803	482	695	769	1012	583	723					
		52.10%	47.23%	52.38%	50.08%	46.96%	49.56%	52.72%	59.56%	56.91%	48.82%	61.57%	54.67%	55.00%	57.75%	46.21%	53.70%	44.90%	53.26%	52.83%	61.32%	53.19%	56.56%	60.38%	50.84%	43.82%	45.99%	56.22%	43.09%	48.88%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2234	149	83	80	113	65	69	88	56	82	50	48	75	55	96	79	118	75	52	36	65	62	66	56	101	94	115	110	96					
		5.94%	9.08%	5.50%	6.28%	8.09%	4.76%	5.36%	6.19%	3.24%	6.48%	4.05%	5.40%	5.07%	4.00%	7.49%	5.63%	9.63%	6.18%	4.46%	4.25%	5.00%	5.53%	4.96%	5.91%	6.37%	5.62%	6.39%	8.13%	6.49%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
