Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Марпосадская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	49	2	1	0	3	4	1	2	1	1	0	0	0	4	0	0	0	1	1	0	12	0	1	0	0	0	3	0	1	1	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1858	54	123	80	80	65	121	106	41	72	23	16	15	32	59	33	7	3	31	12	51	13	22	5	10	6	106	13	19	79	16	30	31	12	26	19	4	3	11	1	50	16	19	87	20	29	25	89	22	13	38					
		13.36%	15.52%	17.08%	15.59%	20.78%	15.12%	11.89%	13.77%	11.95%	14.63%	7.62%	11.35%	20.00%	10.03%	20.27%	10.75%	7.69%	2.65%	10.76%	9.16%	12.66%	8.07%	7.56%	7.81%	7.81%	8.11%	14.58%	7.34%	9.90%	15.93%	17.20%	16.95%	11.03%	7.02%	16.35%	15.57%	7.27%	8.11%	11.83%	2.70%	11.29%	13.79%	7.92%	17.09%	12.74%	13.06%	14.97%	18.46%	14.29%	16.25%	11.88%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1126	38	66	42	39	38	88	61	26	39	13	5	13	21	23	23	8	14	30	12	50	13	34	4	17	3	59	7	13	49	8	16	18	9	12	12	1	1	3	0	22	4	18	48	12	12	11	29	5	15	22					
		8.10%	10.92%	9.17%	8.19%	10.13%	8.84%	8.64%	7.92%	7.58%	7.93%	4.30%	3.55%	17.33%	6.58%	7.90%	7.49%	8.79%	12.39%	10.42%	9.16%	12.41%	8.07%	11.68%	6.25%	13.28%	4.05%	8.12%	3.95%	6.77%	9.88%	8.60%	9.04%	6.41%	5.26%	7.55%	9.84%	1.82%	2.70%	3.23%	0.00%	4.97%	3.45%	7.50%	9.43%	7.64%	5.41%	6.59%	6.02%	3.25%	18.75%	6.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	142	5	10	7	3	6	8	9	5	5	4	2	0	1	4	8	1	0	2	1	3	1	4	1	1	0	9	0	2	2	2	4	1	1	0	2	0	0	1	0	1	3	1	3	3	2	3	4	2	2	3					
		1.02%	1.44%	1.39%	1.36%	0.78%	1.40%	0.79%	1.17%	1.46%	1.02%	1.32%	1.42%	0.00%	0.31%	1.37%	2.61%	1.10%	0.00%	0.69%	0.76%	0.74%	0.62%	1.37%	1.56%	0.78%	0.00%	1.24%	0.00%	1.04%	0.40%	2.15%	2.26%	0.36%	0.58%	0.00%	1.64%	0.00%	0.00%	1.08%	0.00%	0.23%	2.59%	0.42%	0.59%	1.91%	0.90%	1.80%	0.83%	1.30%	2.50%	0.94%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2576	79	140	89	70	106	199	186	78	93	59	29	8	74	48	31	17	24	65	25	45	31	43	10	25	32	169	20	28	89	6	31	47	10	19	19	1	3	6	4	62	17	39	95	30	58	16	93	38	10	60					
		18.53%	22.70%	19.44%	17.35%	18.18%	24.65%	19.55%	24.16%	22.74%	18.90%	19.54%	20.57%	10.67%	23.20%	16.49%	10.10%	18.68%	21.24%	22.57%	19.08%	11.17%	19.25%	14.78%	15.63%	19.53%	43.24%	23.25%	11.30%	14.58%	17.94%	6.45%	17.51%	16.73%	5.85%	11.95%	15.57%	1.82%	8.11%	6.45%	10.81%	13.99%	14.66%	16.25%	18.66%	19.11%	26.13%	9.58%	19.29%	24.68%	12.50%	18.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	154	10	15	7	3	6	25	7	3	6	4	2	1	0	5	0	0	1	3	0	4	2	3	1	0	2	5	2	0	7	2	0	4	0	3	1	0	0	0	1	2	0	2	3	0	2	3	4	2	1	0					
		1.11%	2.87%	2.08%	1.36%	0.78%	1.40%	2.46%	0.91%	0.87%	1.22%	1.32%	1.42%	1.33%	0.00%	1.72%	0.00%	0.00%	0.88%	1.04%	0.00%	0.99%	1.24%	1.03%	1.56%	0.00%	2.70%	0.69%	1.13%	0.00%	1.41%	2.15%	0.00%	1.42%	0.00%	1.89%	0.82%	0.00%	0.00%	0.00%	2.70%	0.45%	0.00%	0.83%	0.59%	0.00%	0.90%	1.80%	0.83%	1.30%	1.25%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7542	149	328	266	173	189	531	377	188	264	193	76	33	177	143	207	52	65	142	80	231	97	166	40	73	29	366	125	120	255	55	90	170	122	97	68	49	30	70	31	294	68	150	265	86	111	103	246	76	36	190					
		54.24%	42.82%	45.56%	51.85%	44.94%	43.95%	52.16%	48.96%	54.81%	53.66%	63.91%	53.90%	44.00%	55.49%	49.14%	67.43%	57.14%	57.52%	49.31%	61.07%	57.32%	60.25%	57.04%	62.50%	57.03%	39.19%	50.34%	70.62%	62.50%	51.41%	59.14%	50.85%	60.50%	71.35%	61.01%	55.74%	89.09%	81.08%	75.27%	83.78%	66.37%	58.62%	62.50%	52.06%	54.78%	50.00%	61.68%	51.04%	49.35%	45.00%	59.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	0	3	2	1	1	1	6	1	2	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0					
		0.22%	0.00%	0.42%	0.39%	0.26%	0.23%	0.10%	0.78%	0.29%	0.41%	0.33%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.25%	0.62%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.64%	0.45%	0.00%	0.21%	0.65%	0.00%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
