Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Марпосадская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
		12.19%	15.23%	9.73%	14.89%	13.30%	12.75%	14.23%	15.20%	16.79%	9.62%	7.31%	21.52%	19.79%	9.30%	19.39%	7.59%	6.73%	15.24%	3.51%	8.97%	18.67%	7.54%	14.10%	4.91%	9.21%	16.90%	22.73%	17.28%	11.26%	7.64%	9.75%	1.03%	9.15%	10.60%	4.30%	7.81%	2.29%	1.30%	2.04%	8.89%	18.00%	9.19%	7.56%	9.29%	19.18%	17.94%	11.89%	11.59%	21.71%	11.11%	19.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	2	2	1	0	0	1	1	1	0	0	1	1	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	3	1	0	0	0	1	0	0					
		0.19%	0.57%	0.39%	0.17%	0.00%	0.00%	0.13%	0.12%	0.36%	0.00%	0.00%	0.33%	0.52%	2.33%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	1.03%	0.61%	0.29%	0.00%	0.52%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.68%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	0	2	0	1	2	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	3	1	0	0					
		0.17%	0.00%	0.39%	0.00%	0.17%	0.45%	0.00%	0.25%	0.36%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	1.32%	0.70%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.61%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.45%	0.54%	0.62%	0.66%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1207	29	48	64	47	39	91	85	25	19	70	9	9	5	37	16	34	5	7	22	9	24	12	20	3	20	4	38	6	7	71	10	16	19	8	15	11	1	0	5	2	46	15	54	15	27	5	45	6	3	29					
		8.53%	8.33%	9.34%	10.83%	8.12%	8.72%	11.46%	10.51%	9.12%	7.31%	12.80%	2.98%	4.69%	5.81%	11.21%	5.06%	11.45%	4.76%	6.14%	7.59%	6.00%	6.70%	7.69%	7.02%	3.95%	14.08%	6.06%	5.81%	3.97%	4.46%	13.84%	10.31%	9.76%	5.44%	4.30%	7.81%	8.40%	1.30%	0.00%	5.56%	4.00%	8.46%	6.30%	10.67%	10.27%	12.11%	2.70%	9.32%	3.95%	3.33%	9.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1247	53	77	53	88	73	68	77	21	24	69	12	3	3	21	19	20	5	10	26	13	15	7	24	7	8	9	40	8	9	65	6	11	18	1	8	9	0	2	1	2	30	11	72	18	19	8	77	7	1	19					
		8.81%	15.23%	14.98%	8.97%	15.20%	16.33%	8.56%	9.52%	7.66%	9.23%	12.61%	3.97%	1.56%	3.49%	6.36%	6.01%	6.73%	4.76%	8.77%	8.97%	8.67%	4.19%	4.49%	8.42%	9.21%	5.63%	13.64%	6.12%	5.30%	5.73%	12.67%	6.19%	6.71%	5.16%	0.54%	4.17%	6.87%	0.00%	4.08%	1.11%	4.00%	5.51%	4.62%	14.23%	12.33%	8.52%	4.32%	15.94%	4.61%	1.11%	6.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	133	8	9	5	2	5	0	5	3	3	3	3	1	2	2	4	2	3	1	6	1	4	2	1	0	2	3	4	0	1	4	4	2	4	2	2	2	0	1	0	1	2	2	9	1	1	3	3	2	1	2					
		0.94%	2.30%	1.75%	0.85%	0.35%	1.12%	0.00%	0.62%	1.09%	1.15%	0.55%	0.99%	0.52%	2.33%	0.61%	1.27%	0.67%	2.86%	0.88%	2.07%	0.67%	1.12%	1.28%	0.35%	0.00%	1.41%	4.55%	0.61%	0.00%	0.64%	0.78%	4.12%	1.22%	1.15%	1.08%	1.04%	1.53%	0.00%	2.04%	0.00%	2.00%	0.37%	0.84%	1.78%	0.68%	0.45%	1.62%	0.62%	1.32%	1.11%	0.66%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9175	192	312	359	332	248	481	488	167	175	338	199	129	57	191	235	212	69	89	198	95	268	106	215	54	78	34	435	113	126	290	67	113	255	158	137	100	75	44	75	35	401	178	310	66	117	140	272	93	71	183					
		64.80%	55.17%	60.70%	60.74%	57.34%	55.48%	60.58%	60.32%	60.95%	67.31%	61.79%	65.89%	67.19%	66.28%	57.88%	74.37%	71.38%	65.71%	78.07%	68.28%	63.33%	74.86%	67.95%	75.44%	71.05%	54.93%	51.52%	66.51%	74.83%	80.25%	56.53%	69.07%	68.90%	73.07%	84.95%	71.35%	76.34%	97.40%	89.80%	83.33%	70.00%	73.71%	74.79%	61.26%	45.21%	52.47%	75.68%	56.31%	61.18%	78.89%	60.40%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	4	1	1	4	5	8	4	0	2	1	1	2	0	4	0	0	2	0	1	0	2	3	2	0	0	1	5	1	0	4	0	1	0	0	1	1	0	0	1	1	2	0	1	1	1	0	5	1	2	0					
		0.54%	1.15%	0.19%	0.17%	0.69%	1.12%	1.01%	0.49%	0.00%	0.77%	0.18%	0.33%	1.04%	0.00%	1.21%	0.00%	0.00%	1.90%	0.00%	0.34%	0.00%	0.56%	1.92%	0.70%	0.00%	0.00%	1.52%	0.76%	0.66%	0.00%	0.78%	0.00%	0.61%	0.00%	0.00%	0.52%	0.76%	0.00%	0.00%	1.11%	2.00%	0.37%	0.00%	0.20%	0.68%	0.45%	0.00%	1.04%	0.66%	2.22%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
