7	Число избирательных бюллетеней в переносных ящиках для голосования	2069	10	8	1	8	41	3	0	22	52	23	14	67	30	20	9	6	19	8	29	29	8	10	0	34	9	9	1	4	51	10	9	0	54	17	19	14	20	2	9	6	0	45	3	4	44	16	7	25	7	14	12	0	42	32	92	98	70	70	60	95	81	101	113	88	76	48	74	32	35									
8	Число бюллетеней в стационарных ящиках для голосования	18049	54	183	41	71	333	23	65	86	350	244	130	153	219	79	160	49	265	70	223	220	40	38	74	376	116	113	50	32	424	56	103	35	542	79	81	259	186	61	84	227	31	364	39	55	332	253	80	216	62	167	63	47	526	604	781	669	758	639	743	844	705	642	644	670	487	432	572	269	361									
9	Число недействительных избирательных бюллетеней	211	1	2	0	1	6	0	0	2	3	4	0	4	0	0	0	1	4	2	2	5	0	1	1	4	0	0	0	0	5	0	2	0	11	2	1	3	3	0	0	1	0	1	0	0	4	0	0	3	0	2	0	0	10	9	6	2	9	3	10	14	5	6	8	17	5	9	6	4	7									
10	Число действительных избирательных бюллетеней	19907	63	189	42	78	368	26	65	106	399	263	144	216	249	99	169	54	280	76	250	244	48	47	73	406	125	122	51	36	470	66	110	35	585	94	99	270	203	63	93	232	31	408	42	59	372	269	87	238	69	179	75	47	558	627	867	765	819	706	793	925	781	737	749	741	558	471	640	297	389									
11	Число полученных открепительных  удостоверений	666	3	1	3	6	15	13	3	3	10	15	6	6	6	5	12	0	22	3	10	9	3	3	3	17	6	6	3	8	9	3	0	0	10	3	3	6	6	3	3	10	3	17	1	0	17	21	3	6	3	23	3	0	20	15	20	25	31	15	22	38	29	15	15	14	10	10	15	9	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	556	3	1	3	6	11	13	3	2	8	15	4	5	1	5	12	0	22	1	10	9	3	3	0	17	2	3	3	8	8	1	0	0	10	0	0	4	2	0	3	10	0	15	0	0	17	21	3	6	3	23	0	0	20	12	15	20	27	11	19	33	25	13	14	11	6	5	12	4	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	312	2	3	1	2	0	1	3	6	1	7	5	3	2	2	4	1	2	2	3	1	2	2	2	5	3	1	1	1	2	0	2	1	4	2	4	1	3	1	3	7	1	0	0	2	2	0	1	1	3	3	2	3	8	13	19	9	16	12	9	22	11	16	9	9	9	15	9	4	6									
14	Число неиспользованных открепительных удостоверений	110	0	0	0	0	4	0	0	1	2	0	2	1	5	0	0	0	0	2	0	0	0	0	3	0	4	3	0	0	1	2	0	0	0	3	3	2	4	3	0	0	3	2	1	0	0	0	0	0	0	0	3	0	0	3	5	5	4	4	3	5	4	2	1	3	4	5	3	5	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	44	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	3	2	2	3	4	3	0	2	3	2	2	0	2	8	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
19	Жириновский Владимир Вольфович	1565	4	12	3	9	18	1	5	12	38	25	10	22	13	6	22	4	15	7	22	11	2	3	9	34	6	8	9	4	51	2	24	3	65	4	16	23	11	4	10	8	2	25	7	5	44	21	7	21	7	13	9	2	47	66	45	39	70	41	58	53	46	45	62	58	47	35	64	36	35									
		7.78%	6.25%	6.28%	7.14%	11.39%	4.81%	3.85%	7.69%	11.11%	9.45%	9.36%	6.94%	10.00%	5.22%	6.06%	13.02%	7.27%	5.28%	8.97%	8.73%	4.42%	4.17%	6.25%	12.16%	8.29%	4.80%	6.56%	17.65%	11.11%	10.74%	3.03%	21.43%	8.57%	10.91%	4.17%	16.00%	8.42%	5.34%	6.35%	10.75%	3.43%	6.45%	6.11%	16.67%	8.47%	11.70%	7.81%	8.05%	8.71%	10.14%	7.18%	12.00%	4.26%	8.27%	10.38%	5.15%	5.08%	8.45%	5.78%	7.22%	5.64%	5.85%	6.06%	8.19%	7.65%	8.35%	7.29%	9.91%	11.96%	8.84%									
20	Зюганов Геннадий Андреевич	3679	8	25	17	22	52	0	29	10	39	59	29	55	25	19	44	3	41	18	50	67	10	3	15	75	8	8	6	6	89	11	6	2	98	7	20	18	10	3	3	26	11	60	8	14	44	49	20	40	5	18	8	0	81	125	232	185	158	175	182	209	155	153	151	161	85	73	123	54	64									
		18.29%	12.50%	13.09%	40.48%	27.85%	13.90%	0.00%	44.62%	9.26%	9.70%	22.10%	20.14%	25.00%	10.04%	19.19%	26.04%	5.45%	14.44%	23.08%	19.84%	26.91%	20.83%	6.25%	20.27%	18.29%	6.40%	6.56%	11.76%	16.67%	18.74%	16.67%	5.36%	5.71%	16.44%	7.29%	20.00%	6.59%	4.85%	4.76%	3.23%	11.16%	35.48%	14.67%	19.05%	23.73%	11.70%	18.22%	22.99%	16.60%	7.25%	9.94%	10.67%	0.00%	14.26%	19.65%	26.58%	24.12%	19.08%	24.68%	22.67%	22.26%	19.72%	20.59%	19.95%	21.24%	15.10%	15.21%	19.04%	17.94%	16.16%									
21	Миронов Сергей Михайлович	652	3	4	1	3	10	0	0	2	12	9	2	8	4	2	9	0	12	1	7	10	1	0	1	17	3	2	1	0	9	2	3	4	20	5	2	5	6	1	2	9	2	9	1	0	5	10	0	9	1	7	1	1	19	24	36	32	33	17	31	35	23	39	17	25	23	14	17	15	14									
		3.24%	4.69%	2.09%	2.38%	3.80%	2.67%	0.00%	0.00%	1.85%	2.99%	3.37%	1.39%	3.64%	1.61%	2.02%	5.33%	0.00%	4.23%	1.28%	2.78%	4.02%	2.08%	0.00%	1.35%	4.15%	2.40%	1.64%	1.96%	0.00%	1.89%	3.03%	2.68%	11.43%	3.36%	5.21%	2.00%	1.83%	2.91%	1.59%	2.15%	3.86%	6.45%	2.20%	2.38%	0.00%	1.33%	3.72%	0.00%	3.73%	1.45%	3.87%	1.33%	2.13%	3.35%	3.77%	4.12%	4.17%	3.99%	2.40%	3.86%	3.73%	2.93%	5.25%	2.25%	3.30%	4.09%	2.92%	2.63%	4.98%	3.54%									
22	Прохоров Михаил Дмитриевич	786	0	28	1	3	13	0	0	1	16	10	4	9	1	4	2	1	9	0	7	12	4	1	3	7	4	2	3	0	13	0	2	0	14	2	8	11	5	0	1	15	0	7	1	0	21	12	4	19	3	6	1	0	29	13	39	35	40	39	32	44	44	22	29	29	17	20	36	9	19									
		3.91%	0.00%	14.66%	2.38%	3.80%	3.48%	0.00%	0.00%	0.93%	3.98%	3.75%	2.78%	4.09%	0.40%	4.04%	1.18%	1.82%	3.17%	0.00%	2.78%	4.82%	8.33%	2.08%	4.05%	1.71%	3.20%	1.64%	5.88%	0.00%	2.74%	0.00%	1.79%	0.00%	2.35%	2.08%	8.00%	4.03%	2.43%	0.00%	1.08%	6.44%	0.00%	1.71%	2.38%	0.00%	5.59%	4.46%	4.60%	7.88%	4.35%	3.31%	1.33%	0.00%	5.11%	2.04%	4.47%	4.56%	4.83%	5.50%	3.99%	4.69%	5.60%	2.96%	3.83%	3.83%	3.02%	4.17%	5.57%	2.99%	4.80%									
23	Путин Владимир Владимирович	13225	48	120	20	41	275	25	31	81	294	160	99	122	206	68	92	46	203	50	164	144	31	40	45	273	104	102	32	26	308	51	75	26	388	76	53	213	171	55	77	174	16	307	25	40	258	177	56	149	53	135	56	44	382	399	515	474	518	434	490	584	513	478	490	468	386	329	400	183	257									
		65.74%	75.00%	62.83%	47.62%	51.90%	73.53%	96.15%	47.69%	75.00%	73.13%	59.93%	68.75%	55.45%	82.73%	68.69%	54.44%	83.64%	71.48%	64.10%	65.08%	57.83%	64.58%	83.33%	60.81%	66.59%	83.20%	83.61%	62.75%	72.22%	64.84%	77.27%	66.96%	74.29%	65.10%	79.17%	53.00%	78.02%	83.01%	87.30%	82.80%	74.68%	51.61%	75.06%	59.52%	67.80%	68.62%	65.80%	64.37%	61.83%	76.81%	74.59%	74.67%	93.62%	67.25%	62.74%	58.99%	61.80%	62.56%	61.21%	61.02%	62.19%	65.27%	64.33%	64.73%	61.74%	68.56%	68.54%	61.92%	60.80%	64.90%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
