Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Татарская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945					
19	. Малышкин Олег Александрович	373	10	6	6	1	3	8	10	10	4	0	21	17	8	14	3	4	9	2	11	3	15	18	4	0	3	21	6	4	1	3	23	10	2	2	25	9	2	5	4	6	5	5	2	5	0	17	9	0	10	1	3	3					
		3.39%	2.51%	6.82%	3.09%	1.49%	5.17%	9.41%	2.48%	18.52%	4.55%	0.00%	4.86%	5.38%	4.12%	4.47%	0.96%	2.58%	3.98%	2.74%	3.38%	2.91%	4.37%	4.75%	3.33%	0.00%	2.38%	4.38%	4.00%	2.84%	1.28%	4.69%	4.51%	9.35%	1.77%	3.64%	3.88%	5.92%	1.43%	1.73%	1.74%	6.98%	5.10%	1.68%	3.03%	0.86%	0.00%	3.37%	2.69%	0.00%	3.91%	1.16%	1.38%	2.80%					
20	. Миронов Сергей Михайлович	50	1	0	0	1	0	0	0	1	0	0	3	0	2	1	0	1	7	0	5	2	1	3	2	1	0	4	0	1	0	0	1	0	0	0	1	1	1	1	2	1	4	0	0	0	0	1	0	0	0	0	1	0					
		0.46%	0.25%	0.00%	0.00%	1.49%	0.00%	0.00%	0.00%	1.85%	0.00%	0.00%	0.69%	0.00%	1.03%	0.32%	0.00%	0.65%	3.10%	0.00%	1.54%	1.94%	0.29%	0.79%	1.67%	1.45%	0.00%	0.84%	0.00%	0.71%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.16%	0.66%	0.71%	0.35%	0.87%	1.16%	4.08%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%					
21	. Путин Владимир Владимирович	6449	228	38	110	43	25	28	274	30	26	86	279	177	70	164	216	62	149	51	195	42	204	181	80	44	77	238	111	104	46	31	269	70	63	37	387	102	44	246	178	48	78	180	23	361	45	326	202	48	158	58	85	32					
		58.69%	57.29%	43.18%	56.70%	64.18%	43.10%	32.94%	67.99%	55.56%	29.55%	76.11%	64.58%	56.01%	36.08%	52.40%	68.79%	40.00%	65.93%	69.86%	60.00%	40.78%	59.48%	47.76%	66.67%	63.77%	61.11%	49.69%	74.00%	73.76%	58.97%	48.44%	52.75%	65.42%	55.75%	67.27%	60.09%	67.11%	31.43%	85.12%	77.39%	55.81%	79.59%	60.61%	34.85%	62.35%	76.27%	64.68%	60.48%	42.86%	61.72%	67.44%	39.17%	29.91%					
22	. Хакамада Ирина Муцуовна	179	5	1	5	2	1	1	6	0	2	1	12	0	4	1	2	3	3	4	5	2	6	8	1	3	8	16	1	2	0	0	4	0	4	1	10	3	2	3	6	1	1	8	3	9	3	8	3	1	2	0	1	1					
		1.63%	1.26%	1.14%	2.58%	2.99%	1.72%	1.18%	1.49%	0.00%	2.27%	0.88%	2.78%	0.00%	2.06%	0.32%	0.64%	1.94%	1.33%	5.48%	1.54%	1.94%	1.75%	2.11%	0.83%	4.35%	6.35%	3.34%	0.67%	1.42%	0.00%	0.00%	0.78%	0.00%	3.54%	1.82%	1.55%	1.97%	1.43%	1.04%	2.61%	1.16%	1.02%	2.69%	4.55%	1.55%	5.08%	1.59%	0.90%	0.89%	0.78%	0.00%	0.46%	0.93%					
23	. Харитонов Николай Михайлович	3492	134	42	59	18	26	40	92	10	51	21	87	103	101	125	83	82	50	14	103	52	114	137	31	18	31	171	26	27	29	27	186	26	41	15	186	34	88	23	36	27	10	85	36	187	11	138	111	59	75	27	117	70					
		31.78%	33.67%	47.73%	30.41%	26.87%	44.83%	47.06%	22.83%	18.52%	57.95%	18.58%	20.14%	32.59%	52.06%	39.94%	26.43%	52.90%	22.12%	19.18%	31.69%	50.49%	33.24%	36.15%	25.83%	26.09%	24.60%	35.70%	17.33%	19.15%	37.18%	42.19%	36.47%	24.30%	36.28%	27.27%	28.88%	22.37%	62.86%	7.96%	15.65%	31.40%	10.20%	28.62%	54.55%	32.30%	18.64%	27.38%	33.23%	52.68%	29.30%	31.40%	53.92%	65.42%					
																																																											
24	Против всех	139	8	0	9	2	1	2	5	0	2	3	12	3	0	3	6	1	3	2	1	2	0	11	0	2	3	7	0	0	1	1	5	0	1	0	8	1	0	7	1	1	0	6	0	3	0	7	3	2	1	0	3	0					
		1.26%	2.01%	0.00%	4.64%	2.99%	1.72%	2.35%	1.24%	0.00%	2.27%	2.65%	2.78%	0.95%	0.00%	0.96%	1.91%	0.65%	1.33%	2.74%	0.31%	1.94%	0.00%	2.90%	0.00%	2.90%	2.38%	1.46%	0.00%	0.00%	1.28%	1.56%	0.98%	0.00%	0.88%	0.00%	1.24%	0.66%	0.00%	2.42%	0.43%	1.16%	0.00%	2.02%	0.00%	0.52%	0.00%	1.39%	0.90%	1.79%	0.39%	0.00%	1.38%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
