Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
"Наименование Избирательной комиссии:    Сочи, Хостинская"																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №4501	УИК №4502	УИК №4503	УИК №4504	УИК №4505	УИК №4506	УИК №4507	УИК №4508	УИК №4509	УИК №4510	УИК №4511	УИК №4512	УИК №4513	УИК №4514	УИК №4515	УИК №4516	УИК №4517	УИК №4518	УИК №4519	УИК №4520	УИК №4521	УИК №4522	УИК №4523	УИК №4524	УИК №4525	УИК №4526	УИК №4527	УИК №4528	УИК №4529	УИК №4530	УИК №4531	УИК №4532	УИК №4533	УИК №4534					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3720	67	75	64	91	74	103	49	165	193	120	176	91	145	76	20	101	79	137	148	40	206	75	93	197	102	39	120	153	132	74	160	155	154	46					
		9.53%	4.10%	6.94%	2.92%	6.62%	9.02%	6.71%	6.45%	15.63%	9.72%	10.80%	14.08%	10.95%	7.76%	5.39%	1.06%	15.26%	13.12%	13.91%	13.27%	5.71%	12.49%	14.37%	14.98%	10.91%	16.50%	12.54%	9.61%	13.82%	14.33%	16.82%	10.28%	9.77%	10.16%	16.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4818	55	95	41	143	100	119	61	173	188	207	210	138	164	98	167	75	104	167	202	38	278	87	122	236	92	56	162	156	183	61	289	249	251	51					
		12.34%	3.37%	8.79%	1.87%	10.40%	12.20%	7.75%	8.03%	16.38%	9.47%	18.63%	16.80%	16.61%	8.77%	6.96%	8.87%	11.33%	17.28%	16.95%	18.12%	5.42%	16.86%	16.67%	19.65%	13.07%	14.89%	18.01%	12.97%	14.09%	19.87%	13.86%	18.56%	15.70%	16.56%	18.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	463	8	6	7	16	11	12	9	18	19	17	16	11	0	1	4	11	7	21	18	2	21	11	10	29	17	4	19	22	24	3	14	24	49	2					
		1.19%	0.49%	0.56%	0.32%	1.16%	1.34%	0.78%	1.18%	1.70%	0.96%	1.53%	1.28%	1.32%	0.00%	0.07%	0.21%	1.66%	1.16%	2.13%	1.61%	0.29%	1.27%	2.11%	1.61%	1.61%	2.75%	1.29%	1.52%	1.99%	2.61%	0.68%	0.90%	1.51%	3.23%	0.73%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6544	85	124	107	168	128	198	100	190	208	221	274	172	239	305	209	165	148	237	215	152	301	118	118	277	157	87	203	256	190	89	339	386	349	29					
		16.77%	5.21%	11.47%	4.88%	12.22%	15.61%	12.89%	13.16%	17.99%	10.47%	19.89%	21.92%	20.70%	12.79%	21.65%	11.10%	24.92%	24.58%	24.06%	19.28%	21.68%	18.25%	22.61%	19.00%	15.35%	25.40%	27.97%	16.25%	23.13%	20.63%	20.23%	21.77%	24.34%	23.02%	10.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1680	25	63	22	64	22	54	24	95	105	82	126	47	16	29	17	45	46	82	87	11	59	47	25	69	32	9	41	53	59	26	57	60	78	3					
		4.30%	1.53%	5.83%	1.00%	4.65%	2.68%	3.52%	3.16%	8.99%	5.29%	7.38%	10.08%	5.66%	0.86%	2.06%	0.90%	6.80%	7.64%	8.32%	7.80%	1.57%	3.58%	9.00%	4.03%	3.82%	5.18%	2.89%	3.28%	4.79%	6.41%	5.91%	3.66%	3.78%	5.15%	1.10%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20711	1326	666	1774	859	456	1034	487	376	1234	453	410	353	1304	872	1432	244	198	311	422	439	738	169	225	962	204	109	677	439	313	169	653	663	604	136					
		53.06%	81.20%	61.61%	80.97%	62.47%	55.61%	67.32%	64.08%	35.61%	62.13%	40.77%	32.80%	42.48%	69.77%	61.89%	76.05%	36.86%	32.89%	31.57%	37.85%	62.62%	44.75%	32.38%	36.23%	53.30%	33.01%	35.05%	54.20%	39.66%	33.98%	38.41%	41.94%	41.80%	39.84%	49.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	269	6	11	8	10	11	7	1	17	10	6	9	8	0	0	9	4	10	10	12	4	15	3	12	18	3	0	10	8	5	5	13	12	10	2					
		0.69%	0.37%	1.02%	0.37%	0.73%	1.34%	0.46%	0.13%	1.61%	0.50%	0.54%	0.72%	0.96%	0.00%	0.00%	0.48%	0.60%	1.66%	1.02%	1.08%	0.57%	0.91%	0.57%	1.93%	0.99%	0.49%	0.00%	0.80%	0.72%	0.54%	1.14%	0.83%	0.76%	0.66%	0.73%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
