Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Зарайская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586					
21	. Путин Владимир Владимирович	15877	382	497	808	325	592	397	389	377	451	548	796	512	1219	990	1231	372	301	600	328	341	679	397	645	482	690	242	279	576	431					
		73.41%	73.04%	70.70%	78.14%	69.15%	76.49%	76.05%	68.01%	70.73%	67.72%	70.62%	74.32%	73.67%	72.73%	74.89%	73.89%	72.66%	82.24%	73.71%	72.89%	66.09%	75.61%	71.92%	77.80%	72.26%	76.67%	75.16%	77.50%	70.94%	68.74%					
22	. Хакамада Ирина Муцуовна	481	14	17	32	12	14	9	27	15	14	20	28	30	38	41	38	5	3	15	7	9	14	12	13	4	17	2	10	15	6					
		2.22%	2.68%	2.42%	3.09%	2.55%	1.81%	1.72%	4.72%	2.81%	2.10%	2.58%	2.61%	4.32%	2.27%	3.10%	2.28%	0.98%	0.82%	1.84%	1.56%	1.74%	1.56%	2.17%	1.57%	0.60%	1.89%	0.62%	2.78%	1.85%	0.96%					
23	. Харитонов Николай Михайлович	3209	73	115	114	71	99	83	100	81	133	129	157	94	217	156	210	96	35	135	73	112	109	112	89	122	127	49	36	147	135					
		14.84%	13.96%	16.36%	11.03%	15.11%	12.79%	15.90%	17.48%	15.20%	19.97%	16.62%	14.66%	13.53%	12.95%	11.80%	12.61%	18.75%	9.56%	16.58%	16.22%	21.71%	12.14%	20.29%	10.74%	18.29%	14.11%	15.22%	10.00%	18.10%	21.53%					
																																				
24	Против всех	608	11	24	24	12	24	10	7	15	23	23	27	25	63	54	58	10	5	19	8	12	35	4	27	21	17	7	8	25	10					
		2.81%	2.10%	3.41%	2.32%	2.55%	3.10%	1.92%	1.22%	2.81%	3.45%	2.96%	2.52%	3.60%	3.76%	4.08%	3.48%	1.95%	1.37%	2.33%	1.78%	2.33%	3.90%	0.72%	3.26%	3.15%	1.89%	2.17%	2.22%	3.08%	1.59%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
