Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Торжокская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	295	5	5	10	5	5	10	20	10	5	5	5	5	20	5	5	5	5	5	5	5	5	5	10	10	10	10	10	20	5	5	5	5	5	5	5	5	10	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	72	0	0	4	0	1	2	1	10	2	0	1	0	3	0	4	0	1	0	2	1	0	0	2	7	0	4	2	5	2	4	0	0	2	0	1	2	5	0	0	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	176	2	2	7	1	2	4	1	6	51	1	3	1	14	2	10	0	2	1	2	2	2	2	3	1	4	2	2	7	8	3	5	3	3	0	4	2	5	1	1	3	1					
14	Число погашенных открепительных удостоверений	223	5	5	6	5	4	8	19	0	3	5	4	5	17	5	1	5	4	5	3	4	5	5	8	3	10	6	8	15	3	1	5	5	3	5	4	3	5	5	5	3	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	211	3	3	6	2	7	5	4	5	3	1	2	4	8	1	4	0	4	1	9	5	0	4	5	13	1	4	8	15	9	5	13	9	8	3	5	5	11	2	2	2	10					
		1.95%	1.78%	2.06%	2.07%	1.68%	3.08%	1.67%	1.39%	0.85%	1.09%	1.02%	1.42%	3.00%	1.32%	0.55%	1.12%	0.0%	2.79%	0.66%	3.09%	1.87%	0.0%	2.77%	1.71%	3.46%	0.45%	1.23%	1.94%	1.64%	3.58%	2.15%	4.88%	3.15%	2.73%	2.60%	2.00%	1.56%	3.57%	1.17%	1.03%	0.92%	4.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	124	1	4	1	1	0	3	5	8	5	2	1	3	4	2	2	0	1	1	1	3	0	1	4	6	5	3	3	21	6	3	3	4	3	0	1	3	2	5	1	2	0					
		1.14%	0.59%	2.75%	0.34%	0.84%	0.0%	1.00%	1.74%	1.36%	1.82%	2.04%	0.71%	2.25%	0.66%	1.10%	0.56%	0.0%	0.69%	0.66%	0.34%	1.12%	0.0%	0.69%	1.37%	1.6%	2.25%	0.92%	0.72%	2.29%	2.39%	1.29%	1.12%	1.40%	1.02%	0.0%	0.40%	0.93%	0.64%	2.94%	0.51%	0.92%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	257	2	3	2	3	8	8	4	20	10	6	3	3	7	0	7	5	0	6	6	0	2	1	3	21	3	7	8	6	12	5	10	6	14	4	10	3	11	4	9	9	6					
		2.37%	1.19%	2.06%	0.69%	2.52%	3.52%	2.68%	1.39%	3.40%	3.64%	6.12%	2.14%	2.25%	1.15%	0.0%	1.96%	5.81%	0.0%	3.97%	2.06%	0.0%	1.53%	0.69%	1.03%	5.6%	1.35%	2.15%	1.94%	0.65%	4.78%	2.15%	3.75%	2.10%	4.79%	3.47%	4.01%	0.93%	3.57%	2.35%	4.63%	4.16%	2.46%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	173	1	2	7	1	4	5	1	15	3	6	4	2	12	2	5	2	0	7	4	3	2	2	4	8	3	1	6	10	2	6	2	3	5	2	5	8	4	5	4	0	5					
		1.60%	0.59%	1.37%	2.42%	0.84%	1.76%	1.67%	0.34%	2.55%	1.09%	6.12%	2.85%	1.50%	1.98%	1.10%	1.40%	2.32%	0.0%	4.63%	1.37%	1.12%	1.53%	1.38%	1.37%	2.13%	1.35%	0.30%	1.45%	1.09%	0.79%	2.58%	0.75%	1.05%	1.71%	1.73%	2.00%	2.5%	1.29%	2.94%	2.06%	0.0%	2.05%					
22	"5. ""За Русь Святую"""	87	0	0	2	3	0	0	2	7	2	2	1	2	2	1	2	0	0	3	0	0	1	0	2	4	3	3	4	4	0	2	1	1	2	1	5	1	16	7	1	0	0					
		0.80%	0.0%	0.0%	0.69%	2.52%	0.0%	0.0%	0.69%	1.19%	0.72%	2.04%	0.71%	1.50%	0.33%	0.55%	0.56%	0.0%	0.0%	1.98%	0.0%	0.0%	0.76%	0.0%	0.68%	1.06%	1.35%	0.92%	0.97%	0.43%	0.0%	0.86%	0.37%	0.35%	0.68%	0.86%	2.00%	0.31%	5.19%	4.11%	0.51%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	0	0	2	1	0	1	0	0	3	0	0	1	5	0	3	3	0	1	1	2	0	0	0	1	2	0	3	0	1	0	0	0	2	0	1	0	0	1	0	1	1					
		0.33%	0.0%	0.0%	0.69%	0.84%	0.0%	0.33%	0.0%	0.0%	1.09%	0.0%	0.0%	0.75%	0.82%	0.0%	0.84%	3.48%	0.0%	0.66%	0.34%	0.75%	0.0%	0.0%	0.0%	0.26%	0.90%	0.0%	0.72%	0.0%	0.39%	0.0%	0.0%	0.0%	0.68%	0.0%	0.40%	0.0%	0.0%	0.58%	0.0%	0.46%	0.41%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	1	1	1	0	0	1	0	5	3	0	0	1	2	0	4	0	1	5	2	1	0	0	0	3	2	2	3	8	0	0	4	3	3	0	1	1	5	0	0	2	2					
		0.62%	0.59%	0.68%	0.34%	0.0%	0.0%	0.33%	0.0%	0.85%	1.09%	0.0%	0.0%	0.75%	0.33%	0.0%	1.12%	0.0%	0.69%	3.31%	0.68%	0.37%	0.0%	0.0%	0.0%	0.8%	0.90%	0.61%	0.72%	0.87%	0.0%	0.0%	1.50%	1.05%	1.02%	0.0%	0.40%	0.31%	1.62%	0.0%	0.0%	0.92%	0.82%					
25	"8. ""Народно-республиканская партия России"""	25	0	1	0	0	1	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	1	0	0	2	3	3	0	0	2	0	0	0	1	0	1	1	2	1	0	0	0					
		0.23%	0.0%	0.68%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.0%	0.33%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.53%	1.35%	0.92%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.34%	0.0%	0.40%	0.31%	0.64%	0.58%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	0	1	0	1	1	1	1	3	4	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	1	1	1	0	1	0	0	3	1	3	0	4	1	0	0	0					
		0.31%	0.0%	0.68%	0.0%	0.84%	0.44%	0.33%	0.34%	0.51%	1.45%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.69%	1.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.30%	0.24%	0.10%	0.0%	0.43%	0.0%	0.0%	1.02%	0.86%	1.20%	0.0%	1.29%	0.58%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1349	16	11	19	8	14	12	28	36	14	10	25	26	40	50	28	6	9	7	40	24	30	18	17	36	36	37	40	324	26	34	21	45	39	32	37	39	10	24	9	41	31					
		12.49%	9.52%	7.58%	6.57%	6.72%	6.16%	4.02%	9.75%	6.13%	5.10%	10.20%	17.85%	19.54%	6.60%	27.62%	7.84%	6.97%	6.29%	4.63%	13.74%	9.02%	23.07%	12.5%	5.84%	9.6%	16.21%	11.38%	9.70%	35.44%	10.35%	14.65%	7.89%	15.78%	13.35%	27.82%	14.85%	12.18%	3.24%	14.11%	4.63%	18.98%	12.75%					
28	"11. ""Истинные патриоты России"""	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	1	0	0	1	0	1	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.35%	0.0%	0.86%	0.0%	0.0%	0.32%	0.0%	0.51%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	155	3	6	7	2	2	2	3	8	3	1	4	0	10	5	5	0	2	4	1	4	3	3	5	4	3	2	11	11	8	6	1	2	4	3	1	1	9	2	1	1	2					
		1.43%	1.78%	4.13%	2.42%	1.68%	0.88%	0.67%	1.04%	1.36%	1.09%	1.02%	2.85%	0.0%	1.65%	2.76%	1.40%	0.0%	1.39%	2.64%	0.34%	1.50%	2.30%	2.08%	1.71%	1.06%	1.35%	0.61%	2.66%	1.20%	3.18%	2.58%	0.37%	0.70%	1.36%	2.60%	0.40%	0.31%	2.92%	1.17%	0.51%	0.46%	0.82%					
30	"13. ""Демократическая партия России"""	29	0	2	0	0	2	2	1	1	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	1	1	1	1	4	0	1	1	2	2	0	0	0	1	1	0	0	0					
		0.26%	0.0%	1.37%	0.0%	0.0%	0.88%	0.67%	0.34%	0.17%	0.36%	0.0%	0.0%	0.0%	0.16%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.26%	0.45%	0.30%	0.24%	0.43%	0.0%	0.43%	0.37%	0.70%	0.68%	0.0%	0.0%	0.0%	0.32%	0.58%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	2	1	0	0	3	0	1	1	2	0	0	1	0	3	0	1	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.28%	0.0%	0.0%	0.0%	0.34%	0.0%	0.76%	0.0%	0.0%	0.53%	0.45%	0.0%	0.0%	0.32%	0.0%	0.43%	0.37%	0.70%	0.0%	0.0%	0.40%	0.0%	0.97%	0.0%	0.51%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	1.16%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.30%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.34%	0.0%	0.0%	0.31%	0.32%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	595	10	13	32	4	11	18	21	21	36	4	6	5	14	2	16	3	4	5	12	5	7	5	11	31	20	22	25	61	28	13	15	12	12	10	12	11	16	14	5	11	12					
		5.50%	5.95%	8.96%	11.07%	3.36%	4.84%	6.04%	7.31%	3.57%	13.13%	4.08%	4.28%	3.75%	2.31%	1.10%	4.48%	3.48%	2.79%	3.31%	4.12%	1.87%	5.38%	3.47%	3.78%	8.26%	9.00%	6.76%	6.06%	6.67%	11.15%	5.60%	5.63%	4.21%	4.10%	8.69%	4.81%	3.43%	5.19%	8.23%	2.57%	5.09%	4.93%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	1	0	1	0	2	1	1	1	1	0	1	0	2	1	4	0	1	0	0	0	1	0	1	1	1	2	3	3	2	1	1	5	1	0	1	0	2	0	0	0	1					
		0.39%	0.59%	0.0%	0.34%	0.0%	0.88%	0.33%	0.34%	0.17%	0.36%	0.0%	0.71%	0.0%	0.33%	0.55%	1.12%	0.0%	0.69%	0.0%	0.0%	0.0%	0.76%	0.0%	0.34%	0.26%	0.45%	0.61%	0.72%	0.32%	0.79%	0.43%	0.37%	1.75%	0.34%	0.0%	0.40%	0.0%	0.64%	0.0%	0.0%	0.0%	0.41%					
35	"18. ""ЛДПР"""	1412	15	11	33	28	32	44	43	110	43	13	17	9	50	34	46	4	31	29	57	20	13	18	28	35	37	55	60	90	20	27	38	25	41	14	43	45	42	22	32	36	22					
		13.07%	8.92%	7.58%	11.41%	23.52%	14.09%	14.76%	14.98%	18.73%	15.69%	13.26%	12.14%	6.76%	8.25%	18.78%	12.88%	4.65%	21.67%	19.20%	19.58%	7.51%	10.0%	12.5%	9.62%	9.33%	16.66%	16.92%	14.56%	9.84%	7.96%	11.63%	14.28%	8.77%	14.04%	12.17%	17.26%	14.06%	13.63%	12.94%	16.49%	16.66%	9.05%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	190	3	9	7	3	3	7	8	10	1	0	3	4	9	1	14	3	4	3	1	5	3	1	3	8	2	7	7	11	7	4	4	5	3	2	5	6	4	4	4	2	0					
		1.75%	1.78%	6.20%	2.42%	2.52%	1.32%	2.34%	2.78%	1.70%	0.36%	0.0%	2.14%	3.00%	1.48%	0.55%	3.92%	3.48%	2.79%	1.98%	0.34%	1.87%	2.30%	0.69%	1.03%	2.13%	0.90%	2.15%	1.69%	1.20%	2.78%	1.72%	1.50%	1.75%	1.02%	1.73%	2.00%	1.87%	1.29%	2.35%	2.06%	0.92%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4393	96	52	134	42	103	150	109	260	106	43	43	53	360	58	175	49	59	61	129	165	54	73	179	103	60	141	148	238	87	66	114	119	93	29	79	152	109	54	88	58	102					
		40.67%	57.14%	35.86%	46.36%	35.29%	45.37%	50.33%	37.97%	44.29%	38.68%	43.87%	30.71%	39.84%	59.40%	32.04%	49.01%	56.97%	41.25%	40.39%	44.32%	62.03%	41.53%	50.69%	61.51%	27.46%	27.02%	43.38%	35.92%	26.03%	34.66%	28.44%	42.85%	41.75%	31.84%	25.21%	31.72%	47.5%	35.38%	31.76%	45.36%	26.85%	41.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	1	1	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	1	0	0	2	1	0	0	0	0	0					
		0.15%	0.59%	0.68%	0.34%	0.0%	0.0%	0.0%	0.0%	0.17%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.45%	0.0%	0.24%	0.0%	0.0%	0.0%	0.37%	0.35%	0.0%	0.0%	0.80%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	1	1	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0					
		0.12%	0.59%	0.68%	0.0%	0.0%	0.0%	0.67%	0.0%	0.17%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.34%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.32%	0.0%	0.0%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1015	11	18	24	15	28	13	43	29	13	4	16	16	50	17	13	7	16	11	14	22	7	13	15	75	23	19	58	44	34	48	24	28	40	10	18	29	37	12	28	39	34					
		9.39%	6.54%	12.41%	8.30%	12.60%	12.33%	4.36%	14.98%	4.94%	4.74%	4.08%	11.42%	12.03%	8.25%	9.39%	3.64%	8.13%	11.18%	7.28%	4.81%	8.27%	5.38%	9.02%	5.15%	20.0%	10.36%	5.84%	14.07%	4.81%	13.54%	20.68%	9.02%	9.82%	13.69%	8.69%	7.22%	9.06%	12.01%	7.05%	14.43%	18.05%	13.99%					
																																																
41	Против всех	366	2	6	9	5	5	19	8	34	15	2	8	3	12	6	17	2	6	2	10	2	4	4	4	16	2	8	12	39	5	4	6	9	14	3	13	7	10	8	6	9	10					
		3.38%	1.19%	4.13%	3.11%	4.20%	2.20%	6.37%	2.78%	5.79%	5.47%	2.04%	5.71%	2.25%	1.98%	3.31%	4.76%	2.32%	4.19%	1.32%	3.43%	0.75%	3.07%	2.77%	1.37%	4.26%	0.90%	2.46%	2.91%	4.26%	1.99%	1.72%	2.25%	3.15%	4.79%	2.60%	5.22%	2.18%	3.24%	4.70%	3.09%	4.16%	4.11%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
