Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Петровск-Забайкальская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128					
		0.53%	0.72%	1.10%	0.40%	2.45%	0.76%	0.14%	1.36%	0.26%	0.61%	0.49%	0.91%	0.18%	0.82%	0.43%	0.15%	0.16%	0.00%	0.30%	0.78%	0.32%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
