Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Алтайская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163					
18	. Глазьев Сергей Юрьевич	682	60	63	49	39	40	37	16	35	62	123	7	3	21	4	15	5	17	8	12	9	10	13	18	16					
		5.83%	7.49%	8.95%	7.28%	7.49%	7.05%	5.65%	4.16%	5.15%	5.73%	14.91%	2.07%	2.86%	3.43%	2.60%	2.61%	2.16%	7.59%	4.97%	8.96%	2.21%	1.97%	2.58%	2.67%	9.41%					
19	. Малышкин Олег Александрович	416	31	21	19	17	23	17	26	39	0	30	8	2	7	6	19	10	11	21	5	20	27	16	32	9					
		3.56%	3.87%	2.98%	2.82%	3.26%	4.06%	2.60%	6.75%	5.74%	0.00%	3.64%	2.37%	1.90%	1.14%	3.90%	3.31%	4.31%	4.91%	13.04%	3.73%	4.90%	5.33%	3.17%	4.74%	5.29%					
20	. Миронов Сергей Михайлович	104	16	9	1	1	3	7	2	7	3	20	1	0	8	5	3	1	1	3	1	2	3	1	5	1					
		0.89%	2.00%	1.28%	0.15%	0.19%	0.53%	1.07%	0.52%	1.03%	0.28%	2.42%	0.30%	0.00%	1.31%	3.25%	0.52%	0.43%	0.45%	1.86%	0.75%	0.49%	0.59%	0.20%	0.74%	0.59%					
21	. Путин Владимир Владимирович	6978	441	384	372	296	352	366	262	307	800	453	259	54	357	114	386	181	147	67	35	187	333	314	421	90					
		59.69%	55.06%	54.55%	55.27%	56.81%	62.08%	55.88%	68.05%	45.21%	73.94%	54.91%	76.63%	51.43%	58.33%	74.03%	67.25%	78.02%	65.62%	41.61%	26.12%	45.83%	65.68%	62.30%	62.37%	52.94%					
22	. Хакамада Ирина Муцуовна	365	22	23	24	15	14	23	17	23	26	48	8	3	52	1	13	2	8	1	2	9	9	9	11	2					
		3.12%	2.75%	3.27%	3.57%	2.88%	2.47%	3.51%	4.42%	3.39%	2.40%	5.82%	2.37%	2.86%	8.50%	0.65%	2.26%	0.86%	3.57%	0.62%	1.49%	2.21%	1.78%	1.79%	1.63%	1.18%					
23	. Харитонов Николай Михайлович	2642	187	157	170	125	104	181	49	237	130	97	47	39	155	20	125	29	33	50	68	167	116	140	164	52					
		22.60%	23.35%	22.30%	25.26%	23.99%	18.34%	27.63%	12.73%	34.90%	12.01%	11.76%	13.91%	37.14%	25.33%	12.99%	21.78%	12.50%	14.73%	31.06%	50.75%	40.93%	22.88%	27.78%	24.30%	30.59%					
																															
24	Против всех	412	36	47	32	28	31	19	9	28	48	47	7	2	3	3	13	3	3	11	6	7	6	7	16	0					
		3.52%	4.49%	6.68%	4.75%	5.37%	5.47%	2.90%	2.34%	4.12%	4.44%	5.70%	2.07%	1.90%	0.49%	1.95%	2.26%	1.29%	1.34%	6.83%	4.48%	1.72%	1.18%	1.39%	2.37%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
