Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Викуловская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223					
		0.07%	0.00%	0.70%	0.00%	1.30%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.28%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	648	26	7	4	11	10	12	114	78	70	34	14	10	40	3	2	15	22	2	6	6	2	4	33	7	7	3	4	43	4	15	0	1	6	26	3	4					
		5.32%	5.98%	4.93%	5.63%	7.14%	3.68%	4.18%	7.59%	7.37%	5.75%	2.58%	8.14%	3.37%	10.61%	3.33%	4.26%	2.23%	4.27%	1.55%	5.41%	2.06%	2.11%	8.51%	5.73%	4.73%	1.82%	3.23%	5.63%	19.46%	3.31%	4.63%	0.00%	1.09%	3.90%	7.28%	2.44%	3.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	2	1	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0					
		0.12%	0.46%	0.70%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	1	0	0	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	1.41%	0.00%	0.00%	0.35%	0.13%	0.09%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	2.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	967	13	14	8	29	17	23	135	121	86	66	31	25	23	5	8	13	21	15	19	22	12	1	95	11	27	10	5	22	10	10	7	5	5	32	9	12					
		7.94%	2.99%	9.86%	11.27%	18.83%	6.25%	8.01%	8.99%	11.43%	7.07%	5.02%	18.02%	8.42%	6.10%	5.56%	17.02%	1.93%	4.08%	11.63%	17.12%	7.56%	12.63%	2.13%	16.49%	7.43%	7.01%	10.75%	7.04%	9.95%	8.26%	3.09%	7.87%	5.43%	3.25%	8.96%	7.32%	9.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	246	6	3	0	0	7	6	81	2	31	5	10	5	14	1	1	3	3	1	4	1	0	1	12	1	6	1	1	7	4	10	2	3	1	7	4	2					
		2.02%	1.38%	2.11%	0.00%	0.00%	2.57%	2.09%	5.39%	0.19%	2.55%	0.38%	5.81%	1.68%	3.71%	1.11%	2.13%	0.45%	0.58%	0.78%	3.60%	0.34%	0.00%	2.13%	2.08%	0.68%	1.56%	1.08%	1.41%	3.17%	3.31%	3.09%	2.25%	3.26%	0.65%	1.96%	3.25%	1.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	1	2	1	1	2	0	10	1	3	2	0	1	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	4	0	1	1	0	0	4	1	1					
		0.34%	0.23%	1.41%	1.41%	0.65%	0.74%	0.00%	0.67%	0.09%	0.25%	0.15%	0.00%	0.34%	0.53%	0.00%	0.00%	0.00%	0.19%	0.00%	1.80%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.81%	0.00%	0.31%	1.12%	0.00%	0.00%	1.12%	0.81%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9980	374	108	55	101	218	242	1104	828	1002	1200	115	248	291	80	35	640	464	110	75	260	79	40	421	126	327	75	59	130	102	283	77	80	142	280	105	104					
		81.94%	85.98%	76.06%	77.46%	65.58%	80.15%	84.32%	73.50%	78.19%	82.33%	91.19%	66.86%	83.50%	77.19%	88.89%	74.47%	94.96%	90.10%	85.27%	67.57%	89.35%	83.16%	85.11%	73.09%	85.14%	84.94%	80.65%	83.10%	58.82%	84.30%	87.35%	86.52%	86.96%	92.21%	78.43%	85.37%	83.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	1	0	0	0	1	0	7	1	1	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0					
		0.17%	0.23%	0.00%	0.00%	0.00%	0.37%	0.00%	0.47%	0.09%	0.08%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.41%	0.45%	0.00%	0.00%	0.00%	1.09%	0.00%	0.28%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
