Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Кайбицкая																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.72%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	176	1	16	4	5	0	2	1	11	2	0	2	4	5	5	22	8	1	0	1	2	37	1	0	2	3	11	5	0	8	1	3	3	8	0	2					
		1.62%	0.37%	3.27%	1.86%	1.62%	0.00%	0.52%	0.53%	2.99%	1.18%	0.00%	0.92%	0.85%	1.34%	1.45%	3.67%	2.22%	0.61%	0.00%	0.70%	0.65%	3.31%	0.59%	0.00%	1.14%	1.49%	2.04%	3.36%	0.00%	1.94%	0.86%	1.01%	0.53%	1.88%	0.00%	1.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0					
		0.06%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.24%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	46	1	1	0	3	0	3	2	1	0	0	0	1	0	1	3	0	0	0	0	0	5	0	1	2	0	3	7	0	3	1	1	3	2	0	2					
		0.42%	0.37%	0.20%	0.00%	0.97%	0.00%	0.78%	1.05%	0.27%	0.00%	0.00%	0.00%	0.21%	0.00%	0.29%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.65%	1.14%	0.00%	0.56%	4.70%	0.00%	0.73%	0.86%	0.34%	0.53%	0.47%	0.00%	1.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	42	0	1	0	5	0	2	1	1	0	1	1	0	1	4	3	0	0	0	0	0	5	0	0	2	3	1	1	0	6	0	1	2	1	0	0					
		0.39%	0.00%	0.20%	0.00%	1.62%	0.00%	0.52%	0.53%	0.27%	0.00%	0.21%	0.46%	0.00%	0.27%	1.16%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	1.14%	1.49%	0.19%	0.67%	0.00%	1.45%	0.00%	0.34%	0.35%	0.24%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	20	1	1	2	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	4	0	0	0	0	1	5	1	0	0	0	0	0	0	0					
		0.18%	0.37%	0.20%	0.93%	0.00%	0.00%	0.26%	0.00%	0.27%	0.00%	0.00%	0.00%	0.21%	0.27%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.19%	3.36%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10424	264	462	208	286	128	376	186	350	168	474	215	458	365	332	549	341	161	122	140	306	1047	168	153	167	195	513	128	138	387	114	286	552	412	139	134					
		96.14%	98.51%	94.29%	96.74%	92.56%	10.00%	97.41%	97.89%	95.11%	98.82%	98.96%	98.62%	97.86%	97.86%	96.51%	91.65%	94.46%	98.17%	10.00%	98.59%	99.03%	93.73%	99.41%	99.35%	95.43%	97.01%	95.35%	85.91%	99.28%	93.70%	98.28%	96.30%	97.18%	96.94%	10.00%	96.40%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	11	0	0	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.10%	0.00%	0.00%	0.47%	0.32%	0.00%	0.52%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
