13	Число избирателей, проголосовавших по открепительным удостоверениям	892	20	19	19	19	81	28	15	15	31	70	26	13	25	21	25	10	23	9	20	19	11	12	11	10	9	31	13	21	4	2	3	40	35	2	3	1	2	3	9	13	4	6	11	2	1	7	4	4	10	8	8	12	3	5	2	1	4	5	6	4	3	20	6	4	3	6									
14	Число неиспользованных открепительных удостоверений	89	3	2	1	3	3	0	0	5	0	3	0	1	3	1	0	1	8	3	1	0	5	3	0	2	1	0	0	0	0	0	0	7	1	12	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	3	1	0	1	1	2	1	0	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	264	5	7	3	2	0	4	5	3	7	1	1	0	1	0	1	5	5	5	2	2	1	1	3	1	0	6	2	1	5	10	2	4	3	18	29	46	0	0	3	1	0	22	1	12	0	8	1	4	0	0	2	2	2	1	2	3	5	1	0	0	1	1	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	2013	34	58	44	46	14	61	39	35	53	33	38	17	59	13	48	89	44	55	37	46	51	32	43	41	49	67	42	42	30	8	9	29	53	18	9	17	9	23	30	15	17	9	20	30	24	5	15	14	23	13	14	55	12	16	23	10	20	17	37	27	13	44	14	14	27	20									
		6.61%	7.54%	5.74%	7.27%	6.86%	4.22%	7.45%	6.40%	4.81%	5.60%	3.91%	7.12%	6.83%	6.03%	3.90%	5.46%	10.02%	6.27%	6.60%	5.39%	6.53%	8.98%	4.98%	6.73%	6.27%	7.57%	6.03%	5.23%	8.19%	6.68%	2.92%	3.27%	6.58%	9.06%	4.77%	7.20%	5.43%	5.00%	14.74%	5.56%	4.73%	5.84%	5.06%	5.48%	7.06%	10.00%	6.02%	7.43%	4.49%	5.60%	6.07%	5.22%	8.83%	6.59%	8.79%	6.55%	6.49%	8.23%	9.14%	11.46%	8.06%	9.42%	11.31%	7.00%	5.91%	9.85%	8.30%									
20	Зюганов Геннадий Андреевич	6780	120	230	123	166	63	212	146	221	295	205	132	73	207	79	247	211	171	155	212	170	139	148	142	136	154	222	185	112	55	104	40	84	145	54	26	50	32	31	104	66	36	21	62	88	39	7	39	48	70	27	55	112	36	37	54	36	63	40	94	80	23	65	60	28	55	38									
		22.26%	26.61%	22.77%	20.33%	24.74%	18.98%	25.89%	23.97%	30.40%	31.15%	24.29%	24.72%	29.32%	21.14%	23.72%	28.10%	23.76%	24.36%	18.61%	30.86%	24.15%	24.47%	23.02%	22.22%	20.80%	23.80%	19.96%	23.04%	21.83%	12.25%	37.96%	14.55%	19.05%	24.79%	14.32%	20.80%	15.97%	17.78%	19.87%	19.26%	20.82%	12.37%	11.80%	16.99%	20.71%	16.25%	8.43%	19.31%	15.38%	17.03%	12.62%	20.52%	17.98%	19.78%	20.33%	15.38%	23.38%	25.93%	21.51%	29.10%	23.88%	16.67%	16.71%	30.00%	11.81%	20.07%	15.77%									
21	Миронов Сергей Михайлович	1015	21	36	23	19	12	33	22	26	33	24	19	3	28	9	33	24	28	36	21	35	20	22	17	18	22	30	32	23	46	10	2	9	22	7	5	15	8	5	17	13	4	5	7	13	3	5	3	6	13	3	14	22	3	6	11	4	4	4	10	9	3	11	5	5	10	4									
		3.33%	4.66%	3.56%	3.80%	2.83%	3.61%	4.03%	3.61%	3.58%	3.48%	2.84%	3.56%	1.20%	2.86%	2.70%	3.75%	2.70%	3.99%	4.32%	3.06%	4.97%	3.52%	3.42%	2.66%	2.75%	3.40%	2.70%	3.99%	4.48%	10.24%	3.65%	0.73%	2.04%	3.76%	1.86%	4.00%	4.79%	4.44%	3.21%	3.15%	4.10%	1.37%	2.81%	1.92%	3.06%	1.25%	6.02%	1.49%	1.92%	3.16%	1.40%	5.22%	3.53%	1.65%	3.30%	3.13%	2.60%	1.65%	2.15%	3.10%	2.69%	2.17%	2.83%	2.50%	2.11%	3.65%	1.66%									
22	Прохоров Михаил Дмитриевич	1299	20	62	28	25	19	48	37	43	41	40	41	18	42	15	30	40	39	39	39	37	36	15	20	24	22	43	33	26	53	7	2	17	21	8	1	8	6	3	17	15	5	0	9	22	4	2	3	10	13	5	13	23	10	3	14	4	7	7	8	11	11	13	2	7	5	8									
		4.26%	4.43%	6.14%	4.63%	3.73%	5.72%	5.86%	6.08%	5.91%	4.33%	4.74%	7.68%	7.23%	4.29%	4.50%	3.41%	4.50%	5.56%	4.68%	5.68%	5.26%	6.34%	2.33%	3.13%	3.67%	3.40%	3.87%	4.11%	5.07%	11.80%	2.55%	0.73%	3.85%	3.59%	2.12%	0.80%	2.56%	3.33%	1.92%	3.15%	4.73%	1.72%	0.00%	2.47%	5.18%	1.67%	2.41%	1.49%	3.21%	3.16%	2.34%	4.85%	3.69%	5.49%	1.65%	3.99%	2.60%	2.88%	3.76%	2.48%	3.28%	7.97%	3.34%	1.00%	2.95%	1.82%	3.32%									
23	Путин Владимир Владимирович	19026	252	615	380	409	217	459	357	396	517	533	298	134	638	203	509	513	413	540	368	410	310	418	412	429	392	738	473	300	262	142	221	301	336	287	83	221	125	94	361	206	229	143	260	267	170	64	139	234	283	166	168	407	120	119	248	100	149	117	174	208	88	255	119	183	175	169									
		62.46%	55.88%	60.89%	62.81%	60.95%	65.36%	56.04%	58.62%	54.47%	54.59%	63.15%	55.81%	53.82%	65.17%	60.96%	57.91%	57.77%	58.83%	64.83%	53.57%	58.24%	54.58%	65.01%	64.48%	65.60%	60.59%	66.37%	58.90%	58.48%	58.35%	51.82%	80.36%	68.25%	57.44%	76.13%	66.40%	70.61%	69.44%	60.26%	66.85%	64.98%	78.69%	80.34%	71.23%	62.82%	70.83%	77.11%	68.81%	75.00%	68.86%	77.57%	62.69%	65.33%	65.93%	65.38%	70.66%	64.94%	61.32%	62.90%	53.87%	62.09%	63.77%	65.55%	59.50%	77.22%	63.87%	70.12%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
