7	Число избирательных бюллетеней в переносных ящиках для голосования	542	40	19	26	11	18	17	19	4	19	15	19	23	19	42	27	37	22	34	24	17	21	32	29	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	35418	1488	1128	1334	1472	1534	1316	1543	1778	1147	1637	1713	1363	1603	963	1437	1604	1597	1564	1484	1224	1456	1548	1147	1137	106	131	58	71	22	21	26	23	20	22	19	17	17	17	20	21	18	20	19	19	19	17	17	17	20	18	14	13	18	15	15	15	16	15	15	14	10	10	11	12	14	13	13	13	12	9	8	9	11	29	21	23	21	17					
9	Число недействительных избирательных бюллетеней	471	14	20	13	20	21	11	22	32	12	35	13	19	22	10	17	13	24	17	12	20	21	29	15	17	0	1	0	2	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	2	2	0					
10	Число действительных избирательных бюллетеней	35489	1514	1127	1347	1463	1531	1322	1540	1750	1154	1617	1719	1367	1600	995	1447	1628	1595	1581	1496	1221	1456	1551	1161	1128	106	130	58	69	21	20	26	23	20	21	19	17	16	17	19	21	17	20	19	19	18	17	17	17	20	18	14	13	18	15	15	14	16	14	15	12	10	10	11	12	14	13	12	13	12	9	6	9	11	29	20	21	19	17					
11	Число полученных открепительных  удостоверений	961	50	30	40	40	40	40	40	61	30	30	40	40	40	40	40	40	40	40	40	40	40	40	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	646	46	26	33	34	34	17	15	52	20	22	29	31	29	15	16	30	32	28	27	18	25	24	26	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	668	15	30	42	31	42	24	20	27	25	41	20	30	30	20	19	18	16	18	24	24	21	48	11	44	0	15	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	315	4	4	7	6	6	23	25	9	10	8	11	9	11	25	24	10	8	12	13	22	15	16	14	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	19	1	0	1	1	0	1	2	0	0	1	2	1	6	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	6	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																					
18	Богданов Андрей Владимирович	931	29	28	43	47	43	37	42	70	31	43	42	36	38	16	31	51	44	34	33	30	32	35	19	33	3	1	2	0	2	0	4	0	1	2	3	1	1	0	1	1	0	1	1	1	3	0	0	0	0	1	0	0	1	3	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1					
		2.59%	1.90%	2.44%	3.16%	3.17%	2.77%	2.78%	2.69%	3.93%	2.66%	2.60%	2.42%	2.60%	2.34%	1.59%	2.12%	3.11%	2.72%	2.13%	2.19%	2.42%	2.17%	2.22%	1.62%	2.88%	2.83%	0.76%	3.45%	0.00%	9.09%	0.00%	15.38%	0.00%	5.00%	9.09%	15.79%	5.88%	5.88%	0.00%	5.00%	4.76%	0.00%	5.00%	5.26%	5.26%	15.79%	0.00%	0.00%	0.00%	0.00%	5.56%	0.00%	0.00%	5.56%	20.00%	0.00%	6.67%	6.25%	6.67%	0.00%	0.00%	0.00%	10.00%	9.09%	0.00%	7.14%	0.00%	0.00%	0.00%	0.00%	0.00%	12.50%	0.00%	0.00%	3.45%	0.00%	8.70%	0.00%	5.88%					
19	Жириновский Владимир Вольфович	4411	189	133	177	166	215	147	201	244	140	211	212	180	203	129	183	156	174	190	169	146	190	153	160	126	14	6	13	21	8	6	7	9	5	4	2	3	3	4	3	3	1	3	0	3	4	3	6	3	4	1	4	2	4	1	9	1	3	4	2	3	0	2	5	0	4	0	5	1	6	2	2	3	3	2	2	5	1	2					
		12.27%	12.37%	11.60%	13.01%	11.19%	13.85%	11.03%	12.87%	13.69%	12.01%	12.77%	12.24%	12.99%	12.52%	12.84%	12.50%	9.51%	10.75%	11.89%	11.21%	11.76%	12.86%	9.68%	13.61%	11.00%	13.21%	4.58%	22.41%	29.58%	36.36%	28.57%	26.92%	39.13%	25.00%	18.18%	10.53%	17.65%	17.65%	23.53%	15.00%	14.29%	5.56%	15.00%	0.00%	15.79%	21.05%	17.65%	35.29%	17.65%	20.00%	5.56%	28.57%	15.38%	22.22%	6.67%	60.00%	6.67%	18.75%	26.67%	13.33%	21.43%	0.00%	20.00%	45.45%	0.00%	28.57%	0.00%	38.46%	7.69%	50.00%	22.22%	25.00%	33.33%	27.27%	6.90%	9.52%	21.74%	4.76%	11.76%					
20	Зюганов Геннадий Андреевич	7452	298	201	245	322	250	283	292	225	212	308	385	262	282	189	367	385	384	387	390	279	392	421	253	242	3	44	16	6	2	2	5	1	1	5	4	1	6	5	5	6	2	5	4	0	1	7	0	3	4	1	2	4	3	4	1	3	3	6	1	1	0	4	1	2	0	0	2	3	1	0	0	1	2	4	5	4	1	1					
		20.72%	19.50%	17.52%	18.01%	21.71%	16.11%	21.23%	18.69%	12.63%	18.18%	18.64%	22.23%	18.90%	17.39%	18.81%	25.07%	23.46%	23.72%	24.22%	25.86%	22.48%	26.54%	26.65%	21.51%	21.14%	2.83%	33.59%	27.59%	8.45%	9.09%	9.52%	19.23%	4.35%	5.00%	22.73%	21.05%	5.88%	35.29%	29.41%	25.00%	28.57%	11.11%	25.00%	21.05%	0.00%	5.26%	41.18%	0.00%	17.65%	20.00%	5.56%	14.29%	30.77%	16.67%	26.67%	6.67%	20.00%	18.75%	40.00%	6.67%	7.14%	0.00%	40.00%	9.09%	16.67%	0.00%	0.00%	15.38%	23.08%	8.33%	0.00%	0.00%	11.11%	18.18%	13.79%	23.81%	17.39%	4.76%	5.88%					
21	Медведев Дмитрий Анатольевич	22695	998	765	882	928	1023	855	1005	1211	771	1055	1080	889	1077	661	866	1036	993	970	904	766	842	942	729	727	86	79	27	42	9	12	10	13	13	10	10	12	6	8	10	11	14	11	14	15	10	7	11	11	12	15	8	7	10	7	5	9	9	3	12	8	10	3	4	10	9	13	5	9	5	7	3	5	6	22	13	10	17	13					
		63.11%	65.31%	66.70%	64.85%	62.58%	65.91%	64.14%	64.34%	67.96%	66.12%	63.86%	62.36%	64.14%	66.40%	65.77%	59.15%	63.13%	61.33%	60.70%	59.95%	61.72%	57.01%	59.62%	61.99%	63.49%	81.13%	60.31%	46.55%	59.15%	40.91%	57.14%	38.46%	56.52%	65.00%	45.45%	52.63%	70.59%	35.29%	47.06%	50.00%	52.38%	77.78%	55.00%	73.68%	78.95%	52.63%	41.18%	64.71%	64.71%	60.00%	83.33%	57.14%	53.85%	55.56%	46.67%	33.33%	60.00%	56.25%	20.00%	80.00%	57.14%	100.00%	30.00%	36.36%	83.33%	64.29%	100.00%	38.46%	69.23%	41.67%	77.78%	37.50%	55.56%	54.55%	75.86%	61.90%	43.48%	80.95%	76.47%					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
