Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Грачевская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342					
		0.47%	0.56%	0.70%	0.80%	0.78%	0.48%	0.78%	0.00%	0.36%	0.50%	0.09%	0.00%	0.59%	0.35%	1.66%	0.00%	0.20%	0.00%	0.00%	0.70%					
23	6.Политическая партия «Партия социальной справедливости»	29	1	4	7	1	4	2	0	2	2	0	0	1	1	0	0	4	0	0	0					
		0.19%	0.09%	0.70%	0.70%	0.10%	0.39%	0.17%	0.00%	0.12%	0.20%	0.00%	0.00%	0.07%	0.35%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	855	79	29	73	51	39	72	7	84	55	56	4	68	7	7	92	29	39	3	61					
		5.53%	7.39%	5.04%	7.29%	4.94%	3.78%	6.27%	4.40%	5.11%	5.54%	5.06%	1.29%	5.04%	2.43%	2.90%	6.47%	5.78%	8.14%	2.27%	6.14%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2808	212	124	194	293	237	323	17	276	169	144	82	281	18	34	156	36	63	9	140					
		18.15%	19.83%	21.57%	19.38%	28.39%	22.94%	28.14%	10.69%	16.79%	17.04%	13.01%	26.54%	20.83%	6.25%	14.11%	10.98%	7.17%	13.15%	6.82%	14.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	83	8	3	5	3	6	5	0	8	6	5	3	8	0	3	9	2	2	2	5					
		0.54%	0.75%	0.52%	0.50%	0.29%	0.58%	0.44%	0.00%	0.49%	0.60%	0.45%	0.97%	0.59%	0.00%	1.24%	0.63%	0.40%	0.42%	1.52%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9837	669	369	590	529	625	646	121	1059	647	721	183	818	222	152	1022	365	325	108	666					
		63.57%	62.58%	64.17%	58.94%	51.26%	60.50%	56.27%	76.10%	64.42%	65.22%	65.13%	59.22%	60.64%	77.08%	63.07%	71.92%	72.71%	67.85%	81.82%	67.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	7	2	6	9	6	6	0	4	4	1	2	7	3	1	4	3	2	0	12					
		0.51%	0.65%	0.35%	0.60%	0.87%	0.58%	0.52%	0.00%	0.24%	0.40%	0.09%	0.65%	0.52%	1.04%	0.41%	0.28%	0.60%	0.42%	0.00%	1.21%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
