Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Хасанская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1588	УИК №1589	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601					
		0.19%	0.00%	0.00%	0.00%	0.19%	0.20%	0.34%	0.33%	0.39%	0.00%	0.19%	0.19%	0.35%	0.10%	0.35%	0.21%	0.14%	0.00%	0.00%	0.69%	0.21%	0.00%	0.55%	0.00%	0.00%	0.22%	0.10%	0.00%	5.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1481	14	19	0	65	83	13	67	33	8	169	121	147	155	47	22	61	17	44	8	28	51	39	11	14	63	161	1	0	1	12	1	0	1	2	0	0	2	1					
		8.81%	3.06%	6.11%	0.00%	12.17%	8.50%	4.45%	7.35%	6.45%	2.89%	15.88%	11.30%	12.73%	15.39%	8.13%	4.61%	8.54%	7.30%	11.40%	5.56%	2.97%	4.18%	7.13%	5.88%	2.64%	6.96%	16.25%	7.14%	0.00%	4.17%	48.00%	3.85%	0.00%	7.14%	7.41%	0.00%	0.00%	7.41%	4.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	86	2	0	0	1	3	0	7	5	3	13	7	3	10	8	1	1	2	1	1	4	2	3	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0					
		0.51%	0.44%	0.00%	0.00%	0.19%	0.31%	0.00%	0.77%	0.98%	1.08%	1.22%	0.65%	0.26%	0.99%	1.38%	0.21%	0.14%	0.86%	0.26%	0.69%	0.42%	0.16%	0.55%	0.00%	0.00%	0.11%	0.71%	0.00%	0.00%	0.00%	4.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	58	0	0	0	2	0	1	4	2	1	4	5	5	4	3	2	1	0	0	0	0	6	0	1	0	6	10	0	0	0	0	0	0	0	1	0	0	0	0					
		0.35%	0.00%	0.00%	0.00%	0.37%	0.00%	0.34%	0.44%	0.39%	0.36%	0.38%	0.47%	0.43%	0.40%	0.52%	0.42%	0.14%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.53%	0.00%	0.66%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.70%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2189	43	40	7	71	110	32	143	56	56	130	143	171	123	70	86	81	32	47	10	93	164	99	32	67	109	126	2	5	6	3	4	0	5	6	0	0	12	5					
		13.03%	9.39%	12.86%	6.60%	13.30%	11.26%	10.96%	15.68%	10.94%	20.22%	12.22%	13.35%	14.81%	12.21%	12.11%	18.03%	11.34%	13.73%	12.18%	6.94%	9.86%	13.44%	18.10%	17.11%	12.62%	12.04%	12.71%	14.29%	29.41%	25.00%	12.00%	15.38%	0.00%	35.71%	22.22%	0.00%	0.00%	44.44%	20.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1434	19	8	4	38	56	48	67	36	28	166	131	141	108	68	48	37	15	42	4	28	73	33	12	17	53	124	2	0	2	1	8	0	2	4	0	0	7	4					
		8.53%	4.15%	2.57%	3.77%	7.12%	5.73%	16.44%	7.35%	7.03%	10.11%	15.60%	12.23%	12.21%	10.72%	11.76%	10.06%	5.18%	6.44%	10.88%	2.78%	2.97%	5.98%	6.03%	6.42%	3.20%	5.86%	12.51%	14.29%	0.00%	8.33%	4.00%	30.77%	0.00%	14.29%	14.81%	0.00%	0.00%	25.93%	16.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	209	1	1	1	5	13	2	16	13	12	11	11	11	18	10	3	9	1	3	2	4	23	5	2	0	8	19	0	1	1	0	0	0	1	1	0	1	0	0					
		1.24%	0.22%	0.32%	0.94%	0.94%	1.33%	0.68%	1.75%	2.54%	4.33%	1.03%	1.03%	0.95%	1.79%	1.73%	0.63%	1.26%	0.43%	0.78%	1.39%	0.42%	1.89%	0.91%	1.07%	0.00%	0.88%	1.92%	0.00%	5.88%	4.17%	0.00%	0.00%	0.00%	7.14%	3.70%	0.00%	4.55%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10496	368	232	93	329	679	178	568	341	157	499	578	591	531	340	304	495	155	235	115	754	861	345	115	405	613	467	9	6	12	8	13	28	3	12	23	21	2	11					
		62.46%	80.35%	74.60%	87.74%	61.61%	69.50%	60.96%	62.28%	66.60%	56.68%	46.90%	53.97%	51.17%	52.73%	58.82%	63.73%	69.33%	66.52%	60.88%	79.86%	79.96%	70.57%	63.07%	61.50%	76.27%	67.73%	47.12%	64.29%	35.29%	50.00%	32.00%	50.00%	10.00%	21.43%	44.44%	10.00%	95.45%	7.41%	44.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	146	2	2	0	1	6	2	4	2	0	15	17	11	10	6	0	8	2	3	0	3	6	4	4	1	13	20	0	0	1	0	0	0	2	0	0	0	0	1					
		0.87%	0.44%	0.64%	0.00%	0.19%	0.61%	0.68%	0.44%	0.39%	0.00%	1.41%	1.59%	0.95%	0.99%	1.04%	0.00%	1.12%	0.86%	0.78%	0.00%	0.32%	0.49%	0.73%	2.14%	0.19%	1.44%	2.02%	0.00%	0.00%	4.17%	0.00%	0.00%	0.00%	14.29%	0.00%	0.00%	0.00%	0.00%	4.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
