Выборы Президента Российской Федерации																																																						
																																																						
"Наименование Избирательной комиссии:    Рязань, Октябрьская"																																																						
																																																						
Итоги голосования 																																																						
																																																						
		Сумма	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	. Глазьев Сергей Юрьевич	4183	84	81	102	79	19	44	77	86	118	43	27	58	61	58	67	51	110	108	107	117	96	75	112	149	85	127	75	74	130	122	110	57	116	86	78	74	127	139	105	95	94	119	77	65	81	80	138					
		6.37%	7.73%	7.73%	7.31%	7.00%	3.53%	6.55%	6.83%	5.50%	6.85%	4.27%	5.60%	3.86%	3.67%	5.86%	5.84%	4.34%	6.83%	7.99%	5.89%	6.51%	5.57%	4.82%	7.71%	8.29%	5.26%	7.20%	5.70%	6.34%	8.15%	7.42%	6.25%	5.20%	7.54%	6.02%	6.19%	6.45%	7.67%	9.19%	6.88%	6.19%	7.00%	6.66%	6.00%	4.30%	5.27%	5.19%	7.83%					
19	. Малышкин Олег Александрович	992	14	12	11	17	12	12	11	17	23	15	11	33	38	12	16	21	20	20	28	35	26	18	23	25	25	28	25	14	30	19	21	21	22	36	18	17	28	20	25	23	24	20	17	19	22	21	27					
		1.51%	1.29%	1.15%	0.79%	1.51%	2.23%	1.79%	0.98%	1.09%	1.34%	1.49%	2.28%	2.19%	2.29%	1.21%	1.39%	1.79%	1.24%	1.48%	1.54%	1.95%	1.51%	1.16%	1.58%	1.39%	1.55%	1.59%	1.90%	1.20%	1.88%	1.16%	1.19%	1.92%	1.43%	2.52%	1.43%	1.48%	1.69%	1.32%	1.64%	1.50%	1.79%	1.12%	1.33%	1.26%	1.43%	1.36%	1.53%					
20	. Миронов Сергей Михайлович	412	6	10	14	9	12	3	8	9	13	5	1	6	6	13	4	6	11	8	12	15	8	8	15	6	12	14	6	4	11	10	6	7	10	10	2	9	8	4	8	8	11	18	8	11	8	9	10					
		0.63%	0.55%	0.95%	1.00%	0.80%	2.23%	0.45%	0.71%	0.58%	0.75%	0.50%	0.21%	0.40%	0.36%	1.31%	0.35%	0.51%	0.68%	0.59%	0.66%	0.83%	0.46%	0.51%	1.03%	0.33%	0.74%	0.79%	0.46%	0.34%	0.69%	0.61%	0.34%	0.64%	0.65%	0.70%	0.16%	0.78%	0.48%	0.26%	0.52%	0.52%	0.82%	1.01%	0.62%	0.73%	0.52%	0.58%	0.57%					
21	. Путин Владимир Владимирович	46307	741	673	897	750	389	471	793	1073	1181	730	374	1126	1281	705	794	862	1097	944	1191	1221	1198	1089	959	1226	1125	1211	953	835	1134	1148	1338	828	1113	1022	906	796	1140	1023	1088	1136	957	1304	930	1083	1115	1107	1250					
		70.50%	68.17%	64.22%	64.30%	66.43%	72.17%	70.09%	70.30%	68.65%	68.58%	72.42%	77.59%	74.87%	77.17%	71.21%	69.22%	73.30%	68.14%	69.82%	65.51%	67.95%	69.49%	69.94%	66.05%	68.19%	69.62%	68.69%	72.47%	71.55%	71.10%	69.83%	76.02%	75.55%	72.32%	71.52%	71.85%	69.40%	68.84%	67.66%	71.25%	74.01%	71.31%	73.01%	72.49%	71.63%	72.54%	71.79%	70.90%					
22	. Хакамада Ирина Муцуовна	2582	55	37	91	57	20	38	43	62	60	43	12	36	36	28	42	44	68	41	73	75	64	52	46	76	67	61	60	45	69	69	58	54	43	67	46	62	61	50	73	70	62	63	80	57	48	37	81					
		3.93%	5.06%	3.53%	6.52%	5.05%	3.71%	5.65%	3.81%	3.97%	3.48%	4.27%	2.49%	2.39%	2.17%	2.83%	3.66%	3.74%	4.22%	3.03%	4.02%	4.17%	3.71%	3.34%	3.17%	4.23%	4.15%	3.46%	4.56%	3.86%	4.33%	4.20%	3.30%	4.93%	2.79%	4.69%	3.65%	5.41%	3.68%	3.31%	4.78%	4.56%	4.62%	3.53%	6.24%	3.77%	3.12%	2.40%	4.59%					
23	. Харитонов Николай Михайлович	8382	142	186	198	172	71	67	161	237	255	123	43	175	139	141	170	141	233	185	325	260	254	252	236	248	242	258	143	153	157	184	160	78	182	141	162	131	229	197	156	137	131	165	120	236	221	208	177					
		12.76%	13.06%	17.75%	14.19%	15.23%	13.17%	9.97%	14.27%	15.16%	14.81%	12.20%	8.92%	11.64%	8.37%	14.24%	14.82%	11.99%	14.47%	13.68%	17.88%	14.47%	14.73%	16.18%	16.25%	13.79%	14.98%	14.63%	10.87%	13.11%	9.84%	11.19%	9.09%	7.12%	11.83%	9.87%	12.85%	11.42%	13.83%	13.03%	10.22%	8.93%	9.76%	9.24%	9.35%	15.61%	14.38%	13.49%	10.04%					
																																																						
24	Против всех	2367	41	31	75	32	15	33	29	70	60	40	10	53	74	27	41	40	56	39	68	56	66	57	52	60	47	54	47	36	58	81	54	45	43	62	38	54	58	70	62	58	54	81	47	38	32	55	68					
		3.60%	3.77%	2.96%	5.38%	2.83%	2.78%	4.91%	2.57%	4.48%	3.48%	3.97%	2.07%	3.52%	4.46%	2.73%	3.57%	3.40%	3.48%	2.88%	3.74%	3.12%	3.83%	3.66%	3.58%	3.34%	2.91%	3.06%	3.57%	3.08%	3.64%	4.93%	3.07%	4.11%	2.79%	4.34%	3.01%	4.71%	3.50%	4.63%	4.06%	3.78%	4.02%	4.54%	3.66%	2.51%	2.08%	3.57%	3.86%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
