17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	1227	29	28	25	38	39	24	22	14	12	20	34	10	17	35	15	28	28	30	18	26	19	21	25	28	30	28	22	26	40	15	33	7	37	26	34	24	26	24	31	25	20	27	38	32	23	27	7	21	19					
		1.89%	1.85%	2.15%	1.71%	2.46%	2.23%	1.46%	1.42%	1.33%	1.52%	1.29%	1.93%	2.78%	1.15%	1.95%	1.22%	1.82%	1.73%	1.97%	2.02%	1.65%	1.69%	1.68%	1.56%	1.97%	1.84%	2.42%	1.78%	1.92%	2.99%	1.74%	2.37%	0.99%	2.42%	1.77%	2.08%	1.80%	1.88%	1.89%	3.56%	2.10%	2.89%	1.91%	2.49%	1.99%	1.67%	2.28%	1.51%	1.55%	1.14%					
19	Жириновский Владимир Вольфович	8072	222	171	201	184	204	175	167	141	119	179	195	30	182	242	193	196	202	182	101	183	161	141	174	157	183	141	143	174	161	106	164	82	187	190	196	138	159	144	167	157	95	163	160	206	159	157	58	169	311					
		12.41%	14.15%	13.14%	13.74%	11.93%	11.68%	10.65%	10.80%	13.40%	15.10%	11.51%	11.07%	8.33%	12.26%	13.47%	15.73%	12.76%	12.49%	11.97%	11.32%	11.61%	14.29%	11.27%	10.88%	11.06%	11.22%	12.20%	11.56%	12.84%	12.05%	12.33%	11.76%	11.65%	12.21%	12.90%	11.97%	10.32%	11.51%	11.32%	19.20%	13.16%	13.75%	11.56%	10.48%	12.85%	11.56%	13.26%	12.53%	12.44%	18.58%					
20	Зюганов Геннадий Андреевич	17995	348	323	349	359	448	383	383	261	193	453	496	105	433	461	240	460	452	428	215	509	305	331	511	480	524	336	318	382	437	233	401	193	445	413	527	444	463	352	180	362	153	408	502	526	417	266	149	339	299					
		27.67%	22.18%	24.83%	23.86%	23.28%	25.64%	23.31%	24.77%	24.81%	24.49%	29.13%	28.17%	29.17%	29.18%	25.65%	19.56%	29.95%	27.95%	28.16%	24.10%	32.30%	27.06%	26.46%	31.94%	33.83%	32.13%	29.07%	25.71%	28.19%	32.71%	27.09%	28.75%	27.41%	29.07%	28.04%	32.17%	33.21%	33.53%	27.67%	20.69%	30.34%	22.14%	28.94%	32.90%	32.81%	30.31%	22.47%	32.18%	24.96%	17.86%					
21	Медведев Дмитрий Анатольевич	36720	944	756	863	944	1033	1031	958	613	458	876	1013	203	824	1035	765	832	917	857	543	832	629	744	872	726	872	614	729	754	667	489	775	407	840	825	860	721	713	727	464	637	411	787	795	817	754	711	246	808	1029					
		56.47%	60.17%	58.11%	58.99%	61.22%	59.13%	62.75%	61.97%	58.27%	58.12%	56.33%	57.52%	56.39%	55.53%	57.60%	62.35%	54.17%	56.71%	56.38%	60.87%	52.79%	55.81%	59.47%	54.50%	51.16%	53.46%	53.11%	58.93%	55.65%	49.93%	56.86%	55.56%	57.81%	54.87%	56.01%	52.50%	53.93%	51.63%	57.15%	53.33%	53.39%	59.48%	55.82%	52.10%	50.97%	54.80%	60.05%	53.13%	59.50%	61.47%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
