Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Ульчская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755					
		0.46%	0.30%	0.0%	0.94%	0.0%	0.0%	0.0%	0.53%	0.0%	0.75%	0.44%	0.31%	0.42%	0.0%	1.20%	0.42%	0.20%	0.70%	0.50%	0.48%	0.0%	1.69%	0.48%	0.88%	0.86%	0.46%	0.80%	0.0%	0.51%	0.15%	0.28%	1.35%					
27	"10. ""Аграрная партия России"""	153	8	1	10	0	4	8	1	0	4	15	8	5	0	3	1	5	2	11	17	2	1	7	5	6	4	1	6	0	12	4	2					
		1.66%	2.45%	1.28%	3.15%	0.0%	3.10%	2.40%	0.53%	0.0%	1.01%	1.66%	2.53%	2.10%	0.0%	1.20%	0.42%	1.04%	0.70%	2.77%	4.08%	0.58%	1.69%	1.13%	0.88%	1.72%	1.86%	0.80%	3.63%	0.0%	1.89%	1.12%	2.70%					
28	"11. ""Истинные патриоты России"""	16	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	2	1	0	2	0	0	0	1	1	0	1	0	0	1	2	0					
		0.17%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.31%	0.0%	0.0%	0.40%	0.0%	0.41%	0.35%	0.0%	0.48%	0.0%	0.0%	0.0%	0.17%	0.28%	0.0%	0.80%	0.0%	0.0%	0.15%	0.56%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	130	10	4	5	3	1	6	1	0	6	16	4	5	0	2	1	8	3	10	8	2	0	4	10	0	1	1	0	6	9	3	1					
		1.41%	3.06%	5.12%	1.57%	7.89%	0.77%	1.80%	0.53%	0.0%	1.51%	1.77%	1.26%	2.10%	0.0%	0.80%	0.42%	1.66%	1.05%	2.51%	1.92%	0.58%	0.0%	0.65%	1.76%	0.0%	0.46%	0.80%	0.0%	3.10%	1.41%	0.84%	1.35%					
30	"13. ""Демократическая партия России"""	22	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	1	1	1	1	0	1	4	1	1	1	0	0	2	1	1					
		0.23%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.22%	0.0%	0.0%	0.0%	0.0%	0.42%	0.20%	0.35%	0.25%	0.24%	0.29%	0.0%	0.16%	0.70%	0.28%	0.46%	0.80%	0.0%	0.0%	0.31%	0.28%	1.35%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	0	0	0	0	0	0	1	4	0	0	0	0	1	2	1	0	0	0	0	3	0	2	0	1	1	0	3	2	0					
		0.23%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.44%	0.0%	0.0%	0.0%	0.0%	0.42%	0.41%	0.35%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.57%	0.0%	0.80%	0.60%	0.0%	0.47%	0.56%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	0	1	1	0	0	1	1	0					
		0.13%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	1.05%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.46%	0.80%	0.0%	0.0%	0.15%	0.28%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	449	14	0	18	1	8	13	7	3	20	41	16	14	0	9	12	31	13	9	15	10	0	48	19	17	10	4	16	14	46	18	3					
		4.89%	4.29%	0.0%	5.67%	2.63%	6.20%	3.90%	3.72%	2.72%	5.05%	4.54%	5.06%	5.90%	0.0%	3.62%	5.10%	6.45%	4.57%	2.26%	3.60%	2.94%	0.0%	7.80%	3.34%	4.89%	4.65%	3.22%	9.69%	7.25%	7.25%	5.08%	4.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	0	3	0	1	0	1	0	1	1	1	2	1	0	0	2	1	2	0	0	0	1	4	5	2	0	1	1	0	4	0					
		0.38%	0.30%	0.0%	0.94%	0.0%	0.77%	0.0%	0.53%	0.0%	0.25%	0.11%	0.31%	0.84%	1.88%	0.0%	0.0%	0.41%	0.35%	0.50%	0.0%	0.0%	0.0%	0.16%	0.70%	1.44%	0.93%	0.0%	0.60%	0.51%	0.0%	1.12%	0.0%					
35	"18. ""ЛДПР"""	1408	46	14	49	1	27	43	17	5	51	102	59	29	3	56	35	57	25	65	80	51	9	151	135	57	30	4	26	22	107	35	17					
		15.35%	14.11%	17.94%	15.45%	2.63%	20.93%	12.91%	9.04%	4.54%	12.87%	11.30%	18.67%	12.23%	5.66%	22.58%	14.89%	11.87%	8.80%	16.37%	19.23%	15.04%	15.25%	24.55%	23.76%	16.42%	13.95%	3.22%	15.75%	11.39%	16.87%	9.88%	22.97%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	221	8	1	8	3	7	5	6	0	14	13	5	2	0	6	3	18	6	10	10	11	1	10	9	11	7	3	4	8	18	13	1					
		2.41%	2.45%	1.28%	2.52%	7.89%	5.42%	1.50%	3.19%	0.0%	3.53%	1.44%	1.58%	0.84%	0.0%	2.41%	1.27%	3.75%	2.11%	2.51%	2.40%	3.24%	1.69%	1.62%	1.58%	3.17%	3.25%	2.41%	2.42%	4.14%	2.83%	3.67%	1.35%					
37	"20. ""Политическая партия ""Единая Россия"""	4291	154	29	152	27	58	183	105	91	210	456	151	106	33	116	94	190	142	210	180	194	26	218	204	173	114	37	74	109	257	185	13					
		46.79%	47.23%	37.17%	47.94%	71.05%	44.96%	54.95%	55.85%	82.72%	53.03%	50.55%	47.78%	44.72%	62.26%	46.77%	40.0%	39.58%	50.0%	52.89%	43.26%	57.22%	44.06%	35.44%	35.91%	49.85%	53.02%	29.83%	44.84%	56.47%	40.53%	52.25%	17.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	2.63%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.50%	0.24%	0.0%	0.0%	0.16%	0.17%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	0	0	2	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	3	0	0	1	0	1	0	2	0	0	4	0	0					
		0.20%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.53%	0.0%	0.25%	0.0%	0.31%	0.42%	0.0%	0.0%	0.0%	0.20%	0.35%	0.0%	0.72%	0.0%	0.0%	0.16%	0.0%	0.28%	0.0%	1.61%	0.0%	0.0%	0.63%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	768	30	5	13	0	3	34	16	9	26	90	14	35	1	15	6	59	20	23	31	21	11	45	63	14	7	21	19	12	72	36	17					
		8.37%	9.20%	6.41%	4.10%	0.0%	2.32%	10.21%	8.51%	8.18%	6.56%	9.97%	4.43%	14.76%	1.88%	6.04%	2.55%	12.29%	7.04%	5.79%	7.45%	6.19%	18.64%	7.31%	11.09%	4.03%	3.25%	16.93%	11.51%	6.21%	11.35%	10.16%	22.97%					
																																						
41	Против всех	438	15	4	14	0	2	15	12	2	17	42	17	8	4	4	6	37	14	16	11	11	7	44	40	12	9	19	6	3	27	11	9					
		4.77%	4.60%	5.12%	4.41%	0.0%	1.55%	4.50%	6.38%	1.81%	4.29%	4.65%	5.37%	3.37%	7.54%	1.61%	2.55%	7.70%	4.92%	4.03%	2.64%	3.24%	11.86%	7.15%	7.04%	3.45%	4.18%	15.32%	3.63%	1.55%	4.25%	3.10%	12.16%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
