Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Ясногорская 																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	259	6	3	3	3	8	3	5	3	3	8	6	3	3	3	3	3	10	3	3	3	3	15	25	20	8	16	16	38	15	18					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	169	6	2	3	1	5	1	3	0	2	3	4	0	0	3	1	0	4	0	1	0	0	9	23	12	6	9	8	33	15	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	149	11	3	8	1	1	4	5	3	2	9	1	7	3	1	4	6	2	4	1	2	5	8	5	3	5	6	7	3	6	23					
14	Число погашенных открепительных удостоверений	90	0	1	0	2	3	2	2	3	1	5	2	3	3	0	2	3	6	3	2	3	3	6	2	8	2	7	8	5	0	3					
15	Число открепительных удостоверений выданных ТИК	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	165	6	0	7	2	2	1	2	8	5	13	4	2	4	7	0	3	9	2	6	0	4	14	10	8	3	13	6	7	11	6					
		1.15%	1.84%	0.0%	2.20%	0.90%	1.24%	0.81%	0.91%	3.57%	2.15%	2.78%	1.53%	0.55%	1.35%	2.08%	0.0%	2.17%	2.15%	0.78%	3.17%	0.0%	1.83%	1.23%	0.80%	0.76%	0.56%	1.61%	0.74%	0.54%	0.89%	0.69%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	312	8	5	6	3	1	1	3	0	3	7	3	14	5	7	1	1	12	7	4	2	5	23	39	28	6	16	16	36	17	33					
		2.17%	2.45%	1.39%	1.89%	1.35%	0.62%	0.81%	1.36%	0.0%	1.29%	1.50%	1.15%	3.87%	1.69%	2.08%	1.01%	0.72%	2.87%	2.74%	2.11%	1.11%	2.29%	2.02%	3.15%	2.66%	1.13%	1.99%	1.99%	2.79%	1.37%	3.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	677	16	15	20	16	10	3	13	5	4	14	14	6	11	6	5	4	20	8	10	14	4	31	66	52	28	53	51	55	87	36					
		4.72%	4.90%	4.18%	6.30%	7.20%	6.21%	2.43%	5.93%	2.23%	1.72%	3.00%	5.38%	1.66%	3.72%	1.79%	5.05%	2.89%	4.78%	3.13%	5.29%	7.77%	1.83%	2.72%	5.33%	4.95%	5.28%	6.60%	6.35%	4.27%	7.06%	4.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	364	8	8	8	6	1	4	8	5	3	11	3	5	6	10	4	2	6	8	3	1	3	24	41	34	13	25	28	28	32	26					
		2.53%	2.45%	2.23%	2.52%	2.70%	0.62%	3.25%	3.65%	2.23%	1.29%	2.36%	1.15%	1.38%	2.03%	2.98%	4.04%	1.44%	1.43%	3.13%	1.58%	0.55%	1.37%	2.11%	3.31%	3.23%	2.45%	3.11%	3.48%	2.17%	2.59%	3.03%					
22	"5. ""За Русь Святую"""	79	0	1	8	5	3	2	1	1	3	2	1	1	3	0	0	1	3	2	1	2	1	5	12	2	3	2	2	7	2	3					
		0.55%	0.0%	0.27%	2.52%	2.25%	1.86%	1.62%	0.45%	0.44%	1.29%	0.42%	0.38%	0.27%	1.01%	0.0%	0.0%	0.72%	0.71%	0.78%	0.52%	1.11%	0.45%	0.44%	0.97%	0.19%	0.56%	0.24%	0.24%	0.54%	0.16%	0.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	1	2	2	0	2	0	0	1	0	0	1	0	0	2	0	0	0	2	1	2	2	1	1	2	1	3	1	3	1	2					
		0.23%	0.30%	0.55%	0.63%	0.0%	1.24%	0.0%	0.0%	0.44%	0.0%	0.0%	0.38%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.78%	0.52%	1.11%	0.91%	0.08%	0.08%	0.19%	0.18%	0.37%	0.12%	0.23%	0.08%	0.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	90	0	0	2	2	0	1	0	1	0	1	4	2	1	2	0	0	4	1	5	0	1	6	7	8	4	8	2	13	9	6					
		0.62%	0.0%	0.0%	0.63%	0.90%	0.0%	0.81%	0.0%	0.44%	0.0%	0.21%	1.53%	0.55%	0.33%	0.59%	0.0%	0.0%	0.95%	0.39%	2.64%	0.0%	0.45%	0.52%	0.56%	0.76%	0.75%	0.99%	0.24%	1.01%	0.73%	0.69%					
25	"8. ""Народно-республиканская партия России"""	31	0	2	3	3	0	0	0	1	0	2	1	1	1	2	0	1	0	0	0	3	0	3	0	1	1	3	1	1	1	0					
		0.21%	0.0%	0.55%	0.94%	1.35%	0.0%	0.0%	0.0%	0.44%	0.0%	0.42%	0.38%	0.27%	0.33%	0.59%	0.0%	0.72%	0.0%	0.0%	0.0%	1.66%	0.0%	0.26%	0.0%	0.09%	0.18%	0.37%	0.12%	0.07%	0.08%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	60	3	0	1	0	1	0	0	1	1	2	2	1	0	0	2	0	1	2	1	0	0	3	13	6	0	6	3	7	2	2					
		0.41%	0.92%	0.0%	0.31%	0.0%	0.62%	0.0%	0.0%	0.44%	0.43%	0.42%	0.76%	0.27%	0.0%	0.0%	2.02%	0.0%	0.23%	0.78%	0.52%	0.0%	0.0%	0.26%	1.05%	0.57%	0.0%	0.74%	0.37%	0.54%	0.16%	0.23%					
27	"10. ""Аграрная партия России"""	594	15	26	15	22	5	17	8	17	29	32	24	29	19	35	3	8	45	16	16	13	10	18	15	18	10	20	19	34	33	23					
		4.14%	4.60%	7.26%	4.73%	9.90%	3.10%	13.82%	3.65%	7.58%	12.5%	6.86%	9.23%	8.03%	6.44%	10.44%	3.03%	5.79%	10.76%	6.27%	8.46%	7.22%	4.58%	1.58%	1.21%	1.71%	1.88%	2.49%	2.36%	2.64%	2.67%	2.68%					
28	"11. ""Истинные патриоты России"""	16	1	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	1	1	1	2	0	0	1	1	2	1	0					
		0.11%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.86%	0.0%	0.0%	0.27%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.45%	0.08%	0.16%	0.0%	0.0%	0.12%	0.12%	0.15%	0.08%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	193	6	8	4	3	0	1	2	1	5	10	2	3	4	1	1	3	3	2	2	2	5	35	16	11	5	10	10	18	9	11					
		1.34%	1.84%	2.23%	1.26%	1.35%	0.0%	0.81%	0.91%	0.44%	2.15%	2.14%	0.76%	0.83%	1.35%	0.29%	1.01%	2.17%	0.71%	0.78%	1.05%	1.11%	2.29%	3.08%	1.29%	1.04%	0.94%	1.24%	1.24%	1.39%	0.73%	1.28%					
30	"13. ""Демократическая партия России"""	26	0	1	1	2	0	0	0	0	0	2	3	2	1	1	0	0	0	1	0	0	1	3	1	1	0	3	2	0	1	0					
		0.18%	0.0%	0.27%	0.31%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	1.15%	0.55%	0.33%	0.29%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.45%	0.26%	0.08%	0.09%	0.0%	0.37%	0.24%	0.0%	0.08%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	0	0	1	0	1	1	0	0	3	0	2	1	0	0	0	1	0	1	1	3	6	1	3	1	2	0	2	3	3					
		0.25%	0.30%	0.0%	0.0%	0.45%	0.0%	0.81%	0.45%	0.0%	0.0%	0.64%	0.0%	0.55%	0.33%	0.0%	0.0%	0.0%	0.23%	0.0%	0.52%	0.55%	1.37%	0.52%	0.08%	0.28%	0.18%	0.24%	0.0%	0.15%	0.24%	0.34%					
32	"15. ""Партия СЛОН"""	22	0	0	1	0	0	0	1	0	0	1	2	1	2	0	0	1	1	1	0	0	0	0	3	1	2	1	1	1	0	2					
		0.15%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.21%	0.76%	0.27%	0.67%	0.0%	0.0%	0.72%	0.23%	0.39%	0.0%	0.0%	0.0%	0.0%	0.24%	0.09%	0.37%	0.12%	0.12%	0.07%	0.0%	0.23%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2115	58	80	42	33	11	36	33	14	28	49	22	69	20	27	13	15	26	35	12	15	18	158	219	147	103	115	134	224	213	146					
		14.75%	17.79%	22.34%	13.24%	14.86%	6.83%	29.26%	15.06%	6.24%	12.06%	10.51%	8.46%	19.11%	6.77%	8.05%	13.13%	10.86%	6.22%	13.72%	6.34%	8.33%	8.25%	13.90%	17.70%	14.0%	19.43%	14.32%	16.68%	17.40%	17.28%	17.01%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	1	4	0	3	1	1	1	0	0	2	2	1	2	1	0	1	3	1	0	0	7	4	0	4	2	1	1	4	7	2					
		0.39%	0.30%	1.11%	0.0%	1.35%	0.62%	0.81%	0.45%	0.0%	0.0%	0.42%	0.76%	0.27%	0.67%	0.29%	0.0%	0.72%	0.71%	0.39%	0.0%	0.0%	3.21%	0.35%	0.0%	0.38%	0.37%	0.12%	0.12%	0.31%	0.56%	0.23%					
35	"18. ""ЛДПР"""	1693	44	31	43	22	10	6	27	23	24	48	15	24	46	20	4	29	71	34	19	15	36	142	123	138	64	97	89	166	155	128					
		11.81%	13.49%	8.65%	13.56%	9.90%	6.21%	4.87%	12.32%	10.26%	10.34%	10.30%	5.76%	6.64%	15.59%	5.97%	4.04%	21.01%	16.98%	13.33%	10.05%	8.33%	16.51%	12.5%	9.94%	13.14%	12.07%	12.07%	11.08%	12.89%	12.58%	14.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	239	0	5	4	6	2	1	4	4	4	9	4	15	6	7	4	0	5	7	3	6	6	22	16	18	5	10	17	9	27	13					
		1.66%	0.0%	1.39%	1.26%	2.70%	1.24%	0.81%	1.82%	1.78%	1.72%	1.93%	1.53%	4.15%	2.03%	2.08%	4.04%	0.0%	1.19%	2.74%	1.58%	3.33%	2.75%	1.93%	1.29%	1.71%	0.94%	1.24%	2.11%	0.69%	2.19%	1.51%					
37	"20. ""Политическая партия ""Единая Россия"""	4172	78	108	89	54	42	30	62	59	75	158	100	123	116	128	43	31	128	77	51	59	57	331	383	258	157	230	196	403	313	233					
		29.10%	23.92%	30.16%	28.07%	24.32%	26.08%	24.39%	28.31%	26.33%	32.32%	33.90%	38.46%	34.07%	39.32%	38.20%	43.43%	22.46%	30.62%	30.19%	26.98%	32.77%	26.14%	29.13%	30.96%	24.57%	29.62%	28.64%	24.40%	31.31%	25.40%	27.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	2	0	0	1	0	0	0	0	3	0	1	0	0	0	0	3	3	1	1	0	1	2	0	0	0	2	1	10	2					
		0.23%	0.0%	0.55%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.71%	1.17%	0.52%	0.55%	0.0%	0.08%	0.16%	0.0%	0.0%	0.0%	0.24%	0.07%	0.81%	0.23%					
39	"22. ""Развитие предпринимательства"""	48	4	2	2	0	2	0	1	3	0	2	0	2	0	1	0	1	1	1	1	2	0	3	3	4	1	2	4	1	2	3					
		0.33%	1.22%	0.55%	0.63%	0.0%	1.24%	0.0%	0.45%	1.33%	0.0%	0.42%	0.0%	0.55%	0.0%	0.29%	0.0%	0.72%	0.23%	0.39%	0.52%	1.11%	0.0%	0.26%	0.24%	0.38%	0.18%	0.24%	0.49%	0.07%	0.16%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2048	51	32	34	17	53	12	31	68	39	66	18	39	28	42	6	25	38	29	40	24	32	156	177	165	88	124	152	170	182	110					
		14.28%	15.64%	8.93%	10.72%	7.65%	32.91%	9.75%	14.15%	30.35%	16.81%	14.16%	6.92%	10.80%	9.49%	12.53%	6.06%	18.11%	9.09%	11.37%	21.16%	13.33%	14.67%	13.73%	14.30%	15.71%	16.60%	15.44%	18.92%	13.20%	14.77%	12.82%					
																																					
41	Против всех	968	18	23	20	15	14	4	15	11	5	19	27	10	15	27	11	11	23	13	4	11	16	118	74	114	22	43	55	82	88	60					
		6.75%	5.52%	6.42%	6.30%	6.75%	8.69%	3.25%	6.84%	4.91%	2.15%	4.07%	10.38%	2.77%	5.08%	8.05%	11.11%	7.97%	5.50%	5.09%	2.11%	6.11%	7.33%	10.38%	5.98%	10.85%	4.15%	5.35%	6.84%	6.37%	7.14%	6.99%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
