Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Спировская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968					
23	6.Политическая партия «Партия социальной справедливости»	13	3	2	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0					
		0.20%	0.36%	0.40%	0.25%	0.00%	0.24%	0.61%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.27%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	701	97	59	47	64	44	70	30	15	25	15	58	26	17	6	27	1	13	10	14	34	16	13					
		10.60%	11.69%	11.78%	11.72%	13.82%	10.40%	14.17%	10.60%	11.11%	7.44%	9.68%	15.06%	10.88%	6.51%	7.14%	9.41%	1.61%	6.88%	5.41%	14.00%	9.21%	6.72%	6.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	512	86	44	34	40	32	59	20	13	39	4	20	16	12	0	29	3	15	11	8	9	11	7					
		7.74%	10.36%	8.78%	8.48%	8.64%	7.57%	11.94%	7.07%	9.63%	11.61%	2.58%	5.19%	6.69%	4.60%	0.00%	10.10%	4.84%	7.94%	5.95%	8.00%	2.44%	4.62%	3.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	7	6	6	5	5	3	6	3	0	1	1	1	2	1	1	0	1	0	1	1	1	2					
		0.82%	0.84%	1.20%	1.50%	1.08%	1.18%	0.61%	2.12%	2.22%	0.00%	0.65%	0.26%	0.42%	0.77%	1.19%	0.35%	0.00%	0.53%	0.00%	1.00%	0.27%	0.42%	1.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4336	503	283	264	281	276	290	192	89	241	108	256	168	203	58	182	55	129	142	59	269	160	128					
		65.54%	60.60%	56.49%	65.84%	60.69%	65.25%	58.70%	67.84%	65.93%	71.73%	69.68%	66.49%	70.29%	77.78%	69.05%	63.41%	88.71%	68.25%	76.76%	59.00%	72.90%	67.23%	65.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	60	3	6	3	8	6	4	1	2	1	1	8	1	0	0	2	0	6	0	0	5	2	1					
		0.91%	0.36%	1.20%	0.75%	1.73%	1.42%	0.81%	0.35%	1.48%	0.30%	0.65%	2.08%	0.42%	0.00%	0.00%	0.70%	0.00%	3.17%	0.00%	0.00%	1.36%	0.84%	0.51%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
