Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Шпаковская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	1657	35	28	31	62	39	59	32	49	39	48	47	62	34	52	62	29	36	42	25	43	9	4	44	34	10	11	13	110	23	1	10	41	5	2	74	29	20	37	47	30	21	32	24	50	29	10	2	5	31	5	20	20					
		3.45%	3.47%	3.25%	5.52%	5.75%	3.52%	3.81%	3.32%	4.73%	3.56%	4.08%	3.67%	3.92%	3.05%	3.72%	4.35%	3.20%	3.13%	2.86%	3.05%	3.17%	5.00%	1.38%	3.51%	2.89%	2.98%	4.98%	4.38%	6.26%	2.67%	1.25%	4.39%	3.17%	2.73%	0.72%	4.17%	2.88%	1.74%	2.86%	3.06%	2.51%	2.08%	2.27%	8.60%	3.08%	2.66%	3.24%	0.58%	1.58%	2.60%	5.38%	2.72%	7.69%					
19	. Малышкин Олег Александрович	1157	33	10	11	21	28	29	25	23	31	35	43	22	30	33	22	21	25	34	18	31	11	8	50	38	12	6	7	29	34	2	5	21	2	9	35	20	25	28	43	26	15	43	7	37	39	8	2	5	29	6	21	9					
		2.41%	3.27%	1.16%	1.96%	1.95%	2.53%	1.87%	2.60%	2.22%	2.83%	2.97%	3.36%	1.39%	2.69%	2.36%	1.54%	2.32%	2.17%	2.32%	2.19%	2.28%	6.11%	2.76%	3.99%	3.23%	3.57%	2.71%	2.36%	1.65%	3.94%	2.50%	2.19%	1.63%	1.09%	3.25%	1.97%	1.99%	2.18%	2.17%	2.80%	2.18%	1.49%	3.05%	2.51%	2.28%	3.58%	2.59%	0.58%	1.58%	2.43%	6.45%	2.86%	3.46%					
20	. Миронов Сергей Михайлович	300	5	8	5	12	4	13	12	5	6	11	5	5	5	10	9	4	11	14	6	7	4	1	9	5	4	2	4	8	1	0	1	8	0	0	6	4	0	9	9	5	12	4	5	10	14	2	3	3	8	0	2	0					
		0.63%	0.50%	0.93%	0.89%	1.11%	0.36%	0.84%	1.25%	0.48%	0.55%	0.93%	0.39%	0.32%	0.45%	0.72%	0.63%	0.44%	0.96%	0.95%	0.73%	0.52%	2.22%	0.34%	0.72%	0.42%	1.19%	0.90%	1.35%	0.46%	0.12%	0.00%	0.44%	0.62%	0.00%	0.00%	0.34%	0.40%	0.00%	0.70%	0.59%	0.42%	1.19%	0.28%	1.79%	0.62%	1.28%	0.65%	0.87%	0.95%	0.67%	0.00%	0.27%	0.00%					
21	. Путин Владимир Владимирович	33465	746	584	387	657	791	1072	699	745	811	854	920	1115	760	952	927	633	800	1102	609	1009	106	203	905	868	229	154	185	1040	504	65	119	823	112	207	1328	742	921	951	1112	894	705	897	173	1143	793	215	282	220	778	62	422	134					
		69.74%	73.86%	67.75%	68.86%	60.95%	71.39%	69.30%	72.59%	71.84%	74.00%	72.56%	71.93%	70.52%	68.16%	68.15%	65.10%	69.79%	69.57%	75.07%	74.18%	74.36%	58.89%	70.00%	72.28%	73.68%	68.15%	69.68%	62.29%	59.19%	58.47%	81.25%	52.19%	63.70%	61.20%	74.73%	74.77%	73.68%	80.16%	73.61%	72.40%	74.87%	69.80%	63.66%	62.01%	70.51%	72.75%	69.58%	81.74%	69.62%	65.16%	66.67%	57.49%	51.54%					
22	. Хакамада Ирина Муцуовна	1109	16	15	24	41	30	34	21	20	30	22	32	49	25	35	38	29	38	27	27	38	7	6	35	25	6	9	7	51	20	4	5	13	2	7	36	25	27	29	23	19	12	30	0	31	21	12	13	6	22	1	10	4					
		2.31%	1.58%	1.74%	4.27%	3.80%	2.71%	2.20%	2.18%	1.93%	2.74%	1.87%	2.50%	3.10%	2.24%	2.51%	2.67%	3.20%	3.30%	1.84%	3.29%	2.80%	3.89%	2.07%	2.80%	2.12%	1.79%	4.07%	2.36%	2.90%	2.32%	5.00%	2.19%	1.01%	1.09%	2.53%	2.03%	2.48%	2.35%	2.24%	1.50%	1.59%	1.19%	2.13%	0.00%	1.91%	1.93%	3.88%	3.77%	1.90%	1.84%	1.08%	1.36%	1.54%					
23	. Харитонов Николай Михайлович	8329	140	170	79	213	184	279	125	139	158	135	192	258	223	264	295	152	188	191	120	159	35	56	165	149	65	33	75	413	229	7	78	354	51	36	233	136	126	196	225	156	222	351	52	299	156	49	37	60	283	16	233	89					
		17.36%	13.86%	19.72%	14.06%	19.76%	16.61%	18.03%	12.98%	13.40%	14.42%	11.47%	15.01%	16.32%	20.00%	18.90%	20.72%	16.76%	16.35%	13.01%	14.62%	11.72%	19.44%	19.31%	13.18%	12.65%	19.35%	14.93%	25.25%	23.51%	26.57%	8.75%	34.21%	27.40%	27.87%	13.00%	13.12%	13.51%	10.97%	15.17%	14.65%	13.07%	21.98%	24.91%	18.64%	18.45%	14.31%	15.86%	10.72%	18.99%	23.70%	17.20%	31.74%	34.23%					
																																																											
24	Против всех	1611	27	41	20	65	26	48	42	49	21	63	31	65	34	43	61	32	48	47	12	62	4	8	44	46	10	5	1	89	40	1	7	20	10	14	56	38	16	32	61	48	16	40	12	38	29	9	5	17	33	3	19	3					
		3.36%	2.67%	4.76%	3.56%	6.03%	2.35%	3.10%	4.36%	4.73%	1.92%	5.35%	2.42%	4.11%	3.05%	3.08%	4.28%	3.53%	4.17%	3.20%	1.46%	4.57%	2.22%	2.76%	3.51%	3.90%	2.98%	2.26%	0.34%	5.07%	4.64%	1.25%	3.07%	1.55%	5.46%	5.05%	3.15%	3.77%	1.39%	2.48%	3.97%	4.02%	1.58%	2.84%	4.30%	2.34%	2.66%	2.91%	1.45%	5.38%	2.76%	3.23%	2.59%	1.15%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
