Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Бугурусланская городская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	298	14	16	13	15	16	13	15	31	13	15	6	7	6	8	2	15	12	11	14	14	15	14	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	283	14	16	13	15	16	13	14	31	13	15	5	7	6	8	1	15	12	8	12	11	15	13	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	175	9	17	6	35	11	18	5	10	4	10	2	3	0	2	2	3	3	12	1	7	3	6	6					
14	Число погашенных неиспользованных открепительных удостоверений	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	3	2	3	0	1	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	394	17	27	21	21	25	30	20	12	18	11	17	10	4	12	2	18	25	27	9	24	11	11	22					
		1.86%	1.80%	2.43%	1.93%	1.60%	2.17%	2.59%	2.14%	1.32%	2.10%	1.15%	1.88%	1.35%	1.26%	1.89%	0.72%	1.88%	2.98%	2.90%	0.86%	1.99%	1.07%	1.08%	2.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	154	4	5	11	2	8	13	6	9	13	6	6	3	2	3	2	3	8	5	5	10	16	7	7					
		0.73%	0.42%	0.45%	1.01%	0.15%	0.69%	1.12%	0.64%	0.99%	1.51%	0.63%	0.66%	0.41%	0.63%	0.47%	0.72%	0.31%	0.95%	0.54%	0.48%	0.83%	1.55%	0.68%	0.80%					
20	3.Политическая партия «Демократическая партия России»	24	0	2	0	0	1	1	2	0	3	1	1	2	0	1	0	1	1	1	1	1	1	2	2					
		0.11%	0.00%	0.18%	0.00%	0.00%	0.09%	0.09%	0.21%	0.00%	0.35%	0.10%	0.11%	0.27%	0.00%	0.16%	0.00%	0.10%	0.12%	0.11%	0.10%	0.08%	0.10%	0.20%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3906	216	264	228	192	236	236	181	145	159	182	131	142	58	161	26	197	132	162	198	230	150	144	136					
		18.42%	22.86%	23.74%	20.92%	14.63%	20.49%	20.36%	19.38%	16.00%	18.51%	18.99%	14.49%	19.22%	18.30%	25.39%	9.32%	20.56%	15.73%	17.40%	19.00%	19.07%	14.53%	14.09%	15.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	156	4	3	8	7	9	11	17	8	5	9	6	2	1	2	0	5	5	6	13	11	7	8	9					
		0.74%	0.42%	0.27%	0.73%	0.53%	0.78%	0.95%	1.82%	0.88%	0.58%	0.94%	0.66%	0.27%	0.32%	0.32%	0.00%	0.52%	0.60%	0.64%	1.25%	0.91%	0.68%	0.78%	1.03%					
23	6.Политическая партия «Партия социальной справедливости»	42	2	0	2	8	2	3	0	1	2	0	1	1	1	3	0	3	1	2	0	3	0	4	3					
		0.20%	0.21%	0.00%	0.18%	0.61%	0.17%	0.26%	0.00%	0.11%	0.23%	0.00%	0.11%	0.14%	0.32%	0.47%	0.00%	0.31%	0.12%	0.21%	0.00%	0.25%	0.00%	0.39%	0.34%					
24	7.Политическая партия «Либерально-демократическая партия России»	2630	107	145	104	179	103	119	94	116	120	117	135	93	32	72	19	118	124	120	148	157	150	152	106					
		12.40%	11.32%	13.04%	9.54%	13.64%	8.94%	10.27%	10.06%	12.80%	13.97%	12.21%	14.93%	12.58%	10.09%	11.36%	6.81%	12.32%	14.78%	12.89%	14.20%	13.02%	14.53%	14.87%	12.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1385	54	71	70	62	94	94	7	57	51	48	59	48	11	45	7	64	61	74	82	95	82	83	66					
		6.53%	5.71%	6.38%	6.42%	4.73%	8.16%	8.11%	0.75%	6.29%	5.94%	5.01%	6.53%	6.50%	3.47%	7.10%	2.51%	6.68%	7.27%	7.95%	7.87%	7.88%	7.95%	8.12%	7.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	151	2	7	11	6	7	14	5	3	8	9	7	9	2	7	1	9	2	10	9	9	3	6	5					
		0.71%	0.21%	0.63%	1.01%	0.46%	0.61%	1.21%	0.54%	0.33%	0.93%	0.94%	0.77%	1.22%	0.63%	1.10%	0.36%	0.94%	0.24%	1.07%	0.86%	0.75%	0.29%	0.59%	0.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11985	529	570	606	812	642	611	586	540	466	552	525	424	197	323	215	518	468	511	553	648	597	582	510					
		56.51%	55.98%	51.26%	55.60%	61.89%	55.73%	52.72%	62.74%	59.60%	54.25%	57.62%	58.08%	57.37%	62.15%	50.95%	77.06%	54.07%	55.78%	54.89%	53.07%	53.73%	57.85%	56.95%	58.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	175	3	6	17	12	13	18	9	9	4	9	8	1	4	2	1	7	3	5	13	7	11	12	1					
		0.83%	0.32%	0.54%	1.56%	0.91%	1.13%	1.55%	0.96%	0.99%	0.47%	0.94%	0.88%	0.14%	1.26%	0.32%	0.36%	0.73%	0.36%	0.54%	1.25%	0.58%	1.07%	1.17%	0.11%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
