Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Октябрьская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	260	4	0	7	0	0	1	19	0	6	1	3	0	6	4	0	9	3	0	0	0	9	2	0	1	2	13	4	5	6	9	22	10	12	20	18	0	0	6	0	7	23	1	0	2	0	2	0	2	9	2	0	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	260	4	0	7	0	0	1	19	0	6	1	3	0	6	4	0	9	3	0	0	0	9	2	0	1	2	13	4	5	6	9	22	10	12	20	18	0	0	6	0	7	23	1	0	2	0	2	0	2	9	2	0	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	74	0	0	3	2	1	0	2	1	1	1	5	0	1	1	0	0	1	1	1	1	3	0	0	0	0	1	1	0	1	1	10	3	8	4	4	0	1	0	2	3	6	0	1	0	0	0	0	1	0	1	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	40	1	0	0	0	0	0	3	1	0	0	0	0	1	0	2	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	5	4	6	2	0	1	1	0	0	2	0	1	0	0	2	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2215	32	14	35	20	26	7	123	7	16	3	13	4	106	27	20	88	23	40	4	20	30	32	30	28	38	22	36	44	15	30	132	182	110	123	226	4	9	21	16	41	115	12	20	23	8	39	18	13	66	23	24	57					
		16.90%	14.95%	22.22%	16.20%	30.30%	44.83%	25.00%	22.24%	12.96%	42.11%	5.66%	11.50%	5.63%	17.67%	13.99%	16.00%	13.99%	13.37%	16.95%	9.09%	39.22%	10.17%	18.71%	28.85%	16.57%	12.84%	11.96%	25.00%	19.91%	11.19%	9.32%	19.94%	24.40%	17.52%	19.01%	22.71%	9.30%	23.68%	11.11%	25.40%	14.24%	13.96%	8.63%	10.75%	14.56%	12.12%	14.77%	9.68%	24.07%	13.31%	7.90%	13.26%	16.38%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1374	25	12	13	7	8	2	59	2	9	8	3	9	66	23	23	39	14	24	3	5	33	20	19	7	12	25	16	30	11	24	73	102	85	93	124	8	5	33	9	30	58	13	11	7	4	10	21	6	30	32	27	42					
		10.48%	11.68%	19.05%	6.02%	10.61%	13.79%	7.14%	10.67%	3.70%	23.68%	15.09%	2.65%	12.68%	11.00%	11.92%	18.40%	6.20%	8.14%	10.17%	6.82%	9.80%	11.19%	11.70%	18.27%	4.14%	4.05%	13.59%	11.11%	13.57%	8.21%	7.45%	11.03%	13.67%	13.54%	14.37%	12.46%	18.60%	13.16%	17.46%	14.29%	10.42%	7.04%	9.35%	5.91%	4.43%	6.06%	3.79%	11.29%	11.11%	6.05%	10.99%	14.92%	12.07%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	75	0	1	0	1	3	0	2	2	0	0	2	0	3	0	1	3	1	1	0	0	2	5	1	1	1	2	1	2	0	3	0	5	7	3	3	0	0	0	0	4	3	0	0	0	0	1	1	0	2	3	0	5					
		0.57%	0.00%	1.59%	0.00%	1.52%	5.17%	0.00%	0.36%	3.70%	0.00%	0.00%	1.77%	0.00%	0.50%	0.00%	0.80%	0.48%	0.58%	0.42%	0.00%	0.00%	0.68%	2.92%	0.96%	0.59%	0.34%	1.09%	0.69%	0.90%	0.00%	0.93%	0.00%	0.67%	1.11%	0.46%	0.30%	0.00%	0.00%	0.00%	0.00%	1.39%	0.36%	0.00%	0.00%	0.00%	0.00%	0.38%	0.54%	0.00%	0.40%	1.03%	0.00%	1.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1508	18	2	22	3	2	2	73	3	1	9	15	1	80	12	6	55	13	26	7	2	28	21	4	17	22	43	26	50	13	38	118	77	87	115	184	2	4	30	4	36	88	11	2	11	1	32	10	4	25	11	3	39					
		11.50%	8.41%	3.17%	10.19%	4.55%	3.45%	7.14%	13.20%	5.56%	2.63%	16.98%	13.27%	1.41%	13.33%	6.22%	4.80%	8.74%	7.56%	11.02%	15.91%	3.92%	9.49%	12.28%	3.85%	10.06%	7.43%	23.37%	18.06%	22.62%	9.70%	11.80%	17.82%	10.32%	13.85%	17.77%	18.49%	4.65%	10.53%	15.87%	6.35%	12.50%	10.68%	7.91%	1.08%	6.96%	1.52%	12.12%	5.38%	7.41%	5.04%	3.78%	1.66%	11.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	138	1	0	4	1	0	0	8	0	0	0	1	0	5	0	0	3	1	2	0	1	0	1	0	2	0	1	0	1	2	2	19	12	14	10	9	0	0	3	3	2	13	0	1	2	1	4	1	0	4	1	0	3					
		1.05%	0.47%	0.00%	1.85%	1.52%	0.00%	0.00%	1.45%	0.00%	0.00%	0.00%	0.88%	0.00%	0.83%	0.00%	0.00%	0.48%	0.58%	0.85%	0.00%	1.96%	0.00%	0.58%	0.00%	1.18%	0.00%	0.54%	0.00%	0.45%	1.49%	0.62%	2.87%	1.61%	2.23%	1.55%	0.90%	0.00%	0.00%	1.59%	4.76%	0.69%	1.58%	0.00%	0.54%	1.27%	1.52%	1.52%	0.54%	0.00%	0.81%	0.34%	0.00%	0.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7603	131	32	140	32	18	17	280	40	12	32	78	57	326	130	75	434	117	143	29	22	197	91	50	111	220	90	63	92	90	220	308	353	319	293	440	29	18	98	31	172	534	103	148	114	51	176	131	29	362	216	116	193					
		57.99%	61.21%	50.79%	64.81%	48.48%	31.03%	60.71%	50.63%	74.07%	31.58%	60.38%	69.03%	80.28%	54.33%	67.36%	60.00%	68.99%	68.02%	60.59%	65.91%	43.14%	66.78%	53.22%	48.08%	65.68%	74.32%	48.91%	43.75%	41.63%	67.16%	68.32%	46.53%	47.32%	50.80%	45.29%	44.22%	67.44%	47.37%	51.85%	49.21%	59.72%	64.81%	74.10%	79.57%	72.15%	77.27%	66.67%	70.43%	53.70%	72.98%	74.23%	64.09%	55.46%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0	0	0	0	2	1	1	0	0	0	0	2	5	3	2	3	0	1	0	0	0	2	0	0	1	0	1	1	1	4	0	3	2					
		0.33%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.16%	1.74%	0.00%	2.27%	0.00%	0.00%	0.00%	0.00%	1.18%	0.34%	0.54%	0.00%	0.00%	0.00%	0.00%	0.30%	0.67%	0.48%	0.31%	0.30%	0.00%	2.63%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.63%	0.00%	0.38%	0.54%	1.85%	0.81%	0.00%	1.66%	0.57%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
