Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    район Ивановское 																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9695	345	312	328	329	335	227	300	361	447	364	322	321	253	219	273	273	273	275	228	307	239	184	353	318	294	327	363	276	326	260	163	195	158	147					
		19.68%	29.56%	28.34%	25.31%	25.74%	26.34%	16.51%	20.92%	25.46%	23.50%	28.68%	25.31%	20.49%	18.53%	17.20%	19.16%	18.42%	22.32%	18.51%	18.69%	19.13%	18.88%	14.70%	22.51%	27.44%	24.56%	22.31%	24.49%	21.07%	21.68%	15.49%	8.69%	9.56%	7.85%	7.25%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2976	128	141	13	198	136	134	74	152	21	86	145	144	112	85	93	35	59	129	59	33	46	96	25	148	124	165	67	27	32	110	24	21	105	9					
		6.04%	10.97%	12.81%	1.00%	15.49%	10.69%	9.75%	5.16%	10.72%	1.10%	6.78%	11.40%	9.19%	8.21%	6.68%	6.53%	2.36%	4.82%	8.68%	4.84%	2.06%	3.63%	7.67%	1.59%	12.77%	10.36%	11.26%	4.52%	2.06%	2.13%	6.56%	1.28%	1.03%	5.22%	0.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25368	349	338	687	632	462	675	710	567	1033	433	348	539	548	584	750	849	624	751	635	732	660	669	810	321	306	548	707	661	762	853	1618	1759	1627	1821					
		51.49%	29.91%	30.70%	53.01%	49.45%	36.32%	49.09%	49.51%	39.99%	54.31%	34.12%	27.36%	34.40%	40.15%	45.88%	52.63%	57.29%	51.02%	50.54%	52.05%	45.61%	52.13%	53.43%	51.66%	27.70%	25.56%	37.38%	47.71%	50.46%	50.66%	50.83%	86.29%	86.27%	80.86%	89.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	420	15	8	7	3	10	14	17	15	9	6	19	17	21	9	10	21	7	10	5	22	7	11	25	36	13	12	14	14	11	13	3	4	5	7					
		0.85%	1.29%	0.73%	0.54%	0.23%	0.79%	1.02%	1.19%	1.06%	0.47%	0.47%	1.49%	1.08%	1.54%	0.71%	0.70%	1.42%	0.57%	0.67%	0.41%	1.37%	0.55%	0.88%	1.59%	3.11%	1.09%	0.82%	0.94%	1.07%	0.73%	0.77%	0.16%	0.20%	0.25%	0.35%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
