Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    район Ивановское 																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011					
20	3.Политическая партия «Демократическая партия России»	70	2	3	2	5	1	1	1	4	1	2	2	3	1	1	1	4	1	0	0	1	2	0	1	2	7	1	7	0	6	3	2	0	0	3					
		0.16%	0.16%	0.24%	0.13%	0.32%	0.07%	0.08%	0.08%	0.33%	0.07%	0.16%	0.13%	0.21%	0.09%	0.09%	0.09%	0.34%	0.08%	0.00%	0.00%	0.08%	0.18%	0.00%	0.08%	0.14%	0.54%	0.10%	0.56%	0.00%	0.44%	0.21%	0.13%	0.00%	0.00%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6074	173	197	178	248	203	211	168	179	237	215	230	169	126	131	150	134	168	143	146	161	150	122	183	164	181	144	223	243	185	171	142	212	191	196					
		13.64%	13.56%	15.55%	11.20%	15.92%	13.89%	16.98%	13.29%	14.83%	16.92%	16.94%	15.41%	11.83%	11.51%	12.25%	13.51%	11.41%	12.88%	12.02%	13.64%	12.99%	13.33%	12.26%	14.20%	11.76%	13.97%	13.85%	17.68%	16.36%	13.47%	12.18%	9.47%	12.99%	10.99%	15.10%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	895	37	38	35	48	26	47	29	30	31	31	26	34	20	11	22	28	16	33	15	13	15	17	16	30	22	24	46	25	18	17	26	25	23	21					
		2.01%	2.90%	2.99%	2.20%	3.08%	1.78%	3.78%	2.29%	2.49%	2.21%	2.44%	1.74%	2.38%	1.83%	1.03%	1.98%	2.39%	1.23%	2.77%	1.40%	1.05%	1.33%	1.71%	1.24%	2.15%	1.70%	2.31%	3.65%	1.68%	1.31%	1.21%	1.73%	1.53%	1.32%	1.62%					
23	6.Политическая партия «Партия социальной справедливости»	178	3	2	3	5	7	9	2	9	5	3	2	8	6	4	8	6	8	8	2	3	7	7	3	9	6	1	5	9	13	3	2	3	3	4					
		0.40%	0.24%	0.16%	0.19%	0.32%	0.48%	0.72%	0.16%	0.75%	0.36%	0.24%	0.13%	0.56%	0.55%	0.37%	0.72%	0.51%	0.61%	0.67%	0.19%	0.24%	0.62%	0.70%	0.23%	0.65%	0.46%	0.10%	0.40%	0.61%	0.95%	0.21%	0.13%	0.18%	0.17%	0.31%					
24	7.Политическая партия «Либерально-демократическая партия России»	3384	98	84	91	85	109	84	104	105	92	96	119	176	76	70	105	99	93	100	93	111	68	94	120	117	103	84	95	109	108	142	96	77	96	85					
		7.60%	7.68%	6.63%	5.73%	5.46%	7.46%	6.76%	8.23%	8.70%	6.57%	7.57%	7.97%	12.32%	6.94%	6.55%	9.46%	8.43%	7.13%	8.40%	8.69%	8.96%	6.04%	9.45%	9.31%	8.39%	7.95%	8.08%	7.53%	7.34%	7.87%	10.11%	6.40%	4.72%	5.52%	6.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3886	109	111	134	139	127	141	126	92	145	130	132	97	89	93	106	97	119	106	69	105	91	97	98	103	112	88	126	139	134	132	136	132	108	123					
		8.73%	8.54%	8.76%	8.43%	8.92%	8.69%	11.34%	9.97%	7.62%	10.35%	10.24%	8.84%	6.79%	8.13%	8.70%	9.55%	8.26%	9.13%	8.91%	6.45%	8.47%	8.09%	9.75%	7.60%	7.38%	8.64%	8.46%	9.99%	9.36%	9.76%	9.40%	9.07%	8.09%	6.21%	9.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	653	11	17	22	17	24	21	20	22	22	16	24	21	11	11	18	16	20	15	15	9	10	12	29	24	21	14	20	18	24	11	60	17	21	20					
		1.47%	0.86%	1.34%	1.38%	1.09%	1.64%	1.69%	1.58%	1.82%	1.57%	1.26%	1.61%	1.47%	1.00%	1.03%	1.62%	1.36%	1.53%	1.26%	1.40%	0.73%	0.89%	1.21%	2.25%	1.72%	1.62%	1.35%	1.59%	1.21%	1.75%	0.78%	4.00%	1.04%	1.21%	1.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24173	675	603	939	828	804	584	658	607	698	621	784	774	651	636	573	669	741	625	592	696	656	548	672	746	713	555	573	776	733	800	832	1004	1120	687					
		54.28%	52.90%	47.59%	59.09%	53.15%	55.03%	46.98%	52.06%	50.29%	49.82%	48.94%	52.51%	54.16%	59.45%	59.49%	51.62%	56.98%	56.83%	52.52%	55.33%	56.17%	58.31%	55.08%	52.13%	53.48%	55.02%	53.37%	45.44%	52.26%	53.39%	56.98%	55.50%	61.52%	64.44%	52.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2089	61	94	72	91	53	65	52	65	72	68	70	46	42	36	49	46	36	67	50	49	40	39	63	88	49	78	81	57	74	55	81	80	62	58					
		4.69%	4.78%	7.42%	4.53%	5.84%	3.63%	5.23%	4.11%	5.39%	5.14%	5.36%	4.69%	3.22%	3.84%	3.37%	4.41%	3.92%	2.76%	5.63%	4.67%	3.95%	3.56%	3.92%	4.89%	6.31%	3.78%	7.50%	6.42%	3.84%	5.39%	3.92%	5.40%	4.90%	3.57%	4.47%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
