Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Мазановская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	100	3	10	12	2	3	1	5	0	2	1	0	2	0	3	5	3	0	1	1	2	2	0	1	8	0	1	5	0	8	0	3	4	1	2	0	3	3	3	0					
		1.43%	1.09%	1.42%	1.88%	0.97%	2.60%	0.61%	3.18%	0.0%	1.61%	0.41%	0.0%	1.09%	0.0%	0.89%	1.37%	0.66%	0.0%	1.92%	0.69%	1.76%	5.12%	0.0%	2.56%	2.40%	0.0%	1.02%	3.93%	0.0%	4.06%	0.0%	5.0%	5.19%	3.33%	2.70%	0.0%	0.64%	1.85%	1.33%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	59	1	11	12	8	1	2	0	0	3	0	1	0	0	1	3	0	0	1	0	2	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	2	2	2	1					
		0.84%	0.36%	1.56%	1.88%	3.88%	0.86%	1.22%	0.0%	0.0%	2.41%	0.0%	1.04%	0.0%	0.0%	0.29%	0.82%	0.0%	0.0%	1.92%	0.0%	1.76%	0.0%	0.0%	2.56%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	1.23%	0.88%	1.04%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	224	13	30	14	5	0	3	4	0	8	11	5	11	3	9	9	23	2	0	3	4	0	3	0	12	0	0	5	4	5	13	2	2	1	0	1	10	2	7	0					
		3.22%	4.72%	4.27%	2.20%	2.42%	0.0%	1.84%	2.54%	0.0%	6.45%	4.56%	5.20%	6.04%	9.67%	2.69%	2.47%	5.11%	5.40%	0.0%	2.08%	3.53%	0.0%	6.38%	0.0%	3.61%	0.0%	0.0%	3.93%	4.39%	2.53%	5.60%	3.33%	2.59%	3.33%	0.0%	1.81%	2.15%	1.23%	3.11%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	110	4	14	9	3	0	6	2	0	4	7	2	4	2	5	2	3	3	0	0	1	0	0	0	6	0	0	2	1	1	3	0	0	0	0	0	12	1	13	0					
		1.58%	1.45%	1.99%	1.41%	1.45%	0.0%	3.68%	1.27%	0.0%	3.22%	2.90%	2.08%	2.19%	6.45%	1.49%	0.54%	0.66%	8.10%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	1.80%	0.0%	0.0%	1.57%	1.09%	0.50%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	2.58%	0.61%	5.77%	0.0%					
22	"5. ""За Русь Святую"""	48	6	1	8	2	0	0	2	0	1	0	0	1	0	5	0	1	1	0	1	0	1	0	0	0	0	3	2	2	1	1	0	1	1	0	0	5	0	2	0					
		0.69%	2.18%	0.14%	1.25%	0.97%	0.0%	0.0%	1.27%	0.0%	0.80%	0.0%	0.0%	0.54%	0.0%	1.49%	0.0%	0.22%	2.70%	0.0%	0.69%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	3.06%	1.57%	2.19%	0.50%	0.43%	0.0%	1.29%	3.33%	0.0%	0.0%	1.07%	0.0%	0.88%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	7	5	2	0	0	1	2	0	0	0	0	0	1	2	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	5	1	0	0					
		0.51%	2.54%	0.71%	0.31%	0.0%	0.0%	0.61%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	3.22%	0.59%	0.82%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	3.33%	0.0%	0.0%	1.07%	0.61%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	1	3	8	5	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	2	0	4	0	2	4					
		0.56%	0.36%	0.42%	1.25%	2.42%	0.86%	0.0%	0.0%	0.0%	0.80%	0.41%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	2.70%	0.0%	0.0%	0.88%	2.56%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.50%	0.43%	0.0%	0.0%	0.0%	2.70%	0.0%	0.86%	0.0%	0.88%	4.16%					
25	"8. ""Народно-республиканская партия России"""	7	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.10%	0.0%	0.0%	0.15%	0.0%	0.0%	0.61%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.70%	0.0%	0.0%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.33%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	1	2	1	1	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0					
		0.20%	0.36%	0.28%	0.15%	0.48%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.22%	0.0%	0.54%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	2.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.44%	0.0%					
27	"10. ""Аграрная партия России"""	555	33	37	48	10	3	13	14	4	6	22	7	25	2	26	42	54	0	2	13	5	0	2	0	19	4	0	14	7	23	35	0	3	1	4	11	44	6	15	1					
		7.98%	12.0%	5.27%	7.54%	4.85%	2.60%	7.97%	8.91%	7.69%	4.83%	9.12%	7.29%	13.73%	6.45%	7.78%	11.53%	12.0%	0.0%	3.84%	9.02%	4.42%	0.0%	4.25%	0.0%	5.72%	12.90%	0.0%	11.02%	7.69%	11.67%	15.08%	0.0%	3.89%	3.33%	5.40%	20.0%	9.48%	3.70%	6.66%	1.04%					
28	"11. ""Истинные патриоты России"""	5	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	51	1	7	3	3	0	2	1	0	1	4	0	0	0	3	5	2	3	0	2	3	0	0	0	4	0	0	0	0	0	2	0	1	0	0	0	1	2	1	0					
		0.73%	0.36%	0.99%	0.47%	1.45%	0.0%	1.22%	0.63%	0.0%	0.80%	1.65%	0.0%	0.0%	0.0%	0.89%	1.37%	0.44%	8.10%	0.0%	1.38%	2.65%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	1.29%	0.0%	0.0%	0.0%	0.21%	1.23%	0.44%	0.0%					
30	"13. ""Демократическая партия России"""	13	0	6	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
		0.18%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.29%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.46%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	6	3	2	2	0	0	0	0	1	0	0	0	2	0	4	0	0	2	0	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1					
		0.43%	0.0%	0.85%	0.47%	0.97%	1.73%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.59%	0.0%	0.88%	0.0%	0.0%	1.38%	0.0%	2.56%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	1.04%					
32	"15. ""Партия СЛОН"""	19	2	4	2	1	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.27%	0.72%	0.57%	0.31%	0.48%	0.0%	0.0%	0.63%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	2.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	362	4	43	34	12	1	13	10	0	1	13	11	8	1	40	18	22	2	1	20	5	0	1	0	20	0	1	6	5	8	18	0	4	3	3	2	17	2	10	3					
		5.20%	1.45%	6.13%	5.34%	5.82%	0.86%	7.97%	6.36%	0.0%	0.80%	5.39%	11.45%	4.39%	3.22%	11.97%	4.94%	4.88%	5.40%	1.92%	13.88%	4.42%	0.0%	2.12%	0.0%	6.02%	0.0%	1.02%	4.72%	5.49%	4.06%	7.75%	0.0%	5.19%	10.0%	4.05%	3.63%	3.66%	1.23%	4.44%	3.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	1	2	3	0	0	0	0	0	2	0	1	1	0	5	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	2	1	4	1	1	0					
		0.41%	0.0%	0.14%	0.31%	1.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.54%	3.22%	0.0%	1.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.12%	0.0%	0.30%	0.0%	0.0%	1.57%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	2.70%	1.81%	0.86%	0.61%	0.44%	0.0%					
35	"18. ""ЛДПР"""	1315	44	146	136	44	12	41	15	3	21	60	14	54	9	65	46	75	4	13	21	28	13	14	29	46	1	18	26	32	39	31	21	16	4	13	16	52	40	31	22					
		18.92%	16.0%	20.82%	21.38%	21.35%	10.43%	25.15%	9.55%	5.76%	16.93%	24.89%	14.58%	29.67%	29.03%	19.46%	12.63%	16.66%	10.81%	25.0%	14.58%	24.77%	33.33%	29.78%	74.35%	13.85%	3.22%	18.36%	20.47%	35.16%	19.79%	13.36%	35.0%	20.77%	13.33%	17.56%	29.09%	11.20%	24.69%	13.77%	22.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	147	13	13	12	6	8	2	1	9	5	5	2	1	2	4	7	9	1	0	3	0	0	0	0	7	0	1	5	0	2	4	1	0	0	6	1	13	0	1	3					
		2.11%	4.72%	1.85%	1.88%	2.91%	6.95%	1.22%	0.63%	17.30%	4.03%	2.07%	2.08%	0.54%	6.45%	1.19%	1.92%	2.0%	2.70%	0.0%	2.08%	0.0%	0.0%	0.0%	0.0%	2.10%	0.0%	1.02%	3.93%	0.0%	1.01%	1.72%	1.66%	0.0%	0.0%	8.10%	1.81%	2.80%	0.0%	0.44%	3.12%					
37	"20. ""Политическая партия ""Единая Россия"""	2221	85	227	197	72	69	49	79	25	26	62	31	44	6	73	119	94	8	24	33	36	13	14	3	134	26	59	31	18	68	41	30	14	7	35	16	202	52	56	43					
		31.96%	30.90%	32.38%	30.97%	34.95%	59.99%	30.06%	50.31%	48.07%	20.96%	25.72%	32.29%	24.17%	19.35%	21.85%	32.69%	20.88%	21.62%	46.15%	22.91%	31.85%	33.33%	29.78%	7.69%	40.36%	83.87%	60.20%	24.40%	19.78%	34.51%	17.67%	50.0%	18.18%	23.33%	47.29%	29.09%	43.53%	32.09%	24.88%	44.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	2	3	2	1	0	0	0	0	0	0	1	0	0	3	1	3	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	2					
		0.35%	0.72%	0.42%	0.31%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.89%	0.27%	0.66%	0.0%	0.0%	0.0%	1.76%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	1.57%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	2.08%					
39	"22. ""Развитие предпринимательства"""	18	2	1	1	2	0	0	0	1	1	2	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0					
		0.25%	0.72%	0.14%	0.15%	0.97%	0.0%	0.0%	0.0%	1.92%	0.80%	0.82%	1.04%	1.09%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	2.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1132	45	111	90	14	9	24	17	8	28	40	20	23	1	61	61	117	11	9	33	15	7	3	2	53	0	11	14	12	29	61	0	19	9	6	5	70	33	57	4					
		16.29%	16.36%	15.83%	14.15%	6.79%	7.82%	14.72%	10.82%	15.38%	22.58%	16.59%	20.83%	12.63%	3.22%	18.26%	16.75%	26.0%	29.72%	17.30%	22.91%	13.27%	17.94%	6.38%	5.12%	15.96%	0.0%	11.22%	11.02%	13.18%	14.72%	26.29%	0.0%	24.67%	30.0%	8.10%	9.09%	15.08%	20.37%	25.33%	4.16%					
																																														
41	Против всех	308	2	17	31	8	4	3	3	1	13	6	1	6	2	28	26	26	0	1	11	7	0	7	3	12	0	2	7	8	7	9	1	8	1	1	1	12	7	14	12					
		4.43%	0.72%	2.42%	4.87%	3.88%	3.47%	1.84%	1.91%	1.92%	10.48%	2.48%	1.04%	3.29%	6.45%	8.38%	7.14%	5.77%	0.0%	1.92%	7.63%	6.19%	0.0%	14.89%	7.69%	3.61%	0.0%	2.04%	5.51%	8.79%	3.55%	3.87%	1.66%	10.38%	3.33%	1.35%	1.81%	2.58%	4.32%	6.22%	12.5%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
