Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Красносельский район																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №4003	УИК №4004	УИК №4005					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	689	36	30	36	40	36	55	30	16	50	47	45	50	48	66	51	53	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	686	36	30	36	40	36	55	30	14	50	46	45	50	48	66	51	53	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2162	83	53	67	163	38	75	37	39	65	98	50	84	136	45	52	56	398	301	322					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	0	3	0	2	0	1	3	0	0	0	1	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	337	14	22	23	19	37	9	8	9	21	14	23	16	23	30	12	12	14	13	18					
		1.73%	1.95%	2.38%	1.90%	1.23%	2.83%	0.69%	0.65%	1.39%	2.87%	1.44%	2.01%	2.11%	1.52%	2.23%	1.15%	1.27%	2.08%	1.86%	2.44%					
19	2.Всероссийская политическая партия «Гражданская Сила»	417	31	34	36	26	43	16	32	10	15	20	27	17	49	36	7	0	6	5	7					
		2.14%	4.31%	3.68%	2.98%	1.68%	3.28%	1.22%	2.58%	1.55%	2.05%	2.06%	2.36%	2.24%	3.24%	2.68%	0.67%	0.00%	0.89%	0.72%	0.95%					
20	3.Политическая партия «Демократическая партия России»	38	0	3	4	3	3	3	4	3	0	0	3	5	1	4	2	0	0	0	0					
		0.20%	0.00%	0.32%	0.33%	0.19%	0.23%	0.23%	0.32%	0.46%	0.00%	0.00%	0.26%	0.66%	0.07%	0.30%	0.19%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2417	75	97	175	228	237	169	153	72	78	102	100	93	180	217	99	131	91	60	60					
		12.42%	10.43%	10.50%	14.47%	14.73%	18.11%	12.87%	12.35%	11.15%	10.67%	10.49%	8.73%	12.24%	11.89%	16.16%	9.50%	13.89%	13.50%	8.58%	8.13%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	617	36	53	49	32	70	60	24	29	12	37	38	19	46	52	24	14	6	8	8					
		3.17%	5.01%	5.74%	4.05%	2.07%	5.35%	4.57%	1.94%	4.49%	1.64%	3.81%	3.32%	2.50%	3.04%	3.87%	2.30%	1.48%	0.89%	1.14%	1.08%					
23	6.Политическая партия «Партия социальной справедливости»	86	2	3	1	6	10	8	4	2	4	3	13	2	9	10	5	0	0	1	3					
		0.44%	0.28%	0.32%	0.08%	0.39%	0.76%	0.61%	0.32%	0.31%	0.55%	0.31%	1.14%	0.26%	0.59%	0.74%	0.48%	0.00%	0.00%	0.14%	0.41%					
24	7.Политическая партия «Либерально-демократическая партия России»	958	43	74	83	49	59	28	22	40	61	54	84	40	64	79	33	18	34	49	44					
		4.92%	5.98%	8.01%	6.87%	3.17%	4.51%	2.13%	1.78%	6.19%	8.34%	5.56%	7.34%	5.26%	4.23%	5.88%	3.17%	1.91%	5.04%	7.01%	5.96%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	995	36	55	70	67	104	49	5	46	40	41	73	44	82	95	29	21	61	42	35					
		5.11%	5.01%	5.95%	5.79%	4.33%	7.94%	3.73%	0.40%	7.12%	5.47%	4.22%	6.38%	5.79%	5.42%	7.07%	2.78%	2.23%	9.05%	6.01%	4.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	197	17	17	17	7	21	4	3	5	8	6	15	7	17	20	5	8	6	7	7					
		1.01%	2.36%	1.84%	1.41%	0.45%	1.60%	0.30%	0.24%	0.77%	1.09%	0.62%	1.31%	0.92%	1.12%	1.49%	0.48%	0.85%	0.89%	1.00%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12081	408	462	660	1011	598	880	930	389	400	648	691	472	972	672	782	703	437	481	485					
		62.06%	56.75%	50.00%	54.59%	65.31%	45.68%	67.02%	75.06%	60.22%	54.72%	66.67%	60.35%	62.11%	64.20%	50.04%	75.05%	74.55%	64.84%	68.81%	65.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1035	48	90	90	85	110	80	45	37	84	35	65	34	55	104	27	9	13	13	11					
		5.32%	6.68%	9.74%	7.44%	5.49%	8.40%	6.09%	3.63%	5.73%	11.49%	3.60%	5.68%	4.47%	3.63%	7.74%	2.59%	0.95%	1.93%	1.86%	1.49%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
